day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-07-11,MS,2760467,2772466,2771214,2758996,2687692,2651932
2020-07-12,MS,2760127,2772292,2771019,2758522,2684833,2648688
2020-07-13,MS,2759783,2772114,2770819,2758046,2681897,2645388
2020-07-14,MS,2759435,2771931,2770615,2757567,2678882,2642031
2020-07-15,MS,2759084,2771744,2770406,2757086,2675788,2638618
2020-07-16,MS,2758729,2771552,2770192,2756603,2672611,2635147
2020-07-17,MS,2758371,2771355,2769973,2756117,2669352,2631619
2020-07-18,MS,2758009,2771153,2769748,2755630,2666008,2628034
2020-07-19,MS,2757644,2770946,2769519,2755140,2662579,2624390
2020-07-20,MS,2757274,2770733,2769284,2754648,2659063,2620688
2020-07-21,MS,2756901,2770516,2769044,2754153,2655459,2616928
2020-07-22,MS,2756525,2770293,2768798,2753656,2651766,2613109
2020-07-23,MS,2756144,2770064,2768546,2753157,2647982,2609231
2020-07-24,MS,2755760,2769829,2768288,2752656,2644106,2605295
2020-07-25,MS,2755372,2769589,2768024,2752152,2640138,2601301
2020-07-26,MS,2754980,2769342,2767755,2751646,2636076,2597247
2020-07-27,MS,2754584,2769090,2767478,2751138,2631919,2593135
2020-07-28,MS,2754184,2768831,2767196,2750627,2627666,2588964
2020-07-29,MS,2753781,2768565,2766907,2750115,2623317,2584735
2020-07-30,MS,2753373,2768293,2766611,2749600,2618871,2580447
2020-07-31,MS,2752961,2768014,2766308,2749082,2614326,2576102
2020-08-01,MS,2752545,2767728,2765998,2748562,2609684,2571698
2020-08-02,MS,2752126,2767435,2765681,2748040,2604942,2567237
2020-08-03,MS,2751702,2767135,2765357,2747516,2600100,2562718
2020-08-04,MS,2751274,2766827,2765025,2746990,2595159,2558143
2020-08-05,MS,2750842,2766511,2764685,2746461,2590118,2553511
2020-08-06,MS,2750405,2766188,2764337,2745929,2584977,2548823
2020-08-07,MS,2749965,2765856,2763982,2745396,2579736,2544080
2020-08-08,MS,2749520,2765517,2763618,2744860,2574395,2539282
2020-08-09,MS,2749071,2765169,2763246,2744322,2568954,2534429
2020-08-10,MS,2748617,2764812,2762865,2743781,2563414,2529523
2020-08-11,MS,2748160,2764446,2762475,2743239,2557775,2524564
2020-08-12,MS,2747698,2764071,2762076,2742693,2552037,2519553
2020-08-13,MS,2747231,2763687,2761668,2742146,2546202,2514490
2020-08-14,MS,2746760,2763294,2761251,2741596,2540271,2509377
2020-08-15,MS,2746285,2762891,2760824,2741044,2534244,2504214
2020-08-16,MS,2745805,2762478,2760387,2740490,2528122,2499003
2020-08-17,MS,2745321,2762055,2759940,2739933,2521908,2493744
2020-08-18,MS,2744832,2761621,2759483,2739374,2515601,2488439
2020-08-19,MS,2744339,2761177,2759016,2738813,2509205,2483088
2020-08-20,MS,2743841,2760721,2758538,2738249,2502721,2477693
2020-08-21,MS,2743338,2760255,2758048,2737683,2496150,2472255
2020-08-22,MS,2742831,2759777,2757548,2737115,2489495,2466776
2020-08-23,MS,2742319,2759288,2757036,2736544,2482758,2461255
2020-08-24,MS,2741803,2758786,2756513,2735972,2475941,2455696
2020-08-25,MS,2741281,2758273,2755977,2735396,2469047,2450099
2020-08-26,MS,2740755,2757747,2755429,2734819,2462078,2444465
2020-08-27,MS,2740224,2757208,2754869,2734239,2455038,2438797
2020-08-28,MS,2739688,2756656,2754296,2733657,2447929,2433095
2020-08-29,MS,2739148,2756091,2753710,2733072,2440754,2427361
2020-08-30,MS,2738603,2755512,2753111,2732486,2433516,2421597
2020-08-31,MS,2738052,2754919,2752499,2731897,2426219,2415805
2020-09-01,MS,2737497,2754312,2751872,2731305,2418867,2409985
2020-09-02,MS,2736937,2753690,2751231,2730711,2411462,2404141
2020-09-03,MS,2736372,2753053,2750576,2730115,2404008,2398272
2020-09-04,MS,2735801,2752401,2749906,2729517,2396510,2392382
2020-09-05,MS,2735226,2751734,2749221,2728917,2388970,2386472
2020-09-06,MS,2734646,2751050,2748521,2728314,2381393,2380544
2020-09-07,MS,2734061,2750350,2747805,2727708,2373784,2374599
2020-09-08,MS,2733470,2749634,2747073,2727101,2366145,2368640
2020-09-09,MS,2732875,2748901,2746324,2726491,2358481,2362667
2020-09-10,MS,2732274,2748150,2745559,2725879,2350797,2356684
2020-09-11,MS,2731668,2747382,2744777,2725265,2343096,2350692
2020-09-12,MS,2731057,2746595,2743977,2724648,2335384,2344693
2020-09-13,MS,2730441,2745790,2743160,2724029,2327663,2338689
2020-09-14,MS,2729819,2744966,2742325,2723408,2319939,2332681
2020-09-15,MS,2729193,2744123,2741471,2722785,2312215,2326672
2020-09-16,MS,2728561,2743260,2740598,2722159,2304497,2320663
2020-09-17,MS,2727923,2742378,2739706,2721531,2296788,2314657
2020-09-18,MS,2727281,2741474,2738794,2720901,2289092,2308655
2020-09-19,MS,2726633,2740550,2737863,2720268,2281415,2302660
2020-09-20,MS,2725979,2739604,2736911,2719634,2273759,2296672
2020-09-21,MS,2725320,2738637,2735938,2718997,2266130,2290694
2020-09-22,MS,2724656,2737648,2734944,2718357,2258531,2284729
2020-09-23,MS,2723986,2736636,2733928,2717716,2250966,2278776
2020-09-24,MS,2723311,2735601,2732891,2717072,2243440,2272840
2020-09-25,MS,2722631,2734542,2731830,2716426,2235955,2266920
2020-09-26,MS,2721945,2733459,2730747,2715778,2228517,2261020
2020-09-27,MS,2721253,2732352,2729641,2715128,2221128,2255141
2020-09-28,MS,2720556,2731220,2728511,2714475,2213792,2249284
2020-09-29,MS,2719853,2730063,2727356,2713820,2206512,2243451
2020-09-30,MS,2719145,2728880,2726177,2713163,2199293,2237644
2020-10-01,MS,2718431,2727670,2724973,2712504,2192136,2231865
2020-10-02,MS,2717712,2726434,2723743,2711843,2185045,2226115
2020-10-03,MS,2716987,2725171,2722487,2711179,2178024,2220396
2020-10-04,MS,2716257,2723879,2721204,2710513,2171074,2214709
2020-10-05,MS,2715521,2722560,2719895,2709846,2164199,2209056
2020-10-06,MS,2714779,2721211,2718558,2709176,2157400,2203438
2020-10-07,MS,2714031,2719834,2717192,2708503,2150681,2197856
2020-10-08,MS,2713278,2718426,2715799,2707829,2144044,2192313
2020-10-09,MS,2712519,2716989,2714376,2707152,2137490,2186809
2020-10-10,MS,2711755,2715520,2712924,2706474,2131022,2181346
2020-10-11,MS,2710985,2714020,2711441,2705793,2124641,2175924
2020-10-12,MS,2710209,2712489,2709929,2705110,2118350,2170546
2020-10-13,MS,2709428,2710925,2708385,2704425,2112149,2165212
2020-10-14,MS,2708640,2709328,2706809,2703738,2106040,2159922
2020-10-15,MS,2707847,2707698,2705201,2703049,2100024,2154680
2020-10-16,MS,2707049,2706035,2703561,2702357,2094102,2149484
2020-10-17,MS,2706244,2704336,2701887,2701664,2088276,2144337
2020-10-18,MS,2705434,2702603,2700180,2700969,2082545,2139240
2020-10-19,MS,2704618,2700835,2698439,2700271,2076912,2134192
2020-10-20,MS,2703797,2699031,2696662,2699571,2071375,2129195
2020-10-21,MS,2702969,2697190,2694850,2698870,2065937,2124250
2020-10-22,MS,2702136,2695313,2693003,2698166,2060596,2119357
2020-10-23,MS,2701297,2693398,2691119,2697460,2055353,2114517
2020-10-24,MS,2700453,2691445,2689198,2696753,2050209,2109730
2020-10-25,MS,2699602,2689454,2687239,2696043,2045163,2104998
2020-10-26,MS,2698746,2687424,2685242,2695331,2040215,2100321
2020-10-27,MS,2697884,2685355,2683207,2694618,2035365,2095698
2020-10-28,MS,2697017,2683246,2681132,2693902,2030612,2091131
2020-10-29,MS,2696143,2681097,2679018,2693184,2025957,2086621
2020-10-30,MS,2695264,2678908,2676864,2692465,2021398,2082166
2020-10-31,MS,2694380,2676677,2674668,2691743,2016935,2077769
2020-11-01,MS,2693489,2674405,2672431,2691020,2012568,2073428
2020-11-02,MS,2692593,2672091,2670153,2690294,2008295,2069144
2020-11-03,MS,2691691,2669734,2667832,2689567,2004115,2064917
2020-11-04,MS,2690784,2667335,2665468,2688838,2000029,2060748
2020-11-05,MS,2689870,2664893,2663060,2688106,1996035,2056636
2020-11-06,MS,2688952,2662407,2660608,2687373,1992131,2052582
2020-11-07,MS,2688027,2659877,2658112,2686638,1988318,2048586
2020-11-08,MS,2687097,2657304,2655571,2685902,1984593,2044647
2020-11-09,MS,2686161,2654686,2652984,2685163,1980957,2040765
2020-11-10,MS,2685220,2652023,2650352,2684423,1977406,2036941
2020-11-11,MS,2684273,2649315,2647672,2683680,1973941,2033174
2020-11-12,MS,2683320,2646561,2644946,2682936,1970560,2029464
2020-11-13,MS,2682362,2643763,2642172,2682190,1967262,2025812
2020-11-14,MS,2681398,2640918,2639351,2681443,1964045,2022216
2020-11-15,MS,2680429,2638028,2636481,2680693,1960908,2018676
2020-11-16,MS,2679454,2635091,2633562,2679942,1957851,2015193
2020-11-17,MS,2678474,2632108,2630594,2679189,1954870,2011765
2020-11-18,MS,2677489,2629079,2627576,2678435,1951966,2008394
2020-11-19,MS,2676497,2626003,2624508,2677678,1949137,2005077
2020-11-20,MS,2675501,2622881,2621390,2676920,1946381,2001816
2020-11-21,MS,2674499,2619712,2618221,2676160,1943696,1998609
2020-11-22,MS,2673492,2616497,2615001,2675399,1941083,1995456
2020-11-23,MS,2672480,2613234,2611730,2674636,1938538,1992357
2020-11-24,MS,2671462,2609926,2608406,2673871,1936061,1989311
2020-11-25,MS,2670439,2606570,2605031,2673104,1933651,1986318
2020-11-26,MS,2669410,2603169,2601603,2672336,1931305,1983377
2020-11-27,MS,2668377,2599721,2598123,2671567,1929023,1980489
2020-11-28,MS,2667338,2596227,2594590,2670796,1926804,1977651
2020-11-29,MS,2666295,2592687,2591004,2670023,1924645,1974864
2020-11-30,MS,2665246,2589102,2587365,2669248,1922545,1972128
2020-12-01,MS,2664192,2585471,2583673,2668472,1920504,1969441
2020-12-02,MS,2663133,2581795,2579927,2667695,1918519,1966804
2020-12-03,MS,2662069,2578074,2576127,2666916,1916590,1964215
2020-12-04,MS,2661000,2574309,2572274,2666135,1914715,1961675
2020-12-05,MS,2659926,2570500,2568367,2665353,1912893,1959181
2020-12-06,MS,2658848,2566647,2564406,2664570,1911123,1956735
2020-12-07,MS,2657764,2562752,2560392,2663785,1909402,1954335
2020-12-08,MS,2656676,2558814,2556324,2662999,1907731,1951981
2020-12-09,MS,2655583,2554834,2552203,2662211,1906108,1949672
2020-12-10,MS,2654485,2550813,2548027,2661422,1904532,1947408
2020-12-11,MS,2653383,2546751,2543799,2660631,1903001,1945187
2020-12-12,MS,2652276,2542649,2539517,2659839,1901514,1943010
2020-12-13,MS,2651165,2538508,2535183,2659046,1900071,1940875
2020-12-14,MS,2650049,2534328,2530795,2658251,1898669,1938783
2020-12-15,MS,2648929,2530110,2526355,2657455,1897309,1936731
2020-12-16,MS,2647804,2525856,2521863,2656658,1895989,1934721
2020-12-17,MS,2646675,2521565,2517319,2655860,1894707,1932751
2020-12-18,MS,2645542,2517239,2512723,2655060,1893463,1930821
2020-12-19,MS,2644404,2512879,2508077,2654259,1892256,1928929
2020-12-20,MS,2643262,2508486,2503379,2653456,1891085,1927076
2020-12-21,MS,2642117,2504060,2498632,2652653,1889949,1925261
2020-12-22,MS,2640967,2499603,2493835,2651848,1888846,1923483
2020-12-23,MS,2639813,2495116,2488989,2651042,1887777,1921741
2020-12-24,MS,2638655,2490599,2484095,2650235,1886740,1920036
2020-12-25,MS,2637493,2486055,2479153,2649427,1885733,1918366
2020-12-26,MS,2636328,2481483,2474163,2648618,1884757,1916730
2020-12-27,MS,2635159,2476886,2469128,2647807,1883811,1915129
2020-12-28,MS,2633986,2472265,2464046,2646996,1882893,1913561
2020-12-29,MS,2632809,2467620,2458920,2646183,1882003,1912026
2020-12-30,MS,2631629,2462953,2453750,2645369,1881140,1910524
2020-12-31,MS,2630445,2458266,2448537,2644555,1880303,1909053
2020-03-05,RJ,17264923,17264893,17264893,17264937,17264843,17264896
2020-03-06,RJ,17264893,17264884,17264883,17264934,17264745,17264854
2020-03-07,RJ,17264855,17264875,17264871,17264930,17264662,17264815
2020-03-08,RJ,17264840,17264865,17264859,17264925,17264583,17264777
2020-03-09,RJ,17264823,17264855,17264845,17264919,17264505,17264737
2020-03-10,RJ,17264806,17264845,17264831,17264912,17264426,17264693
2020-03-11,RJ,17264787,17264835,17264817,17264903,17264345,17264645
2020-03-12,RJ,17264767,17264824,17264802,17264894,17264261,17264592
2020-03-13,RJ,17264746,17264812,17264786,17264883,17264173,17264533
2020-03-14,RJ,17264723,17264801,17264770,17264871,17264081,17264467
2020-03-15,RJ,17264699,17264789,17264754,17264857,17263985,17264394
2020-03-16,RJ,17264673,17264776,17264737,17264841,17263886,17264313
2020-03-17,RJ,17264645,17264763,17264719,17264823,17263781,17264223
2020-03-18,RJ,17264616,17264750,17264701,17264803,17263673,17264122
2020-03-19,RJ,17264584,17264736,17264682,17264779,17263559,17264010
2020-03-20,RJ,17264550,17264722,17264662,17264753,17263440,17263887
2020-03-21,RJ,17264514,17264707,17264642,17264723,17263316,17263749
2020-03-22,RJ,17264475,17264692,17264622,17264689,17263187,17263595
2020-03-23,RJ,17264434,17264676,17264600,17264650,17263052,17263425
2020-03-24,RJ,17264389,17264660,17264578,17264606,17262911,17263235
2020-03-25,RJ,17264342,17264643,17264556,17264556,17262763,17263024
2020-03-26,RJ,17264291,17264626,17264532,17264499,17262610,17262787
2020-03-27,RJ,17264237,17264608,17264508,17264434,17262449,17262528
2020-03-28,RJ,17264179,17264589,17264483,17264360,17262281,17262238
2020-03-29,RJ,17264118,17264570,17264457,17264276,17262106,17261915
2020-03-30,RJ,17264052,17264550,17264431,17264181,17261923,17261556
2020-03-31,RJ,17263981,17264530,17264403,17264072,17261732,17261157
2020-04-01,RJ,17263906,17264509,17264375,17263949,17261532,17260714
2020-04-02,RJ,17263825,17264487,17264346,17263808,17261324,17260298
2020-04-03,RJ,17263739,17264464,17264316,17263649,17261106,17259885
2020-04-04,RJ,17263647,17264441,17264285,17263468,17260879,17259440
2020-04-05,RJ,17263548,17264417,17264253,17263262,17260642,17258967
2020-04-06,RJ,17263443,17264392,17264220,17263027,17260394,17258464
2020-04-07,RJ,17263331,17264366,17264186,17262761,17260135,17257931
2020-04-08,RJ,17263211,17264339,17264150,17262458,17259865,17257366
2020-04-09,RJ,17263082,17264312,17264114,17262114,17259583,17256769
2020-04-10,RJ,17262945,17264283,17264077,17261782,17259289,17256136
2020-04-11,RJ,17262798,17264253,17264038,17261538,17258981,17255466
2020-04-12,RJ,17262641,17264223,17263998,17261272,17258660,17254758
2020-04-13,RJ,17262473,17264191,17263957,17260985,17258325,17254008
2020-04-14,RJ,17262294,17264159,17263915,17260677,17257975,17253215
2020-04-15,RJ,17262102,17264125,17263871,17260351,17257609,17252376
2020-04-16,RJ,17261898,17264090,17263826,17260004,17257227,17251487
2020-04-17,RJ,17261679,17264055,17263779,17259638,17256829,17250547
2020-04-18,RJ,17261445,17264017,17263731,17259251,17256413,17249553
2020-04-19,RJ,17261195,17263979,17263681,17258843,17255978,17248500
2020-04-20,RJ,17260927,17263939,17263630,17258412,17255524,17247387
2020-04-21,RJ,17260642,17263898,17263578,17257958,17255050,17246209
2020-04-22,RJ,17260337,17263856,17263523,17257479,17254555,17244962
2020-04-23,RJ,17260010,17263812,17263467,17256974,17254039,17243644
2020-04-24,RJ,17259662,17263767,17263409,17256442,17253499,17242248
2020-04-25,RJ,17259289,17263720,17263349,17255881,17252936,17240772
2020-04-26,RJ,17258891,17263671,17263287,17255290,17252348,17239210
2020-04-27,RJ,17258465,17263621,17263224,17254667,17251734,17237558
2020-04-28,RJ,17258010,17263569,17263158,17254011,17251092,17235809
2020-04-29,RJ,17257524,17263516,17263090,17253319,17250423,17233960
2020-04-30,RJ,17257004,17263461,17263020,17252589,17249724,17232003
2020-05-01,RJ,17256448,17263403,17262948,17251821,17248994,17229934
2020-05-02,RJ,17255855,17263344,17262874,17251011,17248232,17227744
2020-05-03,RJ,17255220,17263283,17262797,17250157,17247437,17225428
2020-05-04,RJ,17254542,17263220,17262718,17249257,17246607,17222979
2020-05-05,RJ,17253818,17263155,17262636,17248309,17245740,17220387
2020-05-06,RJ,17253043,17263087,17262552,17247310,17244835,17217647
2020-05-07,RJ,17252216,17263018,17262465,17246256,17243890,17214748
2020-05-08,RJ,17251331,17262946,17262375,17245147,17242903,17211682
2020-05-09,RJ,17250386,17262871,17262282,17243977,17241873,17208440
2020-05-10,RJ,17249376,17262794,17262187,17242744,17240798,17205011
2020-05-11,RJ,17248297,17262714,17262088,17241446,17239675,17201385
2020-05-12,RJ,17247143,17262632,17261987,17240077,17238504,17197551
2020-05-13,RJ,17245911,17262547,17261882,17238634,17237280,17193496
2020-05-14,RJ,17244594,17262459,17261773,17237115,17236003,17189209
2020-05-15,RJ,17243187,17262368,17261662,17235513,17234670,17184677
2020-05-16,RJ,17241683,17262274,17261546,17233825,17233278,17179885
2020-05-17,RJ,17240077,17262177,17261427,17232047,17231826,17174819
2020-05-18,RJ,17238360,17262077,17261305,17230173,17230309,17169464
2020-05-19,RJ,17236526,17261973,17261178,17228198,17228727,17163804
2020-05-20,RJ,17234566,17261866,17261047,17226118,17227074,17157821
2020-05-21,RJ,17232473,17261755,17260913,17223925,17225350,17151498
2020-05-22,RJ,17230236,17261641,17260773,17221615,17223550,17144816
2020-05-23,RJ,17227847,17261522,17260630,17219182,17221672,17139001
2020-05-24,RJ,17225294,17261400,17260482,17216618,17219711,17133760
2020-05-25,RJ,17222568,17261273,17260329,17213916,17217665,17128406
2020-05-26,RJ,17220013,17261143,17260172,17211196,17215529,17122989
2020-05-27,RJ,17218084,17261008,17260009,17209505,17213300,17117534
2020-05-28,RJ,17216158,17260868,17259842,17207756,17210974,17112056
2020-05-29,RJ,17214233,17260723,17259669,17205967,17208547,17106565
2020-05-30,RJ,17212311,17260574,17259490,17204152,17206014,17101064
2020-05-31,RJ,17210391,17260420,17259306,17202319,17203371,17095556
2020-06-01,RJ,17208473,17260260,17259116,17200473,17200613,17090043
2020-06-02,RJ,17206557,17260096,17258920,17198620,17197735,17084527
2020-06-03,RJ,17204644,17259925,17258718,17196763,17194733,17079006
2020-06-04,RJ,17202732,17259749,17258509,17194903,17191600,17073483
2020-06-05,RJ,17200823,17259567,17258294,17193042,17188332,17067958
2020-06-06,RJ,17198916,17259379,17258072,17191181,17184922,17062430
2020-06-07,RJ,17197012,17259185,17257843,17189320,17181365,17056900
2020-06-08,RJ,17195109,17258984,17257606,17187461,17177655,17051369
2020-06-09,RJ,17193209,17258776,17257363,17185603,17173784,17045836
2020-06-10,RJ,17191312,17258561,17257111,17183747,17169747,17040303
2020-06-11,RJ,17189417,17258339,17256852,17181893,17165536,17034768
2020-06-12,RJ,17187524,17258110,17256584,17180041,17161144,17029233
2020-06-13,RJ,17185634,17257873,17256308,17178191,17156563,17023698
2020-06-14,RJ,17183746,17257628,17256023,17176343,17151787,17018162
2020-06-15,RJ,17181860,17257375,17255729,17174498,17146806,17012627
2020-06-16,RJ,17179978,17257113,17255426,17172655,17141612,17007093
2020-06-17,RJ,17178097,17256843,17255113,17170814,17136197,17001560
2020-06-18,RJ,17176220,17256563,17254790,17168976,17130551,16996027
2020-06-19,RJ,17174344,17256274,17254457,17167140,17124666,16990496
2020-06-20,RJ,17172472,17255975,17254113,17165306,17118530,16984966
2020-06-21,RJ,17170602,17255667,17253759,17163475,17112135,16979438
2020-06-22,RJ,17168735,17255347,17253393,17161646,17105470,16973913
2020-06-23,RJ,17166870,17255018,17253016,17159820,17098524,16968390
2020-06-24,RJ,17165008,17254677,17252627,17157996,17091285,16962869
2020-06-25,RJ,17163149,17254325,17252225,17156174,17083742,16957352
2020-06-26,RJ,17161292,17253960,17251811,17154356,17075884,16951837
2020-06-27,RJ,17159439,17253584,17251384,17152539,17067697,16946326
2020-06-28,RJ,17157588,17253195,17250943,17150725,17059170,16940819
2020-06-29,RJ,17155740,17252793,17250488,17148914,17050288,16935316
2020-06-30,RJ,17153894,17252378,17250019,17147105,17041037,16929817
2020-07-01,RJ,17152052,17251948,17249535,17145299,17031405,16924323
2020-07-02,RJ,17150212,17251505,17249036,17143495,17021376,16918833
2020-07-03,RJ,17148375,17251046,17248521,17141694,17010935,16913348
2020-07-04,RJ,17146541,17250572,17247990,17139896,17000067,16907869
2020-07-05,RJ,17144710,17250082,17247442,17138100,16988756,16902395
2020-07-06,RJ,17142882,17249576,17246876,17136306,16976985,16896927
2020-07-07,RJ,17141057,17249053,17246293,17134516,16964738,16891465
2020-07-08,RJ,17139235,17248512,17245691,17132727,16951997,16886009
2020-07-09,RJ,17137416,17247953,17245070,17130942,16938745,16880560
2020-07-10,RJ,17135600,17247376,17244430,17129159,16924963,16875117
2020-07-11,RJ,17133787,17246779,17243770,17127379,16910633,16869682
2020-07-12,RJ,17131977,17246162,17243088,17125602,16895736,16864254
