day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-05-16,RJ,15295,2126,2511,17028,24386,58963
2020-05-17,RJ,16355,2205,2600,18047,25517,62530
2020-05-18,RJ,17488,2286,2692,19121,26697,66303
2020-05-19,RJ,18699,2370,2787,20253,27930,70292
2020-05-20,RJ,19993,2458,2885,21446,29216,74509
2020-05-21,RJ,21375,2547,2986,22703,30559,78968
2020-05-22,RJ,22852,2640,3091,24028,31961,83681
2020-05-23,RJ,24430,2737,3198,25424,33424,88659
2020-05-24,RJ,26116,2836,3309,26895,34951,93835
2020-05-25,RJ,27917,2939,3424,28445,36546,99127
2020-05-26,RJ,29834,3045,3542,30078,38210,104487
2020-05-27,RJ,31777,3155,3664,31791,39947,109890
2020-05-28,RJ,33718,3268,3790,33563,41759,115319
2020-05-29,RJ,35657,3385,3920,35375,43651,120767
2020-05-30,RJ,37594,3507,4054,37215,45626,126227
2020-05-31,RJ,39529,3632,4192,39073,47687,131697
2020-06-01,RJ,41462,3761,4335,40943,49838,137175
2020-06-02,RJ,43394,3895,4482,42821,52082,142659
2020-06-03,RJ,45323,4033,4633,44704,54424,148149
2020-06-04,RJ,47250,4176,4790,46590,56869,153645
2020-06-05,RJ,49175,4324,4951,48477,59419,159145
2020-06-06,RJ,51099,4477,5118,50364,62081,164649
2020-06-07,RJ,53020,4635,5290,52251,64858,170157
2020-06-08,RJ,54939,4798,5467,54137,67755,175669
2020-06-09,RJ,56855,4967,5650,56021,70778,181184
2020-06-10,RJ,58770,5141,5839,57904,73933,186701
2020-06-11,RJ,60682,5321,6034,59785,77223,192222
2020-06-12,RJ,62593,5507,6235,61665,80656,197745
2020-06-13,RJ,64500,5700,6442,63542,84237,203270
2020-06-14,RJ,66406,5899,6656,65417,87973,208796
2020-06-15,RJ,68309,6105,6876,67290,91869,214325
2020-06-16,RJ,70210,6317,7104,69161,95933,219854
2020-06-17,RJ,72109,6537,7339,71030,100172,225385
2020-06-18,RJ,74005,6764,7581,72897,104593,230917
2020-06-19,RJ,75899,6999,7831,74761,109203,236448
2020-06-20,RJ,77790,7241,8089,76624,114010,241981
2020-06-21,RJ,79679,7492,8355,78483,119023,247513
2020-06-22,RJ,81566,7751,8630,80341,124249,253044
2020-06-23,RJ,83450,8019,8913,82196,129699,258576
2020-06-24,RJ,85332,8296,9205,84050,135379,264106
2020-06-25,RJ,87211,8582,9506,85900,141301,269635
2020-06-26,RJ,89087,8878,9817,87749,147474,275163
2020-06-27,RJ,90961,9184,10138,89595,153908,280689
2020-06-28,RJ,92832,9500,10469,91438,160613,286214
2020-06-29,RJ,94701,9826,10810,93280,167600,291736
2020-06-30,RJ,96567,10164,11163,95119,174881,297255
2020-07-01,RJ,98430,10512,11526,96955,182467,302772
2020-07-02,RJ,100291,10873,11901,98789,190370,308286
2020-07-03,RJ,102149,11246,12287,100621,198602,313797
2020-07-04,RJ,104004,11631,12686,102450,207177,319305
2020-07-05,RJ,105856,12029,13098,104277,216107,324808
2020-07-06,RJ,107706,12440,13523,106101,225407,330308
2020-07-07,RJ,109553,12865,13961,107923,235090,335803
2020-07-08,RJ,111397,13305,14413,109743,245170,341294
2020-07-09,RJ,113238,13759,14879,111560,255664,346780
2020-07-10,RJ,115076,14228,15360,113374,266585,352261
2020-07-11,RJ,116912,14713,15856,115186,277951,357736
2020-07-12,RJ,118745,15214,16368,116995,289777,363207
2020-07-13,RJ,120574,15732,16896,118802,302080,368671
2020-07-14,RJ,122401,16268,17440,120606,314878,374129
2020-07-15,RJ,124225,16821,18002,122408,328188,379581
2020-07-16,RJ,126046,17393,18582,124207,342028,385027
2020-07-17,RJ,127863,17984,19180,126004,356416,390465
2020-07-18,RJ,129678,18594,19796,127798,371372,395897
2020-07-19,RJ,131490,19225,20433,129589,386915,401321
2020-07-20,RJ,133299,19877,21089,131378,403065,406738
2020-07-21,RJ,135104,20551,21766,133164,419843,412147
2020-07-22,RJ,136907,21248,22464,134947,437267,417548
2020-07-23,RJ,138706,21968,23185,136728,455360,422941
2020-07-24,RJ,140503,22711,23928,138506,474143,428325
2020-07-25,RJ,142296,23480,24695,140282,493638,433700
2020-07-26,RJ,144086,24274,25485,142054,513865,439067
2020-07-27,RJ,145873,25095,26301,143824,534848,444424
2020-07-28,RJ,147656,25943,27143,145592,556609,449772
2020-07-29,RJ,149437,26819,28010,147357,579170,455110
2020-07-30,RJ,151214,27725,28906,149118,602553,460438
2020-07-31,RJ,152988,28661,29829,150878,626782,465756
2020-08-01,RJ,154759,29628,30782,152634,651879,471064
2020-08-02,RJ,156526,30627,31764,154388,677867,476361
2020-08-03,RJ,158290,31659,32778,156139,704769,481648
2020-08-04,RJ,160051,32726,33823,157887,732607,486923
2020-08-05,RJ,161808,33828,34901,159632,761403,492187
2020-08-06,RJ,163562,34967,36013,161375,791180,497440
2020-08-07,RJ,165313,36143,37160,163115,821959,502681
2020-08-08,RJ,167060,37359,38343,164852,853761,507910
2020-08-09,RJ,168804,38615,39563,166586,886607,513127
2020-08-10,RJ,170545,39913,40822,168317,920517,518332
2020-08-11,RJ,172282,41253,42120,170046,955510,523524
2020-08-12,RJ,174015,42639,43459,171771,991605,528703
2020-08-13,RJ,175746,44070,44839,173494,1028819,533870
2020-08-14,RJ,177472,45548,46263,175214,1067169,539024
2020-08-15,RJ,179196,47075,47732,176931,1106670,544164
2020-08-16,RJ,180915,48653,49246,178645,1147337,549291
2020-08-17,RJ,182632,50283,50808,180357,1189181,554404
2020-08-18,RJ,184344,51966,52419,182065,1232215,559503
2020-08-19,RJ,186053,53706,54081,183770,1276448,564588
2020-08-20,RJ,187759,55502,55794,185473,1321888,569659
2020-08-21,RJ,189461,57358,57561,187173,1368541,574715
2020-08-22,RJ,191159,59275,59382,188869,1416411,579757
2020-08-23,RJ,192854,61255,61261,190563,1465500,584784
2020-08-24,RJ,194545,63300,63199,192254,1515809,589796
2020-08-25,RJ,196233,65412,65197,193942,1567334,594793
2020-08-26,RJ,197917,67594,67257,195627,1620071,599775
2020-08-27,RJ,199597,69847,69381,197309,1674013,604741
2020-08-28,RJ,201274,72174,71572,198987,1729149,609692
2020-08-29,RJ,202947,74577,73830,200663,1785468,614627
2020-08-30,RJ,204616,77059,76159,202336,1842954,619546
2020-08-31,RJ,206281,79622,78560,204006,1901590,624448
2020-09-01,RJ,207943,82268,81036,205673,1961353,629335
2020-09-02,RJ,209601,85001,83589,207337,2022221,634205
2020-09-03,RJ,211256,87823,86220,208998,2084167,639059
2020-09-04,RJ,212906,90737,88934,210656,2147161,643895
2020-09-05,RJ,214553,93745,91731,212311,2211172,648716
2020-09-06,RJ,216196,96851,94615,213962,2276163,653519
2020-09-07,RJ,217835,100058,97588,215611,2342097,658305
2020-09-08,RJ,219471,103368,100653,217257,2408933,663073
2020-09-09,RJ,221103,106786,103812,218899,2476627,667824
2020-09-10,RJ,222731,110313,107069,220539,2545133,672558
2020-09-11,RJ,224355,113955,110426,222175,2614402,677274
2020-09-12,RJ,225975,117714,113886,223808,2684383,681973
2020-09-13,RJ,227591,121594,117452,225439,2755023,686653
2020-09-14,RJ,229204,125598,121129,227066,2826265,691315
2020-09-15,RJ,230812,129730,124918,228690,2898053,695960
2020-09-16,RJ,232417,133995,128823,230311,2970326,700586
2020-09-17,RJ,234018,138396,132847,231928,3043025,705193
2020-09-18,RJ,235615,142937,136995,233543,3116086,709783
2020-09-19,RJ,237208,147623,141269,235155,3189447,714353
2020-09-20,RJ,238797,152458,145674,236763,3263042,718905
2020-09-21,RJ,240383,157446,150212,238368,3336807,723438
2020-09-22,RJ,241964,162592,154889,239970,3410675,727952
2020-09-23,RJ,243541,167900,159708,241569,3484581,732448
2020-09-24,RJ,245115,173376,164673,243165,3558458,736924
2020-09-25,RJ,246684,179024,169788,244758,3632242,741381
2020-09-26,RJ,248250,184848,175058,246347,3705865,745818
2020-09-27,RJ,249811,190856,180488,247934,3779265,750237
2020-09-28,RJ,251369,197050,186081,249517,3852375,754636
2020-09-29,RJ,252923,203438,191842,251097,3925135,759015
2020-09-30,RJ,254472,210023,197776,252674,3997482,763375
2020-10-01,RJ,256018,216813,203889,254247,4069356,767715
2020-10-02,RJ,257559,223813,210184,255817,4140699,772036
2020-10-03,RJ,259097,231028,216668,257385,4211455,776336
2020-10-04,RJ,260631,238464,223345,258949,4281570,780617
2020-10-05,RJ,262160,246128,230221,260509,4350990,784878
2020-10-06,RJ,263686,254026,237301,262067,4419666,789119
2020-10-07,RJ,265207,262164,244591,263621,4487551,793339
2020-10-08,RJ,266725,270549,252097,265172,4554600,797540
2020-10-09,RJ,268238,279187,259824,266720,4620769,801721
2020-10-10,RJ,269747,288085,267779,268265,4686021,805881
2020-10-11,RJ,271253,297250,275968,269806,4750317,810021
2020-10-12,RJ,272754,306688,284396,271344,4813624,814140
2020-10-13,RJ,274251,316407,293071,272879,4875909,818240
2020-10-14,RJ,275744,326414,301999,274411,4937146,822318
2020-10-15,RJ,277233,336715,311187,275939,4997307,826377
2020-10-16,RJ,278718,347320,320641,277464,5056370,830415
2020-10-17,RJ,280199,358234,330369,278986,5114315,834432
2020-10-18,RJ,281675,369466,340377,280505,5171123,838429
2020-10-19,RJ,283148,381023,350672,282020,5226781,842405
2020-10-20,RJ,284616,392913,361263,283532,5281276,846361
2020-10-21,RJ,286081,405143,372156,285041,5334598,850296
2020-10-22,RJ,287541,417723,383360,286546,5386739,854210
2020-10-23,RJ,288997,430658,394881,288048,5437696,858103
2020-10-24,RJ,290449,443958,406728,289547,5487464,861976
2020-10-25,RJ,291897,457631,418908,291043,5536044,865828
2020-10-26,RJ,293341,471685,431430,292535,5583437,869660
2020-10-27,RJ,294780,486127,444303,294024,5629646,873470
2020-10-28,RJ,296216,500966,457533,295510,5674677,877260
2020-10-29,RJ,297647,516211,471131,296993,5718537,881029
2020-10-30,RJ,299074,531869,485103,298472,5761234,884777
2020-10-31,RJ,300497,547948,499460,299948,5802778,888505
2020-11-01,RJ,301916,564457,514210,301420,5843181,892211
2020-11-02,RJ,303331,581404,529361,302889,5882457,895897
2020-11-03,RJ,304742,598796,544922,304355,5920618,899562
2020-11-04,RJ,306148,616642,560904,305818,5957680,903206
2020-11-05,RJ,307551,634950,577314,307277,5993660,906830
2020-11-06,RJ,308949,653728,594161,308733,6028574,910432
2020-11-07,RJ,310343,672982,611456,310186,6062440,914014
2020-11-08,RJ,311732,692722,629207,311635,6095277,917575
2020-11-09,RJ,313118,712954,647424,313081,6127104,921116
2020-11-10,RJ,314500,733685,666116,314524,6157940,924635
2020-11-11,RJ,315877,754922,685292,315963,6187806,928134
2020-11-12,RJ,317250,776673,704961,317399,6216723,931612
2020-11-13,RJ,318619,798945,725134,318832,6244710,935070
2020-11-14,RJ,319984,821742,745819,320261,6271790,938506
2020-11-15,RJ,321345,845073,767026,321687,6297983,941922
2020-11-16,RJ,322701,868942,788764,323110,6323310,945318
2020-11-17,RJ,324053,893355,811042,324529,6347794,948693
2020-11-18,RJ,325402,918317,833870,325945,6371455,952047
2020-11-19,RJ,326746,943833,857256,327358,6394316,955381
2020-11-20,RJ,328085,969908,881210,328767,6416396,958694
2020-11-21,RJ,329421,996545,905739,330173,6437718,961987
2020-11-22,RJ,330752,1023749,930854,331575,6458302,965259
2020-11-23,RJ,332080,1051523,956563,332975,6478170,968511
2020-11-24,RJ,333403,1079868,982873,334371,6497341,971743
2020-11-25,RJ,334722,1108789,1009794,335763,6515836,974954
2020-11-26,RJ,336037,1138285,1037332,337152,6533675,978145
2020-11-27,RJ,337347,1168359,1065497,338538,6550878,981315
2020-11-28,RJ,338654,1199012,1094294,339921,6567465,984466
2020-11-29,RJ,339956,1230242,1123732,341300,6583453,987596
2020-11-30,RJ,341254,1262050,1153818,342676,6598863,990706
2020-12-01,RJ,342548,1294435,1184557,344048,6613711,993796
2020-12-02,RJ,343838,1327394,1215956,345417,6628017,996866
2020-12-03,RJ,345123,1360926,1248021,346783,6641798,999917
2020-12-04,RJ,346405,1395026,1280758,348145,6655071,1002947
2020-12-05,RJ,347682,1429693,1314171,349504,6667852,1005957
2020-12-06,RJ,348955,1464920,1348264,350860,6680159,1008947
2020-12-07,RJ,350224,1500703,1383043,352212,6692006,1011918
2020-12-08,RJ,351489,1537035,1418510,353561,6703411,1014869
2020-12-09,RJ,352750,1573911,1454669,354907,6714387,1017800
2020-12-10,RJ,354006,1611322,1491522,356249,6724949,1020712
2020-12-11,RJ,355259,1649261,1529070,357588,6735113,1023604
2020-12-12,RJ,356507,1687719,1567316,358924,6744891,1026477
2020-12-13,RJ,357751,1726686,1606261,360256,6754298,1029330
2020-12-14,RJ,358991,1766152,1645903,361585,6763346,1032164
2020-12-15,RJ,360227,1806105,1686243,362910,6772048,1034979
2020-12-16,RJ,361459,1846535,1727279,364232,6780417,1037775
2020-12-17,RJ,362686,1887427,1769010,365551,6788465,1040551
2020-12-18,RJ,363910,1928770,1811432,366867,6796203,1043308
2020-12-19,RJ,365129,1970549,1854542,368179,6803642,1046046
2020-12-20,RJ,366344,2012749,1898337,369487,6810794,1048765
2020-12-21,RJ,367555,2055355,1942810,370793,6817668,1051466
2020-12-22,RJ,368762,2098351,1987956,372095,6824276,1054147
2020-12-23,RJ,369965,2141720,2033770,373394,6830627,1056810
2020-12-24,RJ,371164,2185446,2080242,374689,6836731,1059454
2020-12-25,RJ,372358,2229511,2127365,375981,6842596,1062079
2020-12-26,RJ,373549,2273895,2175131,377270,6848232,1064686
2020-12-27,RJ,374735,2318580,2223528,378555,6853648,1067275
2020-12-28,RJ,375918,2363548,2272546,379837,6858851,1069845
2020-12-29,RJ,377096,2408777,2322175,381116,6863849,1072396
2020-12-30,RJ,378270,2454248,2372400,382391,6868651,1074930
2020-12-31,RJ,379440,2499939,2423210,383663,6873265,1077445
2020-03-18,PA,0,0,0,0,0,0
2020-03-19,PA,2,7,8,1,31,9
2020-03-20,PA,5,15,16,3,64,17
2020-03-21,PA,11,23,26,6,102,25
2020-03-22,PA,22,31,36,10,147,35
2020-03-23,PA,43,39,46,16,197,48
2020-03-24,PA,82,48,57,23,253,63
2020-03-25,PA,138,57,69,34,314,81
2020-03-26,PA,197,66,81,46,381,104
2020-03-27,PA,258,76,93,60,453,133
2020-03-28,PA,322,86,105,76,530,168
2020-03-29,PA,389,97,119,94,611,212
2020-03-30,PA,459,107,132,113,698,267
2020-03-31,PA,532,119,146,134,790,334
2020-04-01,PA,608,130,161,157,888,417
2020-04-02,PA,688,142,176,182,991,519
2020-04-03,PA,771,155,191,208,1100,640
2020-04-04,PA,859,168,207,236,1216,776
2020-04-05,PA,950,181,224,267,1338,927
2020-04-06,PA,1045,195,241,299,1466,1092
2020-04-07,PA,1145,210,259,334,1603,1271
2020-04-08,PA,1249,225,277,372,1746,1466
2020-04-09,PA,1358,240,296,413,1898,1678
2020-04-10,PA,1471,256,316,456,2059,1908
2020-04-11,PA,1590,273,336,503,2228,2157
2020-04-12,PA,1714,290,357,554,2407,2426
2020-04-13,PA,1844,308,379,608,2596,2719
2020-04-14,PA,1980,327,401,666,2795,3036
2020-04-15,PA,2122,346,424,728,3006,3379
2020-04-16,PA,2270,366,448,795,3229,3752
2020-04-17,PA,2425,387,473,867,3464,4155
2020-04-18,PA,2587,409,499,945,3712,4593
2020-04-19,PA,2756,431,526,1028,3974,5067
2020-04-20,PA,2933,454,553,1117,4250,5581
2020-04-21,PA,3118,478,582,1213,4543,6138
2020-04-22,PA,3312,503,611,1316,4851,6741
2020-04-23,PA,3514,529,641,1427,5177,7395
2020-04-24,PA,3725,555,673,1546,5521,8104
2020-04-25,PA,3946,583,706,1673,5884,8873
2020-04-26,PA,4176,612,739,1810,6268,9705
2020-04-27,PA,4418,641,774,1958,6673,10608
2020-04-28,PA,4670,672,810,2116,7101,11586
2020-04-29,PA,4933,704,847,2286,7552,12645
2020-04-30,PA,5208,738,886,2469,8029,13793
2020-05-01,PA,5496,772,926,2665,8532,15038
2020-05-02,PA,5797,808,967,2876,9064,16386
2020-05-03,PA,6111,845,1010,3102,9625,17846
2020-05-04,PA,6439,883,1054,3345,10218,19429
2020-05-05,PA,6783,923,1099,3607,10843,21143
2020-05-06,PA,7141,964,1147,3887,11504,23000
2020-05-07,PA,7516,1007,1195,4189,12201,25012
2020-05-08,PA,7908,1051,1246,4513,12937,27192
2020-05-09,PA,8317,1097,1298,4860,13715,29552
2020-05-10,PA,8745,1145,1352,5234,14535,32109
2020-05-11,PA,9192,1194,1408,5635,15401,34877
2020-05-12,PA,9660,1245,1466,6066,16315,37875
2020-05-13,PA,10148,1298,1525,6529,17281,41122
2020-05-14,PA,10658,1353,1587,7027,18299,44636
2020-05-15,PA,11191,1410,1651,7561,19375,48441
2020-05-16,PA,11748,1469,1717,8134,20510,52560
2020-05-17,PA,12331,1531,1785,8751,21708,57018
2020-05-18,PA,12939,1594,1856,9412,22973,61842
2020-05-19,PA,13575,1660,1929,10123,24307,67062
2020-05-20,PA,14239,1729,2005,10886,25716,72709
2020-05-21,PA,14933,1799,2083,11706,27202,78817
2020-05-22,PA,15658,1873,2164,12587,28771,85423
2020-05-23,PA,16416,1949,2247,13532,30426,92566
2020-05-24,PA,17207,2028,2334,14548,32173,100288
2020-05-25,PA,18034,2110,2423,15638,34015,108595
2020-05-26,PA,18898,2195,2516,16809,35960,117315
2020-05-27,PA,19801,2283,2611,18067,38011,126286
2020-05-28,PA,20744,2374,2710,19417,40175,135411
2020-05-29,PA,21730,2468,2812,20867,42458,144630
2020-05-30,PA,22759,2566,2918,22423,44866,153907
2020-05-31,PA,23834,2668,3028,24095,47406,163220
2020-06-01,PA,24957,2773,3141,25889,50085,172555
2020-06-02,PA,26130,2883,3258,27816,52911,181903
2020-06-03,PA,27355,2996,3379,29877,55890,191260
2020-06-04,PA,28635,3113,3504,32041,59031,200621
2020-06-05,PA,29972,3235,3634,34277,62343,209984
2020-06-06,PA,31368,3361,3768,36560,65835,219347
2020-06-07,PA,32826,3492,3906,38872,69516,228708
2020-06-08,PA,34349,3628,4049,41200,73396,238065
2020-06-09,PA,35939,3768,4197,43537,77484,247418
2020-06-10,PA,37600,3914,4350,45874,81793,256765
2020-06-11,PA,39334,4065,4509,48207,86333,266106
2020-06-12,PA,41144,4222,4673,50533,91116,275438
2020-06-13,PA,43035,4384,4842,52848,96154,284760
2020-06-14,PA,45008,4553,5017,55151,101461,294072
2020-06-15,PA,47069,4727,5199,57441,107049,303372
2020-06-16,PA,49220,4908,5386,59716,112933,312659
2020-06-17,PA,51465,5096,5580,61977,119127,321932
2020-06-18,PA,53808,5290,5780,64222,125647,331190
2020-06-19,PA,56254,5492,5988,66451,132508,340431
2020-06-20,PA,58807,5701,6202,68664,139727,349654
2020-06-21,PA,61471,5917,6424,70861,147321,358859
2020-06-22,PA,64192,6142,6653,73042,155308,368043
2020-06-23,PA,66885,6375,6890,75207,163706,377207
2020-06-24,PA,69551,6616,7135,77356,172534,386348
2020-06-25,PA,72188,6866,7389,79488,181812,395465
2020-06-26,PA,74797,7125,7651,81604,191561,404559
2020-06-27,PA,77379,7394,7922,83705,201802,413626
2020-06-28,PA,79934,7673,8202,85789,212555,422667
2020-06-29,PA,82461,7962,8492,87857,223844,431680
2020-06-30,PA,84962,8261,8792,89910,235692,440664
2020-07-01,PA,87436,8571,9102,91946,248122,449618
2020-07-02,PA,89883,8893,9423,93967,261157,458542
2020-07-03,PA,92304,9227,9754,95972,274824,467433
2020-07-04,PA,94699,9572,10097,97962,289146,476292
2020-07-05,PA,97069,9930,10452,99937,304149,485116
2020-07-06,PA,99412,10302,10819,101896,319860,493906
2020-07-07,PA,101730,10687,11198,103839,336303,502660
2020-07-08,PA,104023,11086,11590,105768,353506,511377
2020-07-09,PA,106290,11499,11995,107681,371495,520057
2020-07-10,PA,108533,11928,12414,109580,390296,528698
2020-07-11,PA,110751,12372,12848,111463,409937,537299
2020-07-12,PA,112945,12833,13296,113332,430443,545860
2020-07-13,PA,115114,13310,13760,115186,451840,554380
2020-07-14,PA,117259,13805,14239,117025,474153,562858
2020-07-15,PA,119381,14317,14734,118850,497409,571294
2020-07-16,PA,121479,14849,15247,120660,521630,579686
2020-07-17,PA,123553,15399,15777,122456,546841,588033
2020-07-18,PA,125604,15970,16324,124237,573062,596335
2020-07-19,PA,127633,16562,16891,126005,600317,604592
2020-07-20,PA,129638,17175,17476,127758,628623,612802
2020-07-21,PA,131621,17810,18082,129497,657999,620965
2020-07-22,PA,133581,18468,18708,131222,688461,629081
2020-07-23,PA,135519,19150,19355,132934,720022,637147
2020-07-24,PA,137435,19857,20025,134631,752694,645165
2020-07-25,PA,139330,20590,20717,136315,786487,653133
2020-07-26,PA,141202,21349,21432,137986,821405,661051
2020-07-27,PA,143054,22136,22172,139643,857454,668918
2020-07-28,PA,144884,22951,22936,141286,894633,676733
2020-07-29,PA,146693,23796,23727,142916,932938,684497
2020-07-30,PA,148481,24671,24544,144533,972364,692209
2020-07-31,PA,150249,25578,25389,146137,1012900,699867
2020-08-01,PA,151996,26517,26263,147728,1054532,707473
