day,state,suscetivel,infectado,recuperado
2021-03-23,ES,0.9133508284228443,0.0017304849259056425,0.08491868665124974
2021-03-24,ES,0.9131171399921599,0.0017216641763538412,0.08516119583148588
2021-03-25,ES,0.9128847059765637,0.0017128292266845374,0.0854024647967515
2021-03-26,ES,0.9126535274401172,0.0017039810539541532,0.08564249150592845
2021-03-27,ES,0.912423605222156,0.0016951206419235257,0.0858812741359202
2021-03-28,ES,0.912194939985162,0.001686248973176613,0.08611881104166116
2021-03-29,ES,0.9119675322544812,0.0016773670225815097,0.08635510072293705
2021-03-30,ES,0.9117413824183245,0.0016684757572904454,0.08659014182438488
2021-03-31,ES,0.9115164907277671,0.001659576136739786,0.08682393313549294
2021-04-01,ES,0.9112928572967489,0.0016506691126500332,0.08705647359060086
2021-04-02,ES,0.9110704821020744,0.0016417556290258242,0.08728776226889955
2021-04-03,ES,0.9108493651202716,0.0016328366069293628,0.08751779827279889
2021-04-04,ES,0.9106295062794445,0.0016239129498371568,0.08774658077071817
2021-04-05,ES,0.9104109052560877,0.001614985566245959,0.08797410917766621
2021-04-06,ES,0.9101935616005561,0.001606055355713271,0.08820038304373043
2021-04-07,ES,0.9099774747372753,0.0015971232088340043,0.08842540205389053
2021-04-08,ES,0.9097626439647409,0.0015881900072404812,0.08864916602801846
2021-04-09,ES,0.909549068455519,0.0015792566236024332,0.08887167492087841
2021-04-10,ES,0.909336747256246,0.0015703239216270024,0.08909292882212683
2021-04-11,ES,0.9091256793295188,0.0015613927529900895,0.08931292791749096
2021-04-12,ES,0.9089158637398341,0.0015524639437153904,0.08953167231645033
2021-04-13,ES,0.9087072993006241,0.0015435383200307524,0.08974916237934498
2021-04-14,ES,0.9084999846809572,0.0015346167005518207,0.0899653986184909
2021-04-15,ES,0.908293918436032,0.0015256998940481907,0.09018038166991971
2021-04-16,ES,0.9080890990071778,0.001516788699443409,0.09039411229337868
2021-04-17,ES,0.9078855247218542,0.001507883905814973,0.09060659137233067
2021-04-18,ES,0.9076831937936514,0.001498986292394331,0.09081781991395418
2021-04-19,ES,0.9074821043238098,0.0014900966285030536,0.09102779904768697
2021-04-20,ES,0.9072822545408997,0.0014812156634894913,0.09123652979561071
2021-04-21,ES,0.9070836425749171,0.001472344136213717,0.09144401328886899
2021-04-22,ES,0.9068862663103362,0.0014634827812174383,0.09165025090844621
2021-04-23,ES,0.9066901235283903,0.001454632322750032,0.09185524414885952
2021-04-24,ES,0.9064952119070724,0.0014457934747685417,0.09205899461815893
2021-04-25,ES,0.906301529021135,0.0014369669409376802,0.09226150403792718
