day,state,suscetivel,exposto,infectado,recuperado
2020-05-21,TO,0.9987729612031875,0.00010492179587592634,0.00020836594408489502,0.0009455401603107222
2020-05-22,TO,0.9987348830385689,0.0001075820516553439,0.0002136423198438582,0.000975681693390846
2020-05-23,TO,0.9986958419411013,0.00011030959746378949,0.0002190509212023043,0.001006586643691633
2020-05-24,TO,0.998655813535584,0.00011310486885317492,0.00022459629679854164,0.0010382744022232404
2020-05-25,TO,0.9986147731892387,0.00011596880588726226,0.00023028254262096886,0.00107076456571202
2020-05-26,TO,0.9985726960410743,0.00011890255334365331,0.00023611359594632864,0.0011040769130946097
2020-05-27,TO,0.9985295555063899,0.00012190893345944269,0.00024209206460424327,0.0011382325990053363
2020-05-28,TO,0.9984853135605868,0.00012499167037365098,0.0002482219874251865,0.0011732618850733142
2020-05-29,TO,0.9984399763211419,0.00012815017508846315,0.0002545027035306831,0.0012091599036979583
2020-05-30,TO,0.9983934803604395,0.00013138976917989085,0.00026094182790290096,0.0012459771459366331
2020-05-31,TO,0.9983458093225396,0.00013471031383904567,0.0002675428243857316,0.0012837266426945243
2020-06-01,TO,0.9982969385004845,0.0001381132587128305,0.0002743092715455957,0.0013224280727159182
2020-06-02,TO,0.9982468264033376,0.00014160168614007189,0.0002812465247194391,0.0013621144892617043
2020-06-03,TO,0.9981954608897634,0.00014517640579120165,0.0002883562342452941,0.0014027955736589446
2020-06-04,TO,0.9981428020160614,0.00014884030091602386,0.0002956436277145223,0.0014445031587669132
2020-06-05,TO,0.9980888133898467,0.0001525960380869524,0.0003031134314708868,0.001487266244054314
2020-06-06,TO,0.9980334596558298,0.00015644613830659786,0.0003107702983308402,0.0015311130109916292
2020-06-07,TO,0.9979767091597563,0.00016039260308920437,0.000318618618717251,0.0015760687218961224
2020-06-08,TO,0.997918528302454,0.0001644377069434981,0.0003266629209425059,0.0016221601731188722
2020-06-09,TO,0.997858883130458,0.0001685837581499094,0.00033490777258493235,0.001669414442266101
2020-06-10,TO,0.9977977358509035,0.00017283300701196526,0.00034335854259784056,0.0017178617029456542
2020-06-11,TO,0.9977350485750036,0.00017718770238471802,0.0003520206199558139,0.0017675322061148021
2020-06-12,TO,0.9976707846898369,0.00018165011238944356,0.00036089912732963737,0.0018184551739028516
2020-06-13,TO,0.9976049057834315,0.00018622262685027613,0.0003699994127854787,0.0018706612803916932
2020-06-14,TO,0.9975373693418609,0.00019090791308185894,0.0003793273383057792,0.0019241845102104546
2020-06-15,TO,0.997468135436623,0.0001957084634991014,0.00038888844195624617,0.0019790567613805717
2020-06-16,TO,0.9973971639697311,0.00020062681022334268,0.00039868825439689923,0.0020353100691076617
2020-06-17,TO,0.9973244094981697,0.00020566631755285195,0.000408732498705637,0.0020929807890307465
2020-06-18,TO,0.9972498275006744,0.00021083020627693213,0.0004190268647778823,0.002152104531729824
2020-06-19,TO,0.9971733747186895,0.00021612150059141982,0.00042957699705226094,0.0022127158871257644
2020-06-20,TO,0.9970950055227346,0.00022154357241979355,0.0004403886424948287,0.002274851365809859
2020-06-21,TO,0.9970146693124237,0.00022710052273458375,0.00045146776303161775,0.0023385515052691086
2020-06-22,TO,0.9969323187835605,0.00023279596907853264,0.0004628201780494777,0.0024038541727705396
2020-06-23,TO,0.9968479065865602,0.00023863350608199598,0.00047445173785311517,0.00247079727296369
2020-06-24,TO,0.9967613795492086,0.0002446167621739787,0.00048636934767481776,0.002539423444401532
2020-06-25,TO,0.9966726848069493,0.000250749363997624,0.0004985798570063338,0.002609775075505811
2020-06-26,TO,0.9965817712410857,0.00025703492806186987,0.0005110897990293565,0.0026818931352821126
2020-06-27,TO,0.99648858711821,0.00026347496643366766,0.0005239079099988935,0.002755819108816495
2020-06-28,TO,0.9963930766611995,0.00027006608866371945,0.0005370485410750917,0.002831597812520618
2020-06-29,TO,0.9962951749529022,0.000276819094099361,0.000550513707681908,0.002909281348775359
2020-06-30,TO,0.99619484020256,0.0002837376190723099,0.000564308003347954,0.0029889032784785594
2020-07-01,TO,0.9960919899312515,0.00029082562491772866,0.0005784436679807073,0.0030705298793089046
2020-07-02,TO,0.9959865747203762,0.00029808674421673916,0.000592926756023679,0.0031542008828421703
2020-07-03,TO,0.9958785329248848,0.00030552507744351337,0.0006077652350931569,0.003239965866037365
2020-07-04,TO,0.9957678101882116,0.0003131440949651506,0.0006229662490458565,0.0033278685712362127
2020-07-05,TO,0.9956543387154093,0.00032094812906822257,0.0006385386731471309,0.0034179635858341685
2020-07-06,TO,0.9955380403395816,0.0003289421715219444,0.0006544927696149128,0.003510313822740382
2020-07-07,TO,0.9954188443378121,0.0003371307302075798,0.0006708377683571332,0.0036049762670819227
2020-07-08,TO,0.9952966860588507,0.00034551791792876717,0.0006875820533133521,0.0037020030733659805
2020-07-09,TO,0.9951714961254312,0.0003541081550213089,0.0007047346635384866,0.0038014501594678366
2020-07-10,TO,0.9950432000809701,0.0003629061930046901,0.0007223051913245065,0.003903377638159497
2020-07-11,TO,0.9949117226454148,0.00037191683709061603,0.0007403033186434363,0.004007846302309911
2020-07-12,TO,0.9947769872520846,0.0003811449386349273,0.0007587388993824047,0.00411491801335686
2020-07-13,TO,0.994638920154423,0.00039059520158130794,0.0007776214495861569,0.004224652297868307
2020-07-14,TO,0.994497435637771,0.00040027295546423287,0.0007969619190420082,0.004337118591181557
2020-07-15,TO,0.9943524557221742,0.0004101831241774926,0.0008167703262321084,0.0044523799308750795
2020-07-16,TO,0.9942038955396025,0.0004203309854215251,0.0008370574927940361,0.004570505085640805
2020-07-17,TO,0.9940516699634294,0.00043072183215344924,0.0008578342774779693,0.004691563030398019
