day,state,suscetivel,exposto,infectadoA,infectadoS,recuperado
2020-07-18,SP,0.9660223655437453,0.002174275269110287,0.00121230090855818,0.0005388017804514269,0.030052715757886855
2020-07-19,SP,0.9654938192869132,0.0021824483634931605,0.001217146543551599,0.0005409642479763136,0.03056608081781776
2020-07-20,SP,0.9649634679608424,0.002190492288990964,0.001221923623645471,0.0005430963507307747,0.031081479035542446
2020-07-21,SP,0.9644313445380516,0.002198405001824697,0.0012266308174571255,0.000545197501092545,0.031598881401326134
2020-07-22,SP,0.9638974803928365,0.002206184656621272,0.0012312669028536414,0.0005472671609089534,0.03211826014653171
2020-07-23,SP,0.9633619089513601,0.0022138291532855865,0.001235830517442587,0.0005493047285161439,0.03263958590914769
2020-07-24,SP,0.9628246648608698,0.0022213363734034874,0.00124032038941308,0.0005513096384882083,0.03316282799757747
2020-07-25,SP,0.9622857842835132,0.002228704175833871,0.001244735359331359,0.0005532813703566974,0.033687954070716966
2020-07-26,SP,0.9617453022519762,0.0022359304363801288,0.0012490741839788376,0.0005552193701343033,0.034214933017282664
2020-07-27,SP,0.9612032545256738,0.0022430130140765475,0.0012533356883883235,0.0005571231107246925,0.03474373292088878
2020-07-28,SP,0.9606596788822074,0.00224994972165959,0.0012575188864689811,0.0005589921394637205,0.035274319629952436
2020-07-29,SP,0.9601146119840194,0.0022567383974478167,0.0012616226877653878,0.00056082596255936,0.03580666022796021
2020-07-30,SP,0.9595680908577428,0.0022633769207227625,0.0012656460090619838,0.0005626240900667364,0.03634072138215792
2020-07-31,SP,0.959020154915607,0.00226986337500488,0.0012695878494489098,0.0005643860696957751,0.03687646704999561
2020-08-01,SP,0.9584708423421967,0.002276195738711828,0.0012734471656612103,0.000566111429778975,0.037413862583403415
2020-08-02,SP,0.9579201910454982,0.0022823719665807474,0.0012772229048909796,0.000567799694282942,0.03795287364849926
2020-08-03,SP,0.9573682389597432,0.002288390125986488,0.0012809139405622273,0.0005694503592500586,0.0384934658742102
2020-08-04,SP,0.9568150247907293,0.002294251327109763,0.0012845171601341885,0.0005710621691601143,0.03903560381261869
2020-08-05,SP,0.9562605893813226,0.0022999536564991406,0.0012880317408413638,0.0005726347446187706,0.0395792497364702
2020-08-06,SP,0.9557049806137291,0.00230549273917499,0.0012914582831105737,0.0005741682379863615,0.040124359385751054
2020-08-07,SP,0.9551482200254165,0.00231086736911452,0.0012947964993081302,0.0005756625047303335,0.04067091286118256
2020-08-08,SP,0.9545903716295342,0.0023160763327463056,0.0012980438625507461,0.0005771164782847766,0.0412188509566361
2020-08-09,SP,0.9540314658440109,0.002321118209427541,0.0013011999138189988,0.0005785299384987941,0.04176814535399583
2020-08-10,SP,0.9534715442220885,0.0023259913681971064,0.0013042638192245206,0.0005799025059832876,0.04231875734425874
2020-08-11,SP,0.9529106433596282,0.0023306945787282037,0.0013072347788456095,0.0005812338238415129,0.04287065271870855
2020-08-12,SP,0.9523488042455144,0.0023352265434687523,0.001310111955164677,0.0005825235178853867,0.04342379299771891
2020-08-13,SP,0.9517860761735965,0.002339585630292017,0.001312894287470078,0.0005837711147543227,0.04397813205363919
2020-08-14,SP,0.9512225075636324,0.0023437702476016217,0.0013155807395068906,0.0005849761519817899,0.04453362455702934
2020-08-15,SP,0.9506581383241116,0.002347779389968008,0.0013181706241548496,0.0005861383220037534,0.04509023259951381
2020-08-16,SP,0.950093009326825,0.002351611985619524,0.0013206632147787882,0.0005872572997243846,0.04564791743280432
2020-08-17,SP,0.9495271636383117,0.0023552668116333013,0.0013230576947143421,0.0005883327201041049,0.04620663839498857
2020-08-18,SP,0.9489606448882418,0.0023587427469443003,0.0013253533349679848,0.0005893642561539402,0.04676635403344406
2020-08-19,SP,0.9483934975734329,0.002362038827335191,0.0013275495415477918,0.0005903516394778619,0.0473270216779583
2020-08-20,SP,0.9478257655583856,0.002365153974216516,0.0013296456220197215,0.0005912945589543218,0.047888599546175935
2020-08-21,SP,0.9472574934309017,0.0023680872835159118,0.001331641031444808,0.000592192766785872,0.04845104474710373
2020-08-22,SP,0.9466887243340655,0.0023708375043605986,0.001333534931698962,0.0005930458892803294,0.04901431660034669
2020-08-23,SP,0.946119504453508,0.0023734041162325717,0.001335327102100128,0.000593853817877318,0.04957836977003397
2020-08-24,SP,0.9455498779905545,0.002375786122286757,0.001337016919279277,0.0005946162711012418,0.0501431619565303
2020-08-25,SP,0.9449798896125066,0.0023779826973900275,0.00133860389786956,0.0005953330269561726,0.050708650025029715
2020-08-26,SP,0.9444095843838302,0.002379993157001776,0.001340087665945305,0.000596003912325348,0.051274790140649465
2020-08-27,SP,0.943839007379591,0.0023818167823573388,0.0013414678270480386,0.0005966287434217501,0.051841538527333954
2020-08-28,SP,0.9432682039025561,0.0023834529186481687,0.0013427440376751862,0.0005972073592321464,0.05240885104164046
2020-08-29,SP,0.9426972194833039,0.002384900975071557,0.0013439160073193135,0.0005977396215340248,0.05297668317252331
2020-08-30,SP,0.9421260998674701,0.0023861604392889065,0.0013449834873271815,0.00059822541061198,0.053544990055053934
2020-08-31,SP,0.941554889335958,0.0023872327817124855,0.0013459448035354744,0.0005986640610664524,0.054113728277479775
2020-09-01,SP,0.9409836306620201,0.002388121156168464,0.0013467970567680103,0.0005990544386567446,0.05468285594613887
2020-09-02,SP,0.9404123713764703,0.002388821495327544,0.0013475428282447848,0.0005993975171541806,0.055252326042555394
2020-09-03,SP,0.939841158697335,0.0023893302714699943,0.001348184379300121,0.0005996941466852693,0.05582209176496178
2020-09-04,SP,0.9392700381847456,0.0023896468074280884,0.001348721933132786,0.0005999443948169221,0.05639210793962878
2020-09-05,SP,0.9386990527953496,0.0023897752593620035,0.001349152186908621,0.000600146985159653,0.05696233203297237
2020-09-06,SP,0.938128247192929,0.0023897166116715637,0.001349474298283644,0.0006003015858488513,0.05753271957101921
2020-09-07,SP,0.9375576674758935,0.002389469176885126,0.0013496894551329325,0.000600408642147179,0.058103224509693546
2020-09-08,SP,0.9369873601199311,0.002389030475419615,0.0013497995406698423,0.0006004688662625574,0.0586738002574692
2020-09-09,SP,0.9364173688672703,0.002388402937846352,0.0013498028504214405,0.0006004816022007285,0.05924440300201347
2020-09-10,SP,0.9358477385181432,0.0023875873101827996,0.0013496990145732838,0.0006004467062098521,0.05981498771064325
2020-09-11,SP,0.9352785167487168,0.0023865832452462567,0.001349488576364976,0.0006003643854335779,0.06038550630399078
2020-09-12,SP,0.9347097464671471,0.0023853910489401026,0.0013491716419763988,0.0006002346822904062,0.06095591541939827
2020-09-13,SP,0.9341414701026709,0.0023840112538546653,0.0013487482179976903,0.0006000576029547548,0.061526172082274296
2020-09-14,SP,0.933573730990078,0.002382444326192422,0.0013482184570526772,0.0005998332118023577,0.06209623227462676
2020-09-15,SP,0.9330065650372021,0.0023806907604036124,0.0013475825729369047,0.0005995616003122846,0.06266605928889726
2020-09-16,SP,0.9324400238827186,0.0023787511626724846,0.00134684080239178,0.0005992428687802369,0.06323560054318916
2020-09-17,SP,0.9318741579386918,0.0023766261129936923,0.0013459933685854165,0.000598877111605365,0.06380480472787599
2020-09-18,SP,0.9313090128651705,0.0023743162967483837,0.0013450405505279449,0.000598464448653315,0.06437362509865212
2020-09-19,SP,0.9307446253012622,0.0023718225993770896,0.0013439827332366219,0.0005980050481337988,0.06494202357774251
2020-09-20,SP,0.930181038311929,0.0023691457638127626,0.00134282022621703,0.0005974990438197747,0.06550995591397366
2020-09-21,SP,0.9296182952233727,0.002366286528283882,0.001341553336461876,0.0005969465683395477,0.0660773776032942
2020-09-22,SP,0.9290564381669434,0.0023632459040115192,0.001340182511072424,0.0005963478185189552,0.06664424485920595
2020-09-23,SP,0.9284955089041178,0.002360024986723191,0.001338708240521358,0.0005957030110565536,0.06721051411733338
2020-09-24,SP,0.9279355498210631,0.0023566247294208725,0.0013371309420300338,0.0005950123290872511,0.06777614143815106
2020-09-25,SP,0.9273766015503163,0.0023530463937371042,0.001335451212481428,0.000594276035700525,0.06834108406751675
2020-09-26,SP,0.9268187089382608,0.002349290499687548,0.0013336692170446648,0.0005934942018608168,0.0689052964028983
2020-09-27,SP,0.9262619091636605,0.0023453589167524527,0.0013317859064461719,0.0005926672481280801,0.06946873802476498
2020-09-28,SP,0.9257062440484892,0.002341252697229139,0.0013298017557096247,0.0005917953833609117,0.07003136537496331
2020-09-29,SP,0.9251517546670401,0.0023369730128019227,0.001327717300320939,0.0005908788435350299,0.07059313543605425
2020-09-30,SP,0.9245984801770712,0.0023325213281480297,0.001325533213511198,0.0005899179266881822,0.0711540066143336
2020-10-01,SP,0.924046460212552,0.002327899045551174,0.0013232501480517733,0.0005889129213848779,0.07171393693221248
2020-10-02,SP,0.9234957340597169,0.0023231076272794303,0.0013208687907324246,0.0005878641313496704,0.07227288465067391
2020-10-03,SP,0.9229463405389438,0.0023181486131294803,0.0013183898701713478,0.0005867718789986144,0.07283080835850902
2020-10-04,SP,0.9223983180047541,0.002313023620426614,0.0013158141568151754,0.0005856365054392671,0.07338766697231705
2020-10-05,SP,0.9218517045089017,0.0023077340301774973,0.0013131426674077122,0.0005844584470819221,0.07394341960618332
2020-10-06,SP,0.9213065387044901,0.0023022792473095187,0.0013103777964160606,0.0005832386595192334,0.07449802485201731
2020-10-07,SP,0.9207628577095176,0.0022966608241936247,0.001307520411687184,0.0005819775241138779,0.07505144279023991
2020-10-08,SP,0.9202206965059212,0.0022908836249728825,0.001304569031555221,0.0005806745375086196,0.07560363555979432
2020-10-09,SP,0.9196800907461445,0.00228495042548818,0.0013015237680293406,0.0005793297957300313,0.07615456452436012
2020-10-10,SP,0.9191410766159519,0.0022788622219939536,0.0012983861328888181,0.0005779439294370255,0.0767041903594806
2020-10-11,SP,0.9186036909610977,0.002272617992869939,0.0012951592124603479,0.0005765181717499845,0.07725247292157433
2020-10-12,SP,0.918067968313249,0.0022662200624482443,0.0012918436228390154,0.0005750528178815612,0.07779937444333439
2020-10-13,SP,0.9175339420861562,0.002259672051471418,0.0012884390469817435,0.0005735478078530238,0.07834485826728979
2020-10-14,SP,0.9170016458311079,0.0022529764212273714,0.0012849460938295812,0.0005720034353454943,0.0788888874782418
2020-10-15,SP,0.9164711136905648,0.002246133682093836,0.0012813668901212464,0.0005704205745506011,0.07943142442242167
2020-10-16,SP,0.915942378528001,0.0022391457959970162,0.0012777025130507784,0.0005687997010511142,0.07997243272165228
2020-10-17,SP,0.9154154757058213,0.0022320154251946624,0.001273953824294604,0.0005671412164100657,0.08051187308803157
2020-10-18,SP,0.9148904336498958,0.0022247443400413005,0.0012701218605924568,0.000565445576538366,0.08104971383268436
2020-10-19,SP,0.9143672834542658,0.002217334527646268,0.0012662077846209547,0.0005637132928140527,0.08158592020040513
2020-10-20,SP,0.9138460527660952,0.0022097879094753734,0.0012622126183902673,0.0005619448183726107,0.0821204611474188
2020-10-21,SP,0.9133267684933555,0.0022021064701193563,0.0012581374300232257,0.0005601406268518876,0.0826533062394023
2020-10-22,SP,0.9128094658838162,0.002194292703938565,0.0012539835486276643,0.0005583013076507922,0.08318441581571914
2020-10-23,SP,0.9122941797568903,0.0021863490680505337,0.001249752282549534,0.000556427440963528,0.08371375071129843
2020-10-24,SP,0.9117809385225568,0.002178277803740283,0.0012454448263105897,0.0005545195569041717,0.0842412785502404
2020-10-25,SP,0.9112697650887402,0.0021700809670155965,0.0012410622767224137,0.0005525781425964854,0.08476697278467757
2020-10-26,SP,0.9107606877069141,0.0021617607938239614,0.001236605825491891,0.0005506037269160645,0.0852908012066063
2020-10-27,SP,0.9102537345141253,0.002153319524054219,0.0012320766685078924,0.0005485968406101639,0.08581273171245477
2020-10-28,SP,0.9097489305335936,0.002144759480906892,0.001227476096373826,0.0005465580568630475,0.08633273509201501
2020-10-29,SP,0.9092463011049022,0.002136082979118071,0.0012228053900701409,0.0005444879445473975,0.08685078184111455
2020-10-30,SP,0.9087458724647489,0.002127292309421192,0.0012180658032893948,0.0005423870603095084,0.08736684162198334
2020-10-31,SP,0.9082476679125824,0.002118389799179329,0.0012132586771878807,0.0005402559978705667,0.08788088687293213
2020-11-01,SP,0.907751715978056,0.0021093777105310914,0.0012083851971798258,0.0005380952849344527,0.08839288508905091
2020-11-02,SP,0.9072580350928413,0.002100258431544281,0.0012034468493714284,0.0005359055766649826,0.08890281330933028
2020-11-03,SP,0.9067666503282265,0.002091034267485843,0.0011984449221581533,0.0005336874444186226,0.08941064229746326
2020-11-04,SP,0.9062775847510646,0.0020817075389206463,0.0011933807442385163,0.0005314414764733276,0.08991634474905524
2020-11-05,SP,0.9057908590372147,0.002072280583927319,0.001188255690918842,0.0005291682806574105,0.09041989566703401
2020-11-06,SP,0.9053064948185914,0.002062755738912342,0.0011830711295231177,0.000526868461587325,0.09092126911113815
2020-11-07,SP,0.9048245129880436,0.002053135348326794,0.0011778284470402966,0.000524542632195642,0.09142043984414601
2020-11-08,SP,0.9043449336703209,0.0020434217648327814,0.0011725290505978417,0.0005221914139285013,0.09191738336007235
2020-11-09,SP,0.9038677762220731,0.002033617349303438,0.0011671743674617264,0.0005198154367456112,0.09241207588416842
2020-11-10,SP,0.9033930592318509,0.0020237244708229225,0.0011617658450364333,0.0005174153391202488,0.09290449437292185
2020-11-11,SP,0.9029208005333009,0.002013745888216659,0.001156304619388772,0.0005149916405290105,0.09339461657831694
2020-11-12,SP,0.9024510172424566,0.0020036858249415064,0.001150790581357471,0.0005125443822082556,0.09388242122878851
2020-11-13,SP,0.9019837263808609,0.0019935473012339115,0.0011452245787727498,0.0005100739726769036,0.0943678870262079
2020-11-14,SP,0.9015189454275677,0.0019833307999572816,0.001139609478924541,0.0005075815950297451,0.09485099195827305
2020-11-15,SP,0.9010566911905693,0.0019730372306870137,0.0011339477932157966,0.0005050682937731843,0.09533171475150702
2020-11-16,SP,0.9005969798380615,0.0019626676925731737,0.0011282418801535623,0.0005025350533432401,0.09581003479562089
2020-11-17,SP,0.9001398254222115,0.0019522261002725848,0.0011224919504075515,0.0004999820401423748,0.09628593374671837
2020-11-18,SP,0.8996852409325776,0.0019417173323224434,0.0011166974752322026,0.0004974091387196629,0.09675939438090042
2020-11-19,SP,0.8992332398458215,0.0019311440907395757,0.0011108595731428997,0.0004948168627315715,0.09723039888731687
2020-11-20,SP,0.8987838360928778,0.0019205074943880397,0.0011049805673009096,0.0004922061845525807,0.09769892892063303
2020-11-21,SP,0.8983370437328764,0.0019098071992801888,0.0010990638884039554,0.0004895784977892042,0.09816496594140275
2020-11-22,SP,0.8978928736536875,0.001899047746399066,0.0010931092268080208,0.00048693377050918016,0.09862849486234863
2020-11-23,SP,0.8974513371159928,0.001888231939649824,0.0010871175869749548,0.00048427247168114976,0.09908950014545372
2020-11-24,SP,0.8970124464516953,0.0018773617722015997,0.0010810909002141314,0.0004815954319867161,0.09954796470365462
2020-11-25,SP,0.8965762108536864,0.001866439367119616,0.001075030334352873,0.00047890317306681265,0.10000387553152662
2020-11-26,SP,0.8961426400118628,0.0018554671181233728,0.0010689371252494391,0.0004761962501356082,0.10045721875438121
2020-11-27,SP,0.8957117424710701,0.0018444471676743776,0.0010628125032905657,0.0004734752110268301,0.10090798190669055
2020-11-28,SP,0.895283525160497,0.001833381488907731,0.0010566576101906555,0.0004707405639917505,0.10135615443616522
2020-11-29,SP,0.8948579983332657,0.0018222727512331716,0.0010504739861516951,0.00046799299463875404,0.10180172119446308
2020-11-30,SP,0.8944351721359602,0.0018111235771630578,0.0010442631439484425,0.0004652331763642278,0.10224466722631646
2020-12-01,SP,0.8940150545378337,0.0017999363302372037,0.0010380264517487606,0.000462461718302783,0.10268498022163003
2020-12-02,SP,0.8935976490859727,0.001788712848021382,0.001031764984023458,0.00045967909907316477,0.10312265324266169
2020-12-03,SP,0.8931829624497493,0.0017774553394470636,0.0010254800226091126,0.0004568858894452738,0.10355767555850175
2020-12-04,SP,0.8927710014493853,0.0017661660313879038,0.0010191728593609837,0.00045408266464120743,0.10399003625497713
2020-12-05,SP,0.8923617709255791,0.0017548470762596066,0.001012844750318998,0.0004512699842794215,0.10441972652331531
2020-12-06,SP,0.8919552741981974,0.001743500569273186,0.0010064969240068124,0.0004484483959903783,0.10484673917228467
