reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,city,ibgeID
1.31,0.88,1.67,2020-04-27,São Luís/MA,2111300
1.42,1.02,1.78,2020-04-28,São Luís/MA,2111300
1.4000000000000001,1.0,1.74,2020-04-29,São Luís/MA,2111300
1.24,0.87,1.59,2020-04-30,São Luís/MA,2111300
1.06,0.68,1.4000000000000001,2020-05-01,São Luís/MA,2111300
0.9500000000000001,0.56,1.29,2020-05-02,São Luís/MA,2111300
0.91,0.52,1.26,2020-05-03,São Luís/MA,2111300
1.02,0.62,1.37,2020-05-04,São Luís/MA,2111300
1.21,0.8300000000000001,1.57,2020-05-05,São Luís/MA,2111300
1.34,0.97,1.69,2020-05-06,São Luís/MA,2111300
1.43,1.05,1.75,2020-05-07,São Luís/MA,2111300
1.3900000000000001,1.02,1.7,2020-05-08,São Luís/MA,2111300
1.27,0.92,1.58,2020-05-09,São Luís/MA,2111300
1.1300000000000001,0.77,1.43,2020-05-10,São Luís/MA,2111300
1.02,0.67,1.33,2020-05-11,São Luís/MA,2111300
0.9400000000000001,0.58,1.25,2020-05-12,São Luís/MA,2111300
0.96,0.59,1.27,2020-05-13,São Luís/MA,2111300
0.99,0.62,1.3,2020-05-14,São Luís/MA,2111300
1.06,0.7000000000000001,1.3800000000000001,2020-05-15,São Luís/MA,2111300
1.07,0.73,1.4000000000000001,2020-05-16,São Luís/MA,2111300
1.03,0.67,1.34,2020-05-17,São Luís/MA,2111300
0.9,0.53,1.21,2020-05-18,São Luís/MA,2111300
0.93,0.5700000000000001,1.25,2020-05-19,São Luís/MA,2111300
1.02,0.67,1.35,2020-05-20,São Luís/MA,2111300
1.21,0.84,1.52,2020-05-21,São Luís/MA,2111300
1.31,0.96,1.62,2020-05-22,São Luís/MA,2111300
1.36,1.01,1.6500000000000001,2020-05-23,São Luís/MA,2111300
1.23,0.9,1.52,2020-05-24,São Luís/MA,2111300
1.06,0.73,1.35,2020-05-25,São Luís/MA,2111300
0.8300000000000001,0.49,1.12,2020-05-26,São Luís/MA,2111300
0.76,0.4,1.05,2020-05-27,São Luís/MA,2111300
0.71,0.35000000000000003,1.02,2020-05-28,São Luís/MA,2111300
0.78,0.42,1.1,2020-05-29,São Luís/MA,2111300
0.77,0.4,1.09,2020-05-30,São Luís/MA,2111300
0.85,0.48,1.18,2020-05-31,São Luís/MA,2111300
0.8200000000000001,0.45,1.1500000000000001,2020-06-01,São Luís/MA,2111300
0.8200000000000001,0.44,1.1500000000000001,2020-06-02,São Luís/MA,2111300
0.91,0.54,1.25,2020-06-03,São Luís/MA,2111300
0.97,0.59,1.3,2020-06-04,São Luís/MA,2111300
1.0,0.62,1.33,2020-06-05,São Luís/MA,2111300
1.07,0.7000000000000001,1.4000000000000001,2020-06-06,São Luís/MA,2111300
1.08,0.7000000000000001,1.4000000000000001,2020-06-07,São Luís/MA,2111300
1.17,0.8,1.49,2020-06-08,São Luís/MA,2111300
1.1400000000000001,0.77,1.45,2020-06-09,São Luís/MA,2111300
1.04,0.6900000000000001,1.36,2020-06-10,São Luís/MA,2111300
0.98,0.64,1.31,2020-06-11,São Luís/MA,2111300
0.8200000000000001,0.47000000000000003,1.1500000000000001,2020-06-12,São Luís/MA,2111300
0.64,0.27,0.97,2020-06-13,São Luís/MA,2111300
0.55,0.16,0.89,2020-06-14,São Luís/MA,2111300
0.52,0.13,0.88,2020-06-15,São Luís/MA,2111300
0.56,0.15,0.93,2020-06-16,São Luís/MA,2111300
0.61,0.17,0.98,2020-06-17,São Luís/MA,2111300
0.6,0.17,0.99,2020-06-18,São Luís/MA,2111300
0.55,0.12,0.9500000000000001,2020-06-19,São Luís/MA,2111300
0.46,0.01,0.8300000000000001,2020-06-20,São Luís/MA,2111300
0.35000000000000003,0.0,0.74,2020-06-21,São Luís/MA,2111300
0.3,0.0,0.74,2020-06-22,São Luís/MA,2111300
0.38,0.0,0.81,2020-06-23,São Luís/MA,2111300
0.47000000000000003,0.0,0.9,2020-06-24,São Luís/MA,2111300
0.64,0.11,1.11,2020-06-25,São Luís/MA,2111300
0.77,0.23,1.25,2020-06-26,São Luís/MA,2111300
0.9,0.37,1.3800000000000001,2020-06-27,São Luís/MA,2111300
0.99,0.46,1.45,2020-06-28,São Luís/MA,2111300
1.09,0.6,1.56,2020-06-29,São Luís/MA,2111300
1.1500000000000001,0.66,1.6,2020-06-30,São Luís/MA,2111300
1.22,0.76,1.67,2020-07-01,São Luís/MA,2111300
1.26,0.79,1.68,2020-07-02,São Luís/MA,2111300
1.27,0.8,1.67,2020-07-03,São Luís/MA,2111300
1.27,0.84,1.68,2020-07-04,São Luís/MA,2111300
1.25,0.81,1.6400000000000001,2020-07-05,São Luís/MA,2111300
1.21,0.76,1.58,2020-07-06,São Luís/MA,2111300
1.16,0.72,1.53,2020-07-07,São Luís/MA,2111300
1.07,0.67,1.47,2020-07-08,São Luís/MA,2111300
1.01,0.58,1.3900000000000001,2020-07-09,São Luís/MA,2111300
0.97,0.56,1.37,2020-07-10,São Luís/MA,2111300
0.92,0.49,1.31,2020-07-11,São Luís/MA,2111300
0.91,0.48,1.31,2020-07-12,São Luís/MA,2111300
0.93,0.48,1.32,2020-07-13,São Luís/MA,2111300
0.9400000000000001,0.51,1.35,2020-07-14,São Luís/MA,2111300
0.9500000000000001,0.49,1.34,2020-07-15,São Luís/MA,2111300
0.96,0.51,1.36,2020-07-16,São Luís/MA,2111300
0.96,0.51,1.36,2020-07-17,São Luís/MA,2111300
0.9500000000000001,0.51,1.36,2020-07-18,São Luís/MA,2111300
0.96,0.5,1.36,2020-07-19,São Luís/MA,2111300
0.99,0.52,1.3800000000000001,2020-07-20,São Luís/MA,2111300
1.02,0.58,1.43,2020-07-21,São Luís/MA,2111300
1.02,0.5700000000000001,1.42,2020-07-22,São Luís/MA,2111300
1.01,0.56,1.41,2020-07-23,São Luís/MA,2111300
0.99,0.53,1.3800000000000001,2020-07-24,São Luís/MA,2111300
0.99,0.54,1.3900000000000001,2020-07-25,São Luís/MA,2111300
0.98,0.53,1.3800000000000001,2020-07-26,São Luís/MA,2111300
0.99,0.55,1.4000000000000001,2020-07-27,São Luís/MA,2111300
1.01,0.56,1.41,2020-07-28,São Luís/MA,2111300
1.03,0.5700000000000001,1.42,2020-07-29,São Luís/MA,2111300
1.04,0.58,1.43,2020-07-30,São Luís/MA,2111300
1.04,0.6,1.44,2020-07-31,São Luís/MA,2111300
1.04,0.59,1.43,2020-08-01,São Luís/MA,2111300
1.04,0.59,1.43,2020-08-02,São Luís/MA,2111300
1.04,0.6,1.43,2020-08-03,São Luís/MA,2111300
1.01,0.58,1.41,2020-08-04,São Luís/MA,2111300
0.99,0.56,1.3900000000000001,2020-08-05,São Luís/MA,2111300
0.97,0.52,1.36,2020-08-06,São Luís/MA,2111300
0.97,0.52,1.36,2020-08-07,São Luís/MA,2111300
0.98,0.54,1.3800000000000001,2020-08-08,São Luís/MA,2111300
0.98,0.54,1.3800000000000001,2020-08-09,São Luís/MA,2111300
0.9400000000000001,0.47000000000000003,1.32,2020-08-10,São Luís/MA,2111300
0.86,0.42,1.27,2020-08-11,São Luís/MA,2111300
0.8,0.33,1.2,2020-08-12,São Luís/MA,2111300
0.76,0.3,1.18,2020-08-13,São Luís/MA,2111300
0.77,0.29,1.19,2020-08-14,São Luís/MA,2111300
0.81,0.34,1.25,2020-08-15,São Luís/MA,2111300
0.88,0.4,1.32,2020-08-16,São Luís/MA,2111300
0.91,0.43,1.35,2020-08-17,São Luís/MA,2111300
0.92,0.44,1.36,2020-08-18,São Luís/MA,2111300
0.93,0.46,1.3800000000000001,2020-08-19,São Luís/MA,2111300
0.96,0.47000000000000003,1.3900000000000001,2020-08-20,São Luís/MA,2111300
0.98,0.5,1.42,2020-08-21,São Luís/MA,2111300
1.02,0.52,1.44,2020-08-22,São Luís/MA,2111300
0.97,0.5,1.41,2020-08-23,São Luís/MA,2111300
0.92,0.43,1.35,2020-08-24,São Luís/MA,2111300
0.85,0.37,1.29,2020-08-25,São Luís/MA,2111300
0.75,0.25,1.19,2020-08-26,São Luís/MA,2111300
3.0,0.65,7.86,2020-06-30,São Mateus/ES,3204906
1.69,0.54,2.98,2020-07-01,São Mateus/ES,3204906
1.36,0.46,2.37,2020-07-02,São Mateus/ES,3204906
1.17,0.38,2.05,2020-07-03,São Mateus/ES,3204906
1.04,0.3,1.85,2020-07-04,São Mateus/ES,3204906
1.01,0.24,1.75,2020-07-05,São Mateus/ES,3204906
1.07,0.33,1.82,2020-07-06,São Mateus/ES,3204906
1.1500000000000001,0.4,1.87,2020-07-07,São Mateus/ES,3204906
1.24,0.48,1.92,2020-07-08,São Mateus/ES,3204906
1.21,0.47000000000000003,1.86,2020-07-09,São Mateus/ES,3204906
1.18,0.47000000000000003,1.82,2020-07-10,São Mateus/ES,3204906
1.11,0.42,1.74,2020-07-11,São Mateus/ES,3204906
1.06,0.38,1.68,2020-07-12,São Mateus/ES,3204906
1.05,0.39,1.68,2020-07-13,São Mateus/ES,3204906
1.09,0.4,1.69,2020-07-14,São Mateus/ES,3204906
1.08,0.43,1.7,2020-07-15,São Mateus/ES,3204906
1.07,0.39,1.6600000000000001,2020-07-16,São Mateus/ES,3204906
1.06,0.4,1.6600000000000001,2020-07-17,São Mateus/ES,3204906
1.04,0.39,1.6400000000000001,2020-07-18,São Mateus/ES,3204906
1.07,0.42,1.67,2020-07-19,São Mateus/ES,3204906
1.09,0.44,1.68,2020-07-20,São Mateus/ES,3204906
1.12,0.47000000000000003,1.7,2020-07-21,São Mateus/ES,3204906
1.12,0.48,1.7,2020-07-22,São Mateus/ES,3204906
1.07,0.44,1.6500000000000001,2020-07-23,São Mateus/ES,3204906
1.01,0.37,1.58,2020-07-24,São Mateus/ES,3204906
0.9500000000000001,0.29,1.51,2020-07-25,São Mateus/ES,3204906
0.91,0.25,1.48,2020-07-26,São Mateus/ES,3204906
0.92,0.26,1.5,2020-07-27,São Mateus/ES,3204906
0.9500000000000001,0.29,1.54,2020-07-28,São Mateus/ES,3204906
0.99,0.32,1.58,2020-07-29,São Mateus/ES,3204906
1.01,0.34,1.6,2020-07-30,São Mateus/ES,3204906
1.01,0.37,1.62,2020-07-31,São Mateus/ES,3204906
1.01,0.36,1.61,2020-08-01,São Mateus/ES,3204906
1.07,0.4,1.6500000000000001,2020-08-02,São Mateus/ES,3204906
1.1400000000000001,0.51,1.74,2020-08-03,São Mateus/ES,3204906
1.2,0.5700000000000001,1.78,2020-08-04,São Mateus/ES,3204906
1.25,0.61,1.8,2020-08-05,São Mateus/ES,3204906
1.2,0.6,1.76,2020-08-06,São Mateus/ES,3204906
1.1400000000000001,0.53,1.68,2020-08-07,São Mateus/ES,3204906
1.1,0.5,1.6400000000000001,2020-08-08,São Mateus/ES,3204906
1.16,0.5700000000000001,1.7,2020-08-09,São Mateus/ES,3204906
1.2,0.61,1.73,2020-08-10,São Mateus/ES,3204906
1.25,0.67,1.77,2020-08-11,São Mateus/ES,3204906
1.2,0.63,1.71,2020-08-12,São Mateus/ES,3204906
1.3900000000000001,0.8200000000000001,1.8800000000000001,2020-08-13,São Mateus/ES,3204906
1.5,0.9500000000000001,1.97,2020-08-14,São Mateus/ES,3204906
1.61,1.1,2.07,2020-08-15,São Mateus/ES,3204906
1.59,1.11,2.0300000000000002,2020-08-16,São Mateus/ES,3204906
1.46,0.99,1.8800000000000001,2020-08-17,São Mateus/ES,3204906
1.25,0.79,1.6600000000000001,2020-08-18,São Mateus/ES,3204906
1.04,0.59,1.46,2020-08-19,São Mateus/ES,3204906
0.78,0.33,1.22,2020-08-20,São Mateus/ES,3204906
0.6900000000000001,0.19,1.12,2020-08-21,São Mateus/ES,3204906
0.61,0.11,1.06,2020-08-22,São Mateus/ES,3204906
0.56,0.05,1.01,2020-08-23,São Mateus/ES,3204906
0.5,0.0,0.9400000000000001,2020-08-24,São Mateus/ES,3204906
0.47000000000000003,0.0,0.9400000000000001,2020-08-25,São Mateus/ES,3204906
0.47000000000000003,0.0,0.97,2020-08-26,São Mateus/ES,3204906
3.0,0.65,7.86,2020-07-22,São Paulo de Olivença/AM,1303908
1.86,0.66,3.16,2020-07-23,São Paulo de Olivença/AM,1303908
1.4000000000000001,0.48,2.37,2020-07-24,São Paulo de Olivença/AM,1303908
1.19,0.4,2.05,2020-07-25,São Paulo de Olivença/AM,1303908
0.97,0.23,1.73,2020-07-26,São Paulo de Olivença/AM,1303908
0.89,0.15,1.6,2020-07-27,São Paulo de Olivença/AM,1303908
0.87,0.15,1.58,2020-07-28,São Paulo de Olivença/AM,1303908
0.8,0.1,1.49,2020-07-29,São Paulo de Olivença/AM,1303908
0.75,0.04,1.41,2020-07-30,São Paulo de Olivença/AM,1303908
0.68,0.0,1.32,2020-07-31,São Paulo de Olivença/AM,1303908
0.6,0.0,1.26,2020-08-01,São Paulo de Olivença/AM,1303908
0.7000000000000001,0.0,1.37,2020-08-02,São Paulo de Olivença/AM,1303908
0.84,0.04,1.53,2020-08-03,São Paulo de Olivença/AM,1303908
1.04,0.22,1.8,2020-08-04,São Paulo de Olivença/AM,1303908
1.16,0.36,1.92,2020-08-05,São Paulo de Olivença/AM,1303908
1.1500000000000001,0.34,1.86,2020-08-06,São Paulo de Olivença/AM,1303908
1.05,0.26,1.74,2020-08-07,São Paulo de Olivença/AM,1303908
0.9,0.14,1.58,2020-08-08,São Paulo de Olivença/AM,1303908
0.77,0.01,1.3900000000000001,2020-08-09,São Paulo de Olivença/AM,1303908
0.72,0.0,1.35,2020-08-10,São Paulo de Olivença/AM,1303908
0.84,0.05,1.51,2020-08-11,São Paulo de Olivença/AM,1303908
1.01,0.2,1.73,2020-08-12,São Paulo de Olivença/AM,1303908
1.12,0.31,1.84,2020-08-13,São Paulo de Olivença/AM,1303908
1.1400000000000001,0.34,1.84,2020-08-14,São Paulo de Olivença/AM,1303908
1.1,0.32,1.79,2020-08-15,São Paulo de Olivença/AM,1303908
0.98,0.2,1.6500000000000001,2020-08-16,São Paulo de Olivença/AM,1303908
0.9,0.14,1.57,2020-08-17,São Paulo de Olivença/AM,1303908
0.79,0.03,1.42,2020-08-18,São Paulo de Olivença/AM,1303908
0.77,0.01,1.4000000000000001,2020-08-19,São Paulo de Olivença/AM,1303908
0.78,0.0,1.41,2020-08-20,São Paulo de Olivença/AM,1303908
0.75,0.0,1.4000000000000001,2020-08-21,São Paulo de Olivença/AM,1303908
0.6900000000000001,0.0,1.36,2020-08-22,São Paulo de Olivença/AM,1303908
0.65,0.0,1.35,2020-08-23,São Paulo de Olivença/AM,1303908
0.61,0.0,1.34,2020-08-24,São Paulo de Olivença/AM,1303908
0.6,0.0,1.36,2020-08-25,São Paulo de Olivença/AM,1303908
0.59,0.0,1.3800000000000001,2020-08-26,São Paulo de Olivença/AM,1303908
3.0,0.65,7.86,2020-07-26,São Raimundo das Mangabeiras/MA,2111607
2.5300000000000002,1.16,3.93,2020-07-27,São Raimundo das Mangabeiras/MA,2111607
2.37,1.3,3.35,2020-07-28,São Raimundo das Mangabeiras/MA,2111607
2.0,1.1400000000000001,2.8000000000000003,2020-07-29,São Raimundo das Mangabeiras/MA,2111607
1.78,1.02,2.47,2020-07-30,São Raimundo das Mangabeiras/MA,2111607
1.58,0.88,2.2,2020-07-31,São Raimundo das Mangabeiras/MA,2111607
1.3900000000000001,0.73,1.97,2020-08-01,São Raimundo das Mangabeiras/MA,2111607
1.2,0.58,1.77,2020-08-02,São Raimundo das Mangabeiras/MA,2111607
1.1400000000000001,0.53,1.7,2020-08-03,São Raimundo das Mangabeiras/MA,2111607
1.09,0.49,1.6500000000000001,2020-08-04,São Raimundo das Mangabeiras/MA,2111607
1.11,0.5,1.6600000000000001,2020-08-05,São Raimundo das Mangabeiras/MA,2111607
1.06,0.47000000000000003,1.62,2020-08-06,São Raimundo das Mangabeiras/MA,2111607
1.04,0.44,1.59,2020-08-07,São Raimundo das Mangabeiras/MA,2111607
0.93,0.31,1.47,2020-08-08,São Raimundo das Mangabeiras/MA,2111607
0.81,0.19,1.36,2020-08-09,São Raimundo das Mangabeiras/MA,2111607
0.66,0.05,1.19,2020-08-10,São Raimundo das Mangabeiras/MA,2111607
0.59,0.01,1.12,2020-08-11,São Raimundo das Mangabeiras/MA,2111607
0.5700000000000001,0.0,1.12,2020-08-12,São Raimundo das Mangabeiras/MA,2111607
0.65,0.01,1.22,2020-08-13,São Raimundo das Mangabeiras/MA,2111607
0.85,0.12,1.48,2020-08-14,São Raimundo das Mangabeiras/MA,2111607
1.21,0.48,1.86,2020-08-15,São Raimundo das Mangabeiras/MA,2111607
1.43,0.74,2.06,2020-08-16,São Raimundo das Mangabeiras/MA,2111607
1.54,0.88,2.13,2020-08-17,São Raimundo das Mangabeiras/MA,2111607
1.48,0.86,2.04,2020-08-18,São Raimundo das Mangabeiras/MA,2111607
1.31,0.7000000000000001,1.84,2020-08-19,São Raimundo das Mangabeiras/MA,2111607
1.11,0.51,1.6300000000000001,2020-08-20,São Raimundo das Mangabeiras/MA,2111607
0.96,0.38,1.5,2020-08-21,São Raimundo das Mangabeiras/MA,2111607
0.85,0.25,1.3900000000000001,2020-08-22,São Raimundo das Mangabeiras/MA,2111607
0.81,0.2,1.36,2020-08-23,São Raimundo das Mangabeiras/MA,2111607
0.76,0.14,1.32,2020-08-24,São Raimundo das Mangabeiras/MA,2111607
0.7000000000000001,0.06,1.24,2020-08-25,São Raimundo das Mangabeiras/MA,2111607
0.65,0.02,1.19,2020-08-26,São Raimundo das Mangabeiras/MA,2111607
3.0,0.65,7.86,2020-07-27,São Sebastião/SP,3550704
1.93,0.71,3.22,2020-07-28,São Sebastião/SP,3550704
1.54,0.62,2.5300000000000002,2020-07-29,São Sebastião/SP,3550704
1.36,0.52,2.19,2020-07-30,São Sebastião/SP,3550704
1.11,0.38,1.87,2020-07-31,São Sebastião/SP,3550704
1.01,0.28,1.71,2020-08-01,São Sebastião/SP,3550704
0.96,0.23,1.6300000000000001,2020-08-02,São Sebastião/SP,3550704
1.09,0.38,1.78,2020-08-03,São Sebastião/SP,3550704
1.23,0.5,1.8800000000000001,2020-08-04,São Sebastião/SP,3550704
1.29,0.59,1.92,2020-08-05,São Sebastião/SP,3550704
1.27,0.6,1.8800000000000001,2020-08-06,São Sebastião/SP,3550704
1.17,0.54,1.78,2020-08-07,São Sebastião/SP,3550704
1.03,0.38,1.61,2020-08-08,São Sebastião/SP,3550704
0.9500000000000001,0.3,1.53,2020-08-09,São Sebastião/SP,3550704
0.88,0.25,1.48,2020-08-10,São Sebastião/SP,3550704
0.91,0.26,1.51,2020-08-11,São Sebastião/SP,3550704
0.93,0.25,1.52,2020-08-12,São Sebastião/SP,3550704
0.92,0.25,1.52,2020-08-13,São Sebastião/SP,3550704
0.88,0.2,1.48,2020-08-14,São Sebastião/SP,3550704
0.8200000000000001,0.15,1.43,2020-08-15,São Sebastião/SP,3550704
0.74,0.05,1.32,2020-08-16,São Sebastião/SP,3550704
0.71,0.03,1.29,2020-08-17,São Sebastião/SP,3550704
0.6900000000000001,0.0,1.27,2020-08-18,São Sebastião/SP,3550704
0.75,0.03,1.36,2020-08-19,São Sebastião/SP,3550704
0.8200000000000001,0.08,1.46,2020-08-20,São Sebastião/SP,3550704
0.85,0.09,1.5,2020-08-21,São Sebastião/SP,3550704
0.86,0.09,1.51,2020-08-22,São Sebastião/SP,3550704
0.84,0.06,1.48,2020-08-23,São Sebastião/SP,3550704
0.79,0.05,1.44,2020-08-24,São Sebastião/SP,3550704
0.74,0.0,1.37,2020-08-25,São Sebastião/SP,3550704
0.62,0.0,1.28,2020-08-26,São Sebastião/SP,3550704
3.0,0.65,7.86,2020-05-20,São Vicente/SP,3551009
1.95,0.73,3.27,2020-05-21,São Vicente/SP,3551009
1.77,0.76,2.7600000000000002,2020-05-22,São Vicente/SP,3551009
1.55,0.68,2.38,2020-05-23,São Vicente/SP,3551009
1.46,0.68,2.21,2020-05-24,São Vicente/SP,3551009
1.48,0.76,2.18,2020-05-25,São Vicente/SP,3551009
1.53,0.84,2.17,2020-05-26,São Vicente/SP,3551009
1.57,0.9400000000000001,2.18,2020-05-27,São Vicente/SP,3551009
1.57,0.9400000000000001,2.11,2020-05-28,São Vicente/SP,3551009
1.44,0.85,1.96,2020-05-29,São Vicente/SP,3551009
1.3800000000000001,0.81,1.8800000000000001,2020-05-30,São Vicente/SP,3551009
1.3,0.76,1.8,2020-05-31,São Vicente/SP,3551009
1.28,0.75,1.77,2020-06-01,São Vicente/SP,3551009
1.27,0.76,1.76,2020-06-02,São Vicente/SP,3551009
1.25,0.73,1.72,2020-06-03,São Vicente/SP,3551009
1.1500000000000001,0.63,1.61,2020-06-04,São Vicente/SP,3551009
1.04,0.53,1.51,2020-06-05,São Vicente/SP,3551009
0.9,0.39,1.3800000000000001,2020-06-06,São Vicente/SP,3551009
0.8300000000000001,0.28,1.3,2020-06-07,São Vicente/SP,3551009
0.8,0.25,1.29,2020-06-08,São Vicente/SP,3551009
0.85,0.31,1.37,2020-06-09,São Vicente/SP,3551009
0.93,0.36,1.44,2020-06-10,São Vicente/SP,3551009
1.05,0.47000000000000003,1.55,2020-06-11,São Vicente/SP,3551009
1.1,0.53,1.6,2020-06-12,São Vicente/SP,3551009
1.17,0.62,1.67,2020-06-13,São Vicente/SP,3551009
1.16,0.63,1.6600000000000001,2020-06-14,São Vicente/SP,3551009
1.09,0.56,1.58,2020-06-15,São Vicente/SP,3551009
1.23,0.6900000000000001,1.7,2020-06-16,São Vicente/SP,3551009
1.34,0.84,1.82,2020-06-17,São Vicente/SP,3551009
1.48,0.97,1.92,2020-06-18,São Vicente/SP,3551009
1.53,1.04,1.95,2020-06-19,São Vicente/SP,3551009
1.45,1.0,1.87,2020-06-20,São Vicente/SP,3551009
1.3800000000000001,0.93,1.78,2020-06-21,São Vicente/SP,3551009
1.3,0.87,1.7,2020-06-22,São Vicente/SP,3551009
1.19,0.76,1.58,2020-06-23,São Vicente/SP,3551009
1.19,0.75,1.57,2020-06-24,São Vicente/SP,3551009
1.1400000000000001,0.7000000000000001,1.52,2020-06-25,São Vicente/SP,3551009
1.05,0.62,1.44,2020-06-26,São Vicente/SP,3551009
0.92,0.47000000000000003,1.3,2020-06-27,São Vicente/SP,3551009
0.8,0.36,1.2,2020-06-28,São Vicente/SP,3551009
0.73,0.26,1.1300000000000001,2020-06-29,São Vicente/SP,3551009
0.71,0.25,1.1400000000000001,2020-06-30,São Vicente/SP,3551009
0.67,0.21,1.12,2020-07-01,São Vicente/SP,3551009
0.7000000000000001,0.2,1.1400000000000001,2020-07-02,São Vicente/SP,3551009
0.72,0.21,1.17,2020-07-03,São Vicente/SP,3551009
0.78,0.25,1.23,2020-07-04,São Vicente/SP,3551009
0.84,0.33,1.31,2020-07-05,São Vicente/SP,3551009
0.96,0.45,1.43,2020-07-06,São Vicente/SP,3551009
1.04,0.53,1.5,2020-07-07,São Vicente/SP,3551009
1.07,0.55,1.51,2020-07-08,São Vicente/SP,3551009
1.0,0.49,1.44,2020-07-09,São Vicente/SP,3551009
0.89,0.38,1.33,2020-07-10,São Vicente/SP,3551009
0.78,0.27,1.23,2020-07-11,São Vicente/SP,3551009
0.72,0.2,1.18,2020-07-12,São Vicente/SP,3551009
0.72,0.2,1.2,2020-07-13,São Vicente/SP,3551009
0.8,0.28,1.3,2020-07-14,São Vicente/SP,3551009
0.85,0.32,1.35,2020-07-15,São Vicente/SP,3551009
0.87,0.31,1.35,2020-07-16,São Vicente/SP,3551009
0.8300000000000001,0.29,1.33,2020-07-17,São Vicente/SP,3551009
0.76,0.21,1.26,2020-07-18,São Vicente/SP,3551009
0.77,0.2,1.27,2020-07-19,São Vicente/SP,3551009
0.84,0.28,1.36,2020-07-20,São Vicente/SP,3551009
0.92,0.33,1.42,2020-07-21,São Vicente/SP,3551009
1.12,0.54,1.62,2020-07-22,São Vicente/SP,3551009
1.22,0.66,1.71,2020-07-23,São Vicente/SP,3551009
1.23,0.6900000000000001,1.71,2020-07-24,São Vicente/SP,3551009
1.16,0.62,1.62,2020-07-25,São Vicente/SP,3551009
1.03,0.5,1.49,2020-07-26,São Vicente/SP,3551009
0.92,0.41000000000000003,1.4000000000000001,2020-07-27,São Vicente/SP,3551009
0.87,0.33,1.34,2020-07-28,São Vicente/SP,3551009
0.8200000000000001,0.28,1.3,2020-07-29,São Vicente/SP,3551009
0.89,0.34,1.3800000000000001,2020-07-30,São Vicente/SP,3551009
0.89,0.33,1.3800000000000001,2020-07-31,São Vicente/SP,3551009
0.9400000000000001,0.37,1.43,2020-08-01,São Vicente/SP,3551009
0.98,0.41000000000000003,1.47,2020-08-02,São Vicente/SP,3551009
