reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
0.9500000000000001,0.8200000000000001,1.06,2020-08-15,AM
0.92,0.78,1.02,2020-08-16,AM
0.91,0.78,1.02,2020-08-17,AM
0.91,0.78,1.02,2020-08-18,AM
0.93,0.81,1.05,2020-08-19,AM
0.92,0.78,1.03,2020-08-20,AM
0.89,0.75,1.0,2020-08-21,AM
0.86,0.72,0.97,2020-08-22,AM
0.86,0.72,0.97,2020-08-23,AM
0.89,0.76,1.01,2020-08-24,AM
0.97,0.84,1.09,2020-08-25,AM
1.04,0.91,1.16,2020-08-26,AM
1.07,0.9400000000000001,1.19,2020-08-27,AM
1.05,0.91,1.16,2020-08-28,AM
0.99,0.85,1.1,2020-08-29,AM
0.9500000000000001,0.81,1.06,2020-08-30,AM
0.9500000000000001,0.81,1.06,2020-08-31,AM
0.97,0.8300000000000001,1.08,2020-09-01,AM
1.0,0.86,1.11,2020-09-02,AM
1.01,0.87,1.12,2020-09-03,AM
0.96,0.8200000000000001,1.07,2020-09-04,AM
0.87,0.74,0.99,2020-09-05,AM
0.81,0.68,0.93,2020-09-06,AM
0.8200000000000001,0.67,0.93,2020-09-07,AM
0.88,0.74,1.0,2020-09-08,AM
0.97,0.8300000000000001,1.09,2020-09-09,AM
1.02,0.88,1.1400000000000001,2020-09-10,AM
1.01,0.87,1.1300000000000001,2020-09-11,AM
0.98,0.84,1.1,2020-09-12,AM
0.9500000000000001,0.81,1.07,2020-09-13,AM
0.96,0.8200000000000001,1.08,2020-09-14,AM
1.02,0.87,1.1300000000000001,2020-09-15,AM
1.11,0.96,1.22,2020-09-16,AM
1.1500000000000001,1.02,1.27,2020-09-17,AM
1.1300000000000001,0.99,1.24,2020-09-18,AM
1.07,0.93,1.18,2020-09-19,AM
1.02,0.88,1.1300000000000001,2020-09-20,AM
1.0,0.86,1.11,2020-09-21,AM
1.02,0.88,1.1300000000000001,2020-09-22,AM
1.08,0.9400000000000001,1.19,2020-09-23,AM
1.12,0.98,1.23,2020-09-24,AM
1.1,0.97,1.21,2020-09-25,AM
1.07,0.9400000000000001,1.18,2020-09-26,AM
1.07,0.93,1.17,2020-09-27,AM
1.09,0.96,1.2,2020-09-28,AM
1.1500000000000001,1.02,1.26,2020-09-29,AM
1.19,1.07,1.3,2020-09-30,AM
1.17,1.05,1.28,2020-10-01,AM
1.09,0.96,1.19,2020-10-02,AM
0.99,0.86,1.09,2020-10-03,AM
0.93,0.81,1.04,2020-10-04,AM
0.9400000000000001,0.81,1.04,2020-10-05,AM
0.98,0.86,1.09,2020-10-06,AM
1.03,0.89,1.1300000000000001,2020-10-07,AM
1.05,0.92,1.16,2020-10-08,AM
1.01,0.89,1.12,2020-10-09,AM
0.92,0.8,1.03,2020-10-10,AM
0.85,0.71,0.9500000000000001,2020-10-11,AM
0.8200000000000001,0.6900000000000001,0.93,2020-10-12,AM
0.8300000000000001,0.6900000000000001,0.9400000000000001,2020-10-13,AM
0.92,0.78,1.03,2020-10-14,AM
1.0,0.86,1.11,2020-10-15,AM
1.04,0.9,1.1500000000000001,2020-10-16,AM
1.05,0.9,1.1500000000000001,2020-10-17,AM
1.07,0.9400000000000001,1.18,2020-10-18,AM
1.09,0.96,1.2,2020-10-19,AM
1.1500000000000001,1.01,1.25,2020-10-20,AM
1.16,1.02,1.26,2020-10-21,AM
1.1400000000000001,1.02,1.25,2020-10-22,AM
1.07,0.9400000000000001,1.17,2020-10-23,AM
0.99,0.87,1.1,2020-10-24,AM
0.9400000000000001,0.81,1.04,2020-10-25,AM
0.96,0.84,1.07,2020-10-26,AM
1.0,0.88,1.11,2020-10-27,AM
1.02,0.9,1.1300000000000001,2020-10-28,AM
1.01,0.89,1.12,2020-10-29,AM
0.9400000000000001,0.8,1.04,2020-10-30,AM
0.84,0.7000000000000001,0.9400000000000001,2020-10-31,AM
0.79,0.66,0.9,2020-11-01,AM
0.79,0.65,0.9,2020-11-02,AM
0.8200000000000001,0.68,0.93,2020-11-03,AM
0.91,0.77,1.02,2020-11-04,AM
0.9500000000000001,0.8200000000000001,1.07,2020-11-05,AM
0.96,0.8300000000000001,1.08,2020-11-06,AM
0.97,0.84,1.09,2020-11-07,AM
0.96,0.8300000000000001,1.08,2020-11-08,AM
0.97,0.84,1.09,2020-11-09,AM
1.0,0.87,1.12,2020-11-10,AM
0.98,0.85,1.1,2020-11-11,AM
0.98,0.84,1.09,2020-11-12,AM
0.93,0.8,1.05,2020-11-13,AM
0.9,0.77,1.02,2020-11-14,AM
0.9,0.75,1.01,2020-11-15,AM
0.9500000000000001,0.81,1.07,2020-11-16,AM
1.03,0.89,1.1500000000000001,2020-11-17,AM
1.09,0.96,1.21,2020-11-18,AM
1.09,0.9500000000000001,1.2,2020-11-19,AM
1.03,0.89,1.1400000000000001,2020-11-20,AM
0.96,0.8200000000000001,1.07,2020-11-21,AM
0.92,0.79,1.04,2020-11-22,AM
0.9500000000000001,0.81,1.06,2020-11-23,AM
1.02,0.89,1.1400000000000001,2020-11-24,AM
1.1,0.96,1.21,2020-11-25,AM
1.12,0.98,1.23,2020-11-26,AM
1.09,0.9500000000000001,1.2,2020-11-27,AM
1.03,0.89,1.1400000000000001,2020-11-28,AM
0.97,0.8200000000000001,1.07,2020-11-29,AM
3.0,0.65,7.86,2020-04-08,AP
2.05,0.8,3.37,2020-04-09,AP
1.71,0.73,2.68,2020-04-10,AP
1.56,0.7000000000000001,2.36,2020-04-11,AP
1.44,0.68,2.15,2020-04-12,AP
1.3900000000000001,0.7000000000000001,2.04,2020-04-13,AP
1.31,0.7000000000000001,1.93,2020-04-14,AP
1.24,0.66,1.81,2020-04-15,AP
1.1500000000000001,0.59,1.68,2020-04-16,AP
1.1,0.5700000000000001,1.61,2020-04-17,AP
1.05,0.52,1.53,2020-04-18,AP
1.05,0.55,1.53,2020-04-19,AP
1.09,0.58,1.55,2020-04-20,AP
1.19,0.6900000000000001,1.6400000000000001,2020-04-21,AP
1.27,0.77,1.69,2020-04-22,AP
1.3800000000000001,0.91,1.79,2020-04-23,AP
1.41,0.98,1.81,2020-04-24,AP
1.42,0.99,1.78,2020-04-25,AP
1.4000000000000001,1.0,1.75,2020-04-26,AP
1.36,0.99,1.7,2020-04-27,AP
1.31,0.93,1.62,2020-04-28,AP
1.28,0.93,1.59,2020-04-29,AP
1.32,0.97,1.61,2020-04-30,AP
1.42,1.1,1.71,2020-05-01,AP
1.52,1.21,1.79,2020-05-02,AP
1.57,1.27,1.82,2020-05-03,AP
1.56,1.28,1.8,2020-05-04,AP
1.49,1.23,1.72,2020-05-05,AP
1.4000000000000001,1.1500000000000001,1.62,2020-05-06,AP
1.31,1.06,1.52,2020-05-07,AP
1.25,1.0,1.45,2020-05-08,AP
1.23,0.99,1.43,2020-05-09,AP
1.21,0.98,1.41,2020-05-10,AP
1.24,1.02,1.44,2020-05-11,AP
1.28,1.06,1.47,2020-05-12,AP
1.31,1.1,1.5,2020-05-13,AP
1.31,1.11,1.5,2020-05-14,AP
1.28,1.08,1.46,2020-05-15,AP
1.22,1.01,1.3900000000000001,2020-05-16,AP
1.19,0.99,1.36,2020-05-17,AP
1.21,1.01,1.3800000000000001,2020-05-18,AP
1.3,1.1,1.46,2020-05-19,AP
1.3800000000000001,1.19,1.54,2020-05-20,AP
1.42,1.24,1.58,2020-05-21,AP
1.4000000000000001,1.22,1.55,2020-05-22,AP
1.33,1.16,1.48,2020-05-23,AP
1.29,1.12,1.43,2020-05-24,AP
1.26,1.09,1.4000000000000001,2020-05-25,AP
1.27,1.11,1.41,2020-05-26,AP
1.31,1.1400000000000001,1.44,2020-05-27,AP
1.31,1.1500000000000001,1.44,2020-05-28,AP
1.28,1.12,1.41,2020-05-29,AP
1.24,1.09,1.37,2020-05-30,AP
1.21,1.05,1.33,2020-05-31,AP
1.18,1.02,1.3,2020-06-01,AP
1.2,1.06,1.33,2020-06-02,AP
1.19,1.04,1.31,2020-06-03,AP
1.19,1.03,1.3,2020-06-04,AP
1.1500000000000001,0.99,1.26,2020-06-05,AP
1.09,0.9500000000000001,1.21,2020-06-06,AP
1.06,0.91,1.18,2020-06-07,AP
1.07,0.92,1.19,2020-06-08,AP
1.09,0.9400000000000001,1.21,2020-06-09,AP
1.1300000000000001,1.0,1.26,2020-06-10,AP
1.1300000000000001,0.99,1.25,2020-06-11,AP
1.1,0.9500000000000001,1.21,2020-06-12,AP
1.08,0.9400000000000001,1.2,2020-06-13,AP
1.08,0.93,1.19,2020-06-14,AP
1.12,0.97,1.23,2020-06-15,AP
1.16,1.01,1.27,2020-06-16,AP
1.22,1.09,1.34,2020-06-17,AP
1.24,1.1,1.35,2020-06-18,AP
1.35,1.22,1.46,2020-06-19,AP
1.42,1.28,1.52,2020-06-20,AP
1.46,1.33,1.56,2020-06-21,AP
1.41,1.29,1.51,2020-06-22,AP
1.28,1.1500000000000001,1.37,2020-06-23,AP
1.08,0.97,1.18,2020-06-24,AP
0.91,0.79,1.01,2020-06-25,AP
0.73,0.62,0.84,2020-06-26,AP
0.66,0.54,0.77,2020-06-27,AP
0.66,0.53,0.77,2020-06-28,AP
0.67,0.53,0.78,2020-06-29,AP
0.71,0.56,0.8200000000000001,2020-06-30,AP
0.74,0.6,0.86,2020-07-01,AP
0.76,0.6,0.87,2020-07-02,AP
0.75,0.6,0.87,2020-07-03,AP
0.73,0.5700000000000001,0.85,2020-07-04,AP
0.71,0.56,0.84,2020-07-05,AP
0.71,0.55,0.84,2020-07-06,AP
0.73,0.5700000000000001,0.86,2020-07-07,AP
0.77,0.61,0.9,2020-07-08,AP
0.79,0.62,0.92,2020-07-09,AP
0.79,0.62,0.92,2020-07-10,AP
0.78,0.62,0.92,2020-07-11,AP
0.81,0.66,0.96,2020-07-12,AP
0.88,0.7000000000000001,1.01,2020-07-13,AP
0.96,0.79,1.1,2020-07-14,AP
1.02,0.86,1.16,2020-07-15,AP
1.03,0.86,1.16,2020-07-16,AP
1.0,0.8300000000000001,1.1300000000000001,2020-07-17,AP
0.9500000000000001,0.8,1.09,2020-07-18,AP
0.91,0.76,1.05,2020-07-19,AP
0.89,0.72,1.02,2020-07-20,AP
0.88,0.71,1.01,2020-07-21,AP
0.87,0.71,1.01,2020-07-22,AP
0.85,0.6900000000000001,0.99,2020-07-23,AP
0.81,0.65,0.9500000000000001,2020-07-24,AP
0.8,0.63,0.9400000000000001,2020-07-25,AP
0.8200000000000001,0.65,0.96,2020-07-26,AP
0.86,0.68,1.0,2020-07-27,AP
0.91,0.73,1.05,2020-07-28,AP
0.93,0.75,1.07,2020-07-29,AP
0.92,0.74,1.06,2020-07-30,AP
0.89,0.71,1.03,2020-07-31,AP
0.85,0.68,1.0,2020-08-01,AP
0.85,0.68,1.0,2020-08-02,AP
0.89,0.72,1.04,2020-08-03,AP
0.9400000000000001,0.76,1.09,2020-08-04,AP
0.99,0.8,1.1300000000000001,2020-08-05,AP
1.0,0.8300000000000001,1.1500000000000001,2020-08-06,AP
0.97,0.8,1.12,2020-08-07,AP
0.9400000000000001,0.77,1.09,2020-08-08,AP
0.91,0.74,1.06,2020-08-09,AP
0.9,0.73,1.05,2020-08-10,AP
0.92,0.73,1.06,2020-08-11,AP
0.93,0.75,1.08,2020-08-12,AP
0.9400000000000001,0.76,1.09,2020-08-13,AP
0.93,0.75,1.08,2020-08-14,AP
0.93,0.74,1.07,2020-08-15,AP
0.93,0.75,1.08,2020-08-16,AP
0.97,0.79,1.12,2020-08-17,AP
1.01,0.8300000000000001,1.16,2020-08-18,AP
1.04,0.85,1.18,2020-08-19,AP
1.04,0.85,1.18,2020-08-20,AP
1.0,0.84,1.16,2020-08-21,AP
0.97,0.8,1.12,2020-08-22,AP
0.96,0.8,1.12,2020-08-23,AP
0.99,0.8200000000000001,1.1400000000000001,2020-08-24,AP
1.04,0.87,1.19,2020-08-25,AP
1.07,0.9,1.22,2020-08-26,AP
1.07,0.89,1.21,2020-08-27,AP
1.04,0.86,1.18,2020-08-28,AP
1.01,0.85,1.16,2020-08-29,AP
1.0,0.84,1.1500000000000001,2020-08-30,AP
1.01,0.85,1.16,2020-08-31,AP
1.04,0.87,1.18,2020-09-01,AP
1.06,0.89,1.2,2020-09-02,AP
1.05,0.88,1.19,2020-09-03,AP
1.01,0.84,1.1500000000000001,2020-09-04,AP
0.96,0.79,1.1,2020-09-05,AP
0.92,0.76,1.07,2020-09-06,AP
0.91,0.73,1.05,2020-09-07,AP
0.91,0.73,1.05,2020-09-08,AP
0.93,0.75,1.07,2020-09-09,AP
0.93,0.76,1.08,2020-09-10,AP
0.92,0.75,1.07,2020-09-11,AP
0.89,0.71,1.04,2020-09-12,AP
0.87,0.6900000000000001,1.02,2020-09-13,AP
0.86,0.6900000000000001,1.02,2020-09-14,AP
0.89,0.7000000000000001,1.04,2020-09-15,AP
0.91,0.72,1.06,2020-09-16,AP
0.92,0.74,1.08,2020-09-17,AP
0.93,0.74,1.08,2020-09-18,AP
0.92,0.75,1.09,2020-09-19,AP
0.93,0.73,1.08,2020-09-20,AP
0.9400000000000001,0.74,1.09,2020-09-21,AP
0.9500000000000001,0.75,1.1,2020-09-22,AP
0.96,0.76,1.11,2020-09-23,AP
0.9400000000000001,0.75,1.1,2020-09-24,AP
0.93,0.73,1.08,2020-09-25,AP
0.9,0.71,1.06,2020-09-26,AP
0.9,0.71,1.06,2020-09-27,AP
0.91,0.73,1.08,2020-09-28,AP
0.93,0.73,1.09,2020-09-29,AP
0.9400000000000001,0.75,1.11,2020-09-30,AP
0.9400000000000001,0.74,1.1,2020-10-01,AP
0.91,0.71,1.07,2020-10-02,AP
0.89,0.6900000000000001,1.05,2020-10-03,AP
0.87,0.6900000000000001,1.05,2020-10-04,AP
0.88,0.68,1.05,2020-10-05,AP
0.91,0.7000000000000001,1.07,2020-10-06,AP
0.93,0.73,1.1,2020-10-07,AP
0.9400000000000001,0.74,1.11,2020-10-08,AP
0.93,0.73,1.1,2020-10-09,AP
0.92,0.73,1.1,2020-10-10,AP
0.92,0.71,1.09,2020-10-11,AP
0.93,0.72,1.1,2020-10-12,AP
0.96,0.75,1.1300000000000001,2020-10-13,AP
0.98,0.77,1.1500000000000001,2020-10-14,AP
0.99,0.77,1.1500000000000001,2020-10-15,AP
0.97,0.78,1.1500000000000001,2020-10-16,AP
0.9400000000000001,0.73,1.11,2020-10-17,AP
0.93,0.72,1.1,2020-10-18,AP
0.9500000000000001,0.74,1.12,2020-10-19,AP
0.99,0.78,1.16,2020-10-20,AP
1.03,0.8200000000000001,1.2,2020-10-21,AP
1.04,0.84,1.21,2020-10-22,AP
1.01,0.81,1.18,2020-10-23,AP
0.99,0.79,1.16,2020-10-24,AP
0.96,0.76,1.1300000000000001,2020-10-25,AP
0.99,0.79,1.16,2020-10-26,AP
1.03,0.8300000000000001,1.2,2020-10-27,AP
1.07,0.86,1.23,2020-10-28,AP
1.11,0.92,1.28,2020-10-29,AP
1.11,0.92,1.28,2020-10-30,AP
1.1,0.9,1.26,2020-10-31,AP
1.08,0.89,1.24,2020-11-01,AP
1.02,0.8300000000000001,1.18,2020-11-02,AP
0.9500000000000001,0.77,1.12,2020-11-03,AP
0.88,0.7000000000000001,1.05,2020-11-04,AP
0.84,0.64,1.0,2020-11-05,AP
0.86,0.65,1.02,2020-11-06,AP
0.92,0.72,1.09,2020-11-07,AP
1.02,0.8200000000000001,1.19,2020-11-08,AP
1.11,0.9,1.27,2020-11-09,AP
1.17,0.98,1.34,2020-11-10,AP
1.21,1.01,1.37,2020-11-11,AP
1.21,1.02,1.37,2020-11-12,AP
1.19,1.01,1.35,2020-11-13,AP
1.16,0.97,1.31,2020-11-14,AP
1.1300000000000001,0.9500000000000001,1.28,2020-11-15,AP
1.09,0.91,1.24,2020-11-16,AP
1.07,0.88,1.21,2020-11-17,AP
1.05,0.87,1.2,2020-11-18,AP
1.06,0.87,1.2,2020-11-19,AP
1.07,0.88,1.21,2020-11-20,AP
1.09,0.93,1.25,2020-11-21,AP
1.1300000000000001,0.96,1.28,2020-11-22,AP
1.17,0.99,1.31,2020-11-23,AP
1.18,1.01,1.32,2020-11-24,AP
1.19,1.01,1.32,2020-11-25,AP
1.1500000000000001,0.98,1.29,2020-11-26,AP
1.1300000000000001,0.97,1.27,2020-11-27,AP
1.1,0.93,1.23,2020-11-28,AP
1.07,0.91,1.21,2020-11-29,AP
3.0,0.65,7.86,2020-03-30,BA
1.9000000000000001,0.67,3.23,2020-03-31,BA
1.7,0.72,2.73,2020-04-01,BA
1.6400000000000001,0.78,2.5100000000000002,2020-04-02,BA
1.6,0.8300000000000001,2.36,2020-04-03,BA
1.56,0.85,2.23,2020-04-04,BA
1.53,0.87,2.13,2020-04-05,BA
1.48,0.88,2.04,2020-04-06,BA
1.43,0.86,1.94,2020-04-07,BA
1.3800000000000001,0.86,1.87,2020-04-08,BA
1.31,0.8,1.76,2020-04-09,BA
1.28,0.8200000000000001,1.73,2020-04-10,BA
1.26,0.79,1.67,2020-04-11,BA
1.28,0.85,1.69,2020-04-12,BA
1.32,0.9,1.71,2020-04-13,BA
1.3800000000000001,0.96,1.74,2020-04-14,BA
1.45,1.05,1.79,2020-04-15,BA
1.46,1.09,1.79,2020-04-16,BA
1.45,1.08,1.75,2020-04-17,BA
1.43,1.11,1.74,2020-04-18,BA
1.41,1.08,1.69,2020-04-19,BA
1.42,1.11,1.69,2020-04-20,BA
1.43,1.12,1.68,2020-04-21,BA
1.43,1.1400000000000001,1.67,2020-04-22,BA
1.41,1.1400000000000001,1.6500000000000001,2020-04-23,BA
1.36,1.1,1.59,2020-04-24,BA
1.33,1.06,1.54,2020-04-25,BA
1.29,1.05,1.51,2020-04-26,BA
1.28,1.04,1.49,2020-04-27,BA
1.29,1.05,1.49,2020-04-28,BA
1.3,1.07,1.5,2020-04-29,BA
1.32,1.09,1.51,2020-04-30,BA
1.32,1.09,1.5,2020-05-01,BA
1.31,1.09,1.49,2020-05-02,BA
1.31,1.1,1.49,2020-05-03,BA
1.3,1.09,1.47,2020-05-04,BA
1.29,1.09,1.46,2020-05-05,BA
1.29,1.1,1.46,2020-05-06,BA
1.3,1.12,1.47,2020-05-07,BA
1.3,1.1,1.45,2020-05-08,BA
1.3,1.11,1.45,2020-05-09,BA
1.29,1.11,1.44,2020-05-10,BA
1.28,1.12,1.44,2020-05-11,BA
1.34,1.16,1.48,2020-05-12,BA
1.36,1.19,1.5,2020-05-13,BA
1.36,1.19,1.49,2020-05-14,BA
1.32,1.17,1.46,2020-05-15,BA
1.37,1.21,1.5,2020-05-16,BA
1.3800000000000001,1.22,1.5,2020-05-17,BA
1.42,1.27,1.54,2020-05-18,BA
1.4000000000000001,1.27,1.53,2020-05-19,BA
1.36,1.22,1.48,2020-05-20,BA
1.3,1.16,1.41,2020-05-21,BA
1.2,1.07,1.32,2020-05-22,BA
1.1,0.96,1.21,2020-05-23,BA
1.08,0.9500000000000001,1.2,2020-05-24,BA
1.06,0.93,1.18,2020-05-25,BA
1.08,0.9400000000000001,1.19,2020-05-26,BA
1.12,0.98,1.23,2020-05-27,BA
1.16,1.02,1.27,2020-05-28,BA
1.18,1.04,1.29,2020-05-29,BA
1.26,1.1300000000000001,1.37,2020-05-30,BA
1.31,1.17,1.41,2020-05-31,BA
1.34,1.22,1.45,2020-06-01,BA
1.44,1.31,1.54,2020-06-02,BA
1.45,1.33,1.55,2020-06-03,BA
1.41,1.29,1.5,2020-06-04,BA
1.31,1.19,1.4000000000000001,2020-06-05,BA
1.18,1.08,1.28,2020-06-06,BA
1.1400000000000001,1.04,1.24,2020-06-07,BA
1.1300000000000001,1.02,1.22,2020-06-08,BA
1.1,0.99,1.19,2020-06-09,BA
1.12,1.01,1.21,2020-06-10,BA
1.07,0.96,1.16,2020-06-11,BA
1.01,0.9,1.1,2020-06-12,BA
0.96,0.8300000000000001,1.04,2020-06-13,BA
0.96,0.84,1.05,2020-06-14,BA
1.0,0.89,1.1,2020-06-15,BA
1.09,0.97,1.18,2020-06-16,BA
1.1300000000000001,1.0,1.21,2020-06-17,BA
1.1300000000000001,1.03,1.23,2020-06-18,BA
1.09,0.98,1.18,2020-06-19,BA
1.06,0.9500000000000001,1.1500000000000001,2020-06-20,BA
1.08,0.97,1.17,2020-06-21,BA
1.16,1.05,1.25,2020-06-22,BA
1.23,1.11,1.31,2020-06-23,BA
1.51,1.4000000000000001,1.59,2020-06-24,BA
1.6600000000000001,1.56,1.74,2020-06-25,BA
1.6600000000000001,1.57,1.74,2020-06-26,BA
1.58,1.49,1.6500000000000001,2020-06-27,BA
1.4000000000000001,1.31,1.47,2020-06-28,BA
1.23,1.1300000000000001,1.29,2020-06-29,BA
1.11,1.01,1.17,2020-06-30,BA
0.99,0.9,1.06,2020-07-01,BA
0.98,0.89,1.05,2020-07-02,BA
0.9500000000000001,0.86,1.02,2020-07-03,BA
0.89,0.8,0.96,2020-07-04,BA
0.88,0.78,0.9500000000000001,2020-07-05,BA
0.92,0.8200000000000001,0.99,2020-07-06,BA
0.99,0.9,1.07,2020-07-07,BA
1.05,0.9500000000000001,1.12,2020-07-08,BA
1.05,0.96,1.1300000000000001,2020-07-09,BA
0.98,0.89,1.06,2020-07-10,BA
0.9,0.8,0.97,2020-07-11,BA
0.86,0.76,0.93,2020-07-12,BA
0.9,0.8,0.97,2020-07-13,BA
0.96,0.87,1.04,2020-07-14,BA
1.0,0.9,1.07,2020-07-15,BA
1.0,0.91,1.08,2020-07-16,BA
0.93,0.84,1.01,2020-07-17,BA
0.87,0.78,0.9500000000000001,2020-07-18,BA
0.96,0.87,1.04,2020-07-19,BA
1.1400000000000001,1.05,1.22,2020-07-20,BA
1.36,1.27,1.44,2020-07-21,BA
1.48,1.3900000000000001,1.55,2020-07-22,BA
1.4000000000000001,1.31,1.47,2020-07-23,BA
1.21,1.1300000000000001,1.28,2020-07-24,BA
1.02,0.93,1.08,2020-07-25,BA
0.87,0.79,0.9400000000000001,2020-07-26,BA
0.88,0.78,0.9400000000000001,2020-07-27,BA
0.98,0.89,1.05,2020-07-28,BA
1.09,1.0,1.16,2020-07-29,BA
1.11,1.01,1.17,2020-07-30,BA
1.01,0.92,1.08,2020-07-31,BA
0.88,0.79,0.9500000000000001,2020-08-01,BA
0.8200000000000001,0.73,0.89,2020-08-02,BA
0.86,0.78,0.9400000000000001,2020-08-03,BA
0.99,0.9,1.06,2020-08-04,BA
1.1300000000000001,1.04,1.2,2020-08-05,BA
1.1500000000000001,1.06,1.22,2020-08-06,BA
1.06,0.97,1.1300000000000001,2020-08-07,BA
0.9500000000000001,0.86,1.02,2020-08-08,BA
0.9,0.8,0.96,2020-08-09,BA
0.93,0.84,1.0,2020-08-10,BA
1.03,0.9500000000000001,1.11,2020-08-11,BA
1.12,1.03,1.19,2020-08-12,BA
1.1300000000000001,1.03,1.19,2020-08-13,BA
1.03,0.93,1.09,2020-08-14,BA
0.9,0.81,0.97,2020-08-15,BA
0.8300000000000001,0.74,0.9,2020-08-16,BA
0.86,0.77,0.93,2020-08-17,BA
0.9,0.81,0.97,2020-08-18,BA
0.99,0.9,1.06,2020-08-19,BA
1.01,0.92,1.08,2020-08-20,BA
0.96,0.87,1.03,2020-08-21,BA
0.9,0.81,0.97,2020-08-22,BA
0.9,0.8,0.97,2020-08-23,BA
0.93,0.8300000000000001,1.0,2020-08-24,BA
1.03,0.93,1.1,2020-08-25,BA
1.07,0.97,1.1400000000000001,2020-08-26,BA
1.08,0.99,1.1500000000000001,2020-08-27,BA
1.0,0.91,1.07,2020-08-28,BA
0.88,0.79,0.9500000000000001,2020-08-29,BA
0.79,0.6900000000000001,0.86,2020-08-30,BA
0.8,0.71,0.88,2020-08-31,BA
0.87,0.77,0.9400000000000001,2020-09-01,BA
0.9400000000000001,0.84,1.01,2020-09-02,BA
0.97,0.88,1.05,2020-09-03,BA
0.91,0.8200000000000001,0.99,2020-09-04,BA
0.77,0.68,0.85,2020-09-05,BA
0.67,0.5700000000000001,0.75,2020-09-06,BA
0.64,0.55,0.73,2020-09-07,BA
0.72,0.61,0.8,2020-09-08,BA
0.85,0.74,0.93,2020-09-09,BA
0.9400000000000001,0.84,1.03,2020-09-10,BA
0.9500000000000001,0.84,1.03,2020-09-11,BA
0.92,0.81,1.0,2020-09-12,BA
0.87,0.76,0.9500000000000001,2020-09-13,BA
0.88,0.78,0.97,2020-09-14,BA
0.96,0.85,1.04,2020-09-15,BA
1.04,0.9400000000000001,1.1300000000000001,2020-09-16,BA
1.08,0.97,1.16,2020-09-17,BA
1.04,0.93,1.12,2020-09-18,BA
0.96,0.85,1.04,2020-09-19,BA
0.88,0.77,0.96,2020-09-20,BA
0.86,0.75,0.9400000000000001,2020-09-21,BA
0.88,0.77,0.96,2020-09-22,BA
0.9400000000000001,0.84,1.03,2020-09-23,BA
0.99,0.89,1.08,2020-09-24,BA
0.97,0.87,1.06,2020-09-25,BA
0.92,0.8200000000000001,1.01,2020-09-26,BA
0.89,0.79,0.98,2020-09-27,BA
0.89,0.78,0.98,2020-09-28,BA
0.93,0.8200000000000001,1.02,2020-09-29,BA
0.97,0.85,1.05,2020-09-30,BA
0.97,0.86,1.06,2020-10-01,BA
0.92,0.8,1.0,2020-10-02,BA
0.87,0.75,0.9500000000000001,2020-10-03,BA
0.86,0.75,0.9500000000000001,2020-10-04,BA
0.92,0.81,1.01,2020-10-05,BA
1.01,0.9,1.1,2020-10-06,BA
1.08,0.97,1.17,2020-10-07,BA
1.09,0.97,1.17,2020-10-08,BA
1.04,0.92,1.12,2020-10-09,BA
0.93,0.81,1.01,2020-10-10,BA
0.89,0.78,0.98,2020-10-11,BA
0.89,0.78,0.98,2020-10-12,BA
0.9500000000000001,0.84,1.04,2020-10-13,BA
1.03,0.92,1.12,2020-10-14,BA
1.06,0.9500000000000001,1.1500000000000001,2020-10-15,BA
1.04,0.93,1.1300000000000001,2020-10-16,BA
1.0,0.88,1.08,2020-10-17,BA
0.93,0.81,1.01,2020-10-18,BA
0.92,0.81,1.01,2020-10-19,BA
0.96,0.85,1.05,2020-10-20,BA
1.01,0.9,1.1,2020-10-21,BA
1.03,0.92,1.12,2020-10-22,BA
1.02,0.91,1.11,2020-10-23,BA
0.99,0.88,1.08,2020-10-24,BA
1.0,0.89,1.09,2020-10-25,BA
1.02,0.91,1.11,2020-10-26,BA
1.05,0.9400000000000001,1.1400000000000001,2020-10-27,BA
1.05,0.93,1.1300000000000001,2020-10-28,BA
1.01,0.89,1.09,2020-10-29,BA
0.91,0.79,0.99,2020-10-30,BA
0.79,0.68,0.88,2020-10-31,BA
0.71,0.59,0.8,2020-11-01,BA
0.77,0.66,0.87,2020-11-02,BA
0.91,0.79,1.01,2020-11-03,BA
1.11,1.0,1.21,2020-11-04,BA
1.2,1.08,1.29,2020-11-05,BA
1.19,1.08,1.28,2020-11-06,BA
1.12,1.01,1.21,2020-11-07,BA
1.04,0.93,1.1300000000000001,2020-11-08,BA
0.99,0.87,1.07,2020-11-09,BA
1.05,0.9400000000000001,1.1400000000000001,2020-11-10,BA
1.1,0.99,1.19,2020-11-11,BA
1.1300000000000001,1.02,1.22,2020-11-12,BA
1.08,0.97,1.17,2020-11-13,BA
0.98,0.86,1.06,2020-11-14,BA
0.92,0.81,1.01,2020-11-15,BA
0.9400000000000001,0.8300000000000001,1.03,2020-11-16,BA
1.01,0.9,1.1,2020-11-17,BA
1.1300000000000001,1.01,1.21,2020-11-18,BA
1.17,1.06,1.26,2020-11-19,BA
1.1500000000000001,1.05,1.24,2020-11-20,BA
1.08,0.98,1.17,2020-11-21,BA
1.04,0.93,1.12,2020-11-22,BA
1.02,0.92,1.11,2020-11-23,BA
1.07,0.97,1.16,2020-11-24,BA
1.18,1.07,1.26,2020-11-25,BA
