date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,sucetivel,exposto,infectado,recuperado
2020-04-06,PB,1,4,36,19.62476757303596,268.1482370370946,59.04463122547817,4018089.9328673696,17.444871441804203,7.664440891213055,11.960326681822906
2020-04-07,PB,5,4,41,22.839230597285948,329.8135452985549,67.54953607430843,4018083.926707448,20.237036524711268,8.887148658779067,13.95208193850688
2020-04-08,PB,14,7,55,26.581288516277503,807.623162395061,153.78057847559168,4018076.93441875,23.487815294839596,10.310427348978711,16.270861167298794
2020-04-09,PB,24,11,79,30.93242688135971,2310.4915855158306,408.87299550637124,4018068.804396761,27.26733902383259,11.965485542023142,18.966941339336568
2020-04-10,PB,6,11,85,35.96924274194376,2404.0151572984346,395.3820275342359,4018059.3939421796,31.641721538533673,13.881596741906314,22.08764600003745
2020-04-11,PB,16,13,101,41.82125023783205,3502.1244234132937,535.182495241321,4018048.4623097433,36.72221352123793,16.108434026014002,25.712816211818044
2020-04-12,PB,10,13,111,48.626849948195286,3890.4098473849463,552.2516233713608,4018035.752289195,42.62764554811368,18.69909619999381,29.927753748201475
2020-04-13,PB,25,16,136,56.50474140341596,6319.496139337768,833.3561129691874,4018021.043172698,49.460043853257325,21.69908726121467,34.80565414220129
2020-04-14,PB,16,21,152,65.63120220133248,7459.569233187114,913.8500174654022,4018004.006252442,57.371865295908215,25.175668662938318,40.455533538394164
2020-04-15,PB,13,24,165,76.2311683150652,7879.905478708284,896.6536190627195,4017984.2215514337,66.55818491254446,29.214488763385088,47.01667955168012
2020-04-16,PB,30,26,195,88.52385951317578,11337.168492969928,1198.216243184392,4017961.2791356985,77.20975007803992,33.898809130894556,54.62505038228122
2020-04-17,PB,10,28,205,102.805883694176,10443.637407528282,1025.0399694337164,4017934.6217818763,89.58722119447829,39.34042268725408,63.46546100692191
2020-04-18,PB,31,29,236,119.35659235664696,13605.68454665343,1240.1820919083978,4017903.7256640005,103.93511503403187,45.644943318654974,73.71164903799199
2020-04-19,PB,9,32,245,138.5799703738892,11325.222705622298,958.5950897943803,4017867.8355453103,120.60474460870053,52.965850064518996,85.61412030937022
2020-04-20,PB,18,33,263,160.86695353979945,10431.159179241484,819.8860105661662,4017826.220459248,139.9361998354563,61.45162416501818,99.41532937478127
2020-04-21,PB,38,39,301,186.71561631178133,13060.92035499598,953.2867996914256,4017777.95340154,162.35848579194507,71.29284139573672,115.42277491604462
2020-04-22,PB,44,40,345,216.70208592163974,16460.354756858313,1115.5984336941256,4017721.9639175516,188.36601689702997,82.7105346570446,133.99155126459513
2020-04-23,PB,41,44,386,251.51123033522316,18087.2291659454,1138.2343615924563,4017656.9748967327,218.55113929618966,95.96589415889585,155.5453361763273
2020-04-24,PB,61,46,447,291.87955501891753,24062.352451129034,1406.0266608229338,4017581.611904371,253.55189363379466,111.33944754942956,180.54010746948796
2020-04-25,PB,52,49,499,338.73974634696924,25683.348900933757,1393.4085545678868,4017494.1302812113,294.1803939791913,129.185016515604,209.55472983136528
2020-04-26,PB,44,50,543,393.0690550301413,22479.28825955479,1132.390950981979,4017392.702802416,341.28676238116725,149.873573002853,243.19548202728834
2020-04-27,PB,90,53,633,456.1020079021169,31292.899608262713,1463.6567581324168,4017275.0246587754,395.9414680173678,173.87479905597883,282.22720884613807
2020-04-28,PB,65,57,698,529.2404682847871,28479.779544737954,1236.8020262032655,4017138.4816865805,459.3570233482327,201.72296039560223,327.5175078891849
2020-04-29,PB,116,62,814,614.0768896029251,39969.250070840986,1611.6149783498106,4016980.1055638506,532.9095378328991,234.025267024856,380.0516225780691
2020-04-30,PB,112,67,926,712.5049156189953,45580.15105485234,1706.3859845887969,4016796.3631931436,618.2387517466292,271.50246571127286,441.0024499077224
2020-05-01,PB,108,74,1034,826.706854454705,42970.44819006287,1493.5907235727973,4016583.1818474736,717.2354143293147,314.9845835827367,511.72227087196825
2020-05-02,PB,135,76,1169,959.1523299825792,44036.044611740326,1421.1444814056333,4016335.952694639,832.039107840121,365.41071988275445,593.7416100998247
2020-05-03,PB,50,79,1219,1112.7963923180323,11279.206284665308,337.9680423336206,4016049.16437501,965.2065892640167,423.90518863028865,688.8912036877435
2020-05-04,PB,142,85,1361,1291.0346172561153,4895.154782498275,136.1850246142042,4015716.485671006,1119.6740146634704,491.7599440834372,799.274673172678
2020-05-05,PB,132,92,1493,1497.831348502908,23.341928356551236,0.6029209125286125,4015330.525339743,1298.8688838383723,570.482681204389,927.3486672985191
2020-05-06,PB,164,101,1657,1737.6533909562895,6504.969472748083,156.0050858585381,4014882.956298614,1506.6521514243304,661.7717105728966,1075.881680383393
2020-05-07,PB,192,111,1849,2009.5617777036491,25780.084459356032,574.9441041781344,4014507.708133145,1610.0340028026706,761.6523645689352,1247.909413134714
2020-05-08,PB,182,114,2031,2286.0728919542025,65062.18020988028,1360.4688708803844,4014217.5338061135,1623.7459440788825,843.9262172728377,1442.1466746813646
2020-05-09,PB,125,124,2156,2566.9962901583917,168917.95052396093,3333.332275875113,4013900.390768678,1660.0216961060626,912.5450441224821,1654.4512460359097
2020-05-10,PB,185,135,2341,2855.5507714194873,264762.49636838946,4953.766062460645,4013560.102001254,1711.8200840915295,973.2810971420338,1882.2696742774538
2020-05-11,PB,184,139,2525,3153.9708653489206,395604.34945777,7043.092322096017,4013198.7735276083,1774.8010871618237,1029.7739199508628,2124.196945398058
2020-05-12,PB,252,154,2777,3463.929658040347,471872.3550954281,8016.362052381127,4012817.500933346,1846.196531434759,1084.42559043172,2379.504067608627
2020-05-13,PB,268,157,3045,3786.7130645116804,550138.2700673081,8938.884412339477,4012416.656652393,1924.348547404664,1138.7670355577675,2647.946028953913
2020-05-14,PB,316,160,3361,4123.383089238554,581227.9747569211,9050.3840797444609,4011996.15968164,2008.276609915236,1193.8016245655308,2929.581464673023
2020-05-15,PB,378,170,3739,4474.877297331073,541515.3967272849,8094.158848442527,4011555.6383535126,2097.4153039973576,1250.2134514296094,3224.6638459014634
2020-05-16,PB,324,183,4063,4842.0624197145835,606938.2538115418,8721.365300843492,4011094.5163684175,2191.4746927716055,1308.4784293843852,3533.5839903301985
2020-05-17,PB,284,194,4347,5225.769120648542,772235.1674054125,10681.516534077578,4010612.067229058,2290.3511195067686,1368.9354159011511,3856.833704747391
2020-05-18,PB,439,207,4786,5626.822392877563,706982.2963643514,9424.0666108296,4010107.45742259,2394.0536346658096,1431.8454191275493,4194.976973750014
2020-05-19,PB,514,219,5300,6046.054898676693,556597.91183949,7157.636137024464,4009579.7737172283,2502.663358411177,1497.423202574527,4548.631696102166
2020-05-20,PB,538,230,5838,6484.3188231740405,417728.02118907665,5187.139682659507,4009028.0327411843,2616.3120516182507,1565.855446517438,4918.463376656603
2020-05-21,PB,400,245,6238,6942.490887051606,496307.40993875806,5956.09785594588,4008451.1854379405,2735.1726492306784,1637.3086781194452,5305.18220893216
2020-05-22,PB,644,248,6882,7421.4794250830055,291038.0500878901,3378.121539990645,4007848.124225857,2859.445023795798,1711.9410717759279,5709.538353307077
2020-05-23,PB,626,258,7508,7922.228034591967,171584.8646419239,1927.6487400683752,4007217.6894419226,2989.345893566501,1789.9103736002828,6132.3176609916845
2020-05-24,PB,315,272,7823,8445.721680158227,387782.29093908536,4219.33375323579,4006558.6636638083,3125.1083997500714,1871.3760394335495,6574.345640724678
2020-05-25,PB,193,279,8016,8992.98541612921,954500.5033291649,10064.68233838581,4005869.774120245,3266.980972620307,1956.4995520445991,7036.4858640846105
2020-05-26,PB,903,286,8919,9565.087976469003,417429.6733378116,4267.918648746656,4005149.6902755597,3415.2261593389876,2045.4462722580918,7519.6417042109115
2020-05-27,PB,1290,298,10209,10163.144618514856,2102.716011148076,20.856681244394732,4004397.0224743914,3570.1191371729424,2138.387247503622,8024.757371011235
2020-05-28,PB,923,318,11132,10788.322622107378,118114.14007514792,1137.1160844820909,4003610.3161295154,3731.9480304649746,2235.5005655535797,8552.822056553798
2020-05-29,PB,879,327,12011,11441.828076777527,323956.67818476894,3028.4489040689646,4002788.067032774,3901.011803028226,2336.968868767017,9104.85920801051
2020-05-30,PB,851,347,12862,12124.922562900472,543283.1482812082,4933.655704400563,4001928.7009818773,4077.623962349881,2442.981809581543,9681.94075331893
2020-05-31,PB,300,360,13162,12838.92924598613,104374.71209909057,921.1152557781403,4001030.569199703,4262.1110506131645,2553.738374659375,10285.190871326755
2020-06-01,PB,533,370,13695,13585.228855333768,12049.70420133493,103.37771366996034,4000091.9497910133,4454.815206179614,2669.4445774849123,10915.784277848856
2020-06-02,PB,1164,379,14859,14365.261004893795,243778.19528848515,2033.869021099707,3999111.048302552,4656.092283668158,2790.3147794818974,11574.946225411897
2020-06-03,PB,1159,414,16018,15180.526426115348,701361.9869551318,5692.25705404669,3998086.0009152675,4866.3064306552715,2916.5751409803506,12263.951285134997
2020-06-04,PB,1561,438,17579,16032.584506678966,2391400.8779833363,18885.87329965961,3997014.8703958094,5085.836595492849,3048.4595299489915,12984.124976729974
2020-06-05,PB,1000,451,18579,16923.059498053266,2742138.9459876013,21078.377844143644,3995895.6402125717,5315.076208700677,3186.2110583143,13736.848439738966
2020-06-06,PB,1208,467,19787,17853.659859149397,3737804.100224231,27973.109512339775,3994726.191748609,5554.436641977419,3330.0844401654226,14523.575418983975
2020-06-07,PB,523,484,20310,18826.15351505217,2201800.3908920293,16046.695536969522,3993504.3339061234,5804.342325051392,3480.343225947199,15345.810289104971
2020-06-08,PB,641,507,20951,19842.296336834446,1229223.8127167176,8726.177762434165,3992227.8907212084,6065.214598493649,3637.2497253566257,16205.04661147782
2020-06-09,PB,1501,534,22452,20904.261940674038,2395493.100286096,16567.88675916486,3990894.1636906574,6337.579914298008,3801.1130482414987,17103.14889243254
2020-06-10,PB,1580,559,24032,22013.821540723056,4073044.293489458,27451.21355261303,3989500.9554669163,6621.865666676168,3972.195138526445,18041.626402196613
2020-06-11,PB,1338,570,25370,23173.111499238596,4826319.084777691,31704.03108574053,3988045.6138712866,6918.58920887186,4150.800693770657,19022.31080546794
2020-06-12,PB,1186,610,26556,24384.31461628428,4716217.4058445,30201.578015095405,3986525.4272508603,7228.280969018442,4337.236807470669,20047.07780881361
2020-06-13,PB,898,623,27454,25649.700701247893,3255495.9594773436,20326.73119662175,3984937.615970798,7551.452405576737,4531.847847254989,21117.852853992903
2020-06-14,PB,559,633,28013,26971.627411256526,1084456.8685862843,6603.142308732738,3983279.281347024,7888.646249387008,4734.980424271933,22236.646986984593
2020-06-15,PB,655,656,28668,28352.54452355009,99512.15762224077,590.979564236051,3981547.400291604,8240.43758987588,4946.9834149207345,23405.561108629354
2020-06-16,PB,1460,671,30128,29795.001120820114,110888.2535350603,642.4015091332205,3979738.8315910874,8607.42041396584,5168.218890788576,24626.78223003154
2020-06-17,PB,1584,696,31712,31301.649998302124,168387.12389344684,951.7400090098366,3977850.315689648,8990.20341866968,5399.065831681971,25902.584166620152
2020-06-18,PB,48,709,31760,32875.251286654806,1243785.4323852,6859.6873236991905,3975878.465118494,9389.41596362851,5639.916496812089,27235.334789842716
2020-06-19,PB,3333,724,35093,34518.67485236717,329849.3752034715,1775.3431859946554,3973819.7605114896,9805.709658054964,5891.175450102416,28627.49940226475
2020-06-20,PB,1428,743,36521,36234.902014042396,81852.05756899719,429.99169022068395,3971670.551066656,10239.756184627102,6153.260959362215,30081.64105468018
2020-06-21,PB,263,766,36784,38027.037921247094,1545143.2736582975,7923.495151258634,3969427.0406578262,10692.248820488643,6426.6059906411565,31600.43193060594
2020-06-22,PB,469,784,37253,39898.29074850625,6997563.144132773,35031.94402473564,3967085.311634547,11163.89942528393,6711.656031260582,33186.63471724567
2020-06-23,PB,1746,807,38999,41852.000259215725,8139610.479084996,39786.92031969604,3964641.2922230805,11655.442500865604,7008.872211399963,34843.128047815764
2020-06-24,PB,913,828,39912,43891.6378812129,15837517.665584676,75594.68666962514,3962090.760201513,12167.631446174268,7318.730044258053,36572.907836954844
2020-06-25,PB,912,842,40824,46020.819610241066,27006934.0613861,125890.62544124383,3959429.3231024058,12701.245454889715,7641.722518719793,38379.097091521275
2020-06-26,PB,NA,NA,NA,48243.2918219993,NA,NA,3956652.4384842548,13257.083427565722,7978.356113419309,40264.93570857999
2020-06-27,PB,NA,NA,NA,50562.922605748274,NA,NA,3953755.426122209,13835.960444621895,8329.148287052321,42233.774318695956
2020-06-28,PB,NA,NA,NA,52983.72078600408,NA,NA,3950733.4415850285,14438.715174001798,8694.6329146978,44289.08787130628
2020-06-29,PB,NA,NA,NA,55509.85168786402,NA,NA,3947581.464821963,15066.205546006426,9075.357684932254,46434.494002931766
2020-06-30,PB,NA,NA,NA,58145.62936879427,NA,NA,3944294.3073727926,15719.309301441832,9471.884307037051,48673.74506175722
2020-07-01,PB,NA,NA,NA,60895.50557526493,NA,NA,3940866.6226915405,16398.924697030914,9884.788845368523,51010.716729896405
2020-07-02,PB,NA,NA,NA,63764.110902407585,NA,NA,3937292.875299641,17105.96025091128,10314.661979431457,53449.448922976124
2020-07-03,PB,NA,NA,NA,66756.21478655498,NA,NA,3933567.369595645,17841.3458828925,10762.108519410374,55994.1062671446
2020-07-04,PB,NA,NA,NA,69876.74754890212,NA,NA,3929684.2345801983,18606.026179370554,11227.746945788767,58649.00060311335
2020-07-05,PB,NA,NA,NA,73130.81248481415,NA,NA,3925637.417417912,19400.95476661992,11712.206801616805,61418.60568319735
2020-03-08,AL,1,0,1,1,0,0,3337356,0,1,0
2020-03-09,AL,0,0,1,1.0421942872300018,0.001780357874847897,0.001245829990698191,3337355.5031069545,0.45470224942422677,0.8517147814082107,0.19047950582179118
2020-03-10,AL,0,0,1,1.1565126689315623,0.02449621553608084,0.01668103477333811,3337355.0625417028,0.7809591760225421,0.7971378518883548,0.35937481704320756
2020-03-11,AL,0,0,1,1.324143816395593,0.10506921370749989,0.06891979595569155,3337354.635523576,1.0403622426246202,0.8010603322764177,0.5230834841191753
2020-03-12,AL,0,0,1,1.5357628679324598,0.2870418506552143,0.18025648679661455,3337354.194507954,1.269780930090783,0.843599338744977,0.6921635291874827
2020-03-13,AL,0,0,1,1.788228551081588,0.6213042487401796,0.3720832659360136,3337353.7227603877,1.4890912734145212,0.9151988644448045,0.8730296866367837
2020-03-14,AL,0,0,1,2.08084465603969,1.1682251704895559,0.6655668133943049,3337353.205923228,1.7133476466884843,1.0096588014050885,1.0711858546346014
2020-03-15,AL,0,0,1,2.4154140347631703,2.003396889804557,1.0840400207803391,3337352.632268162,1.952476226312868,1.1242857411163627,1.2911282936468078
2020-03-16,AL,0,0,1,2.7954161228348777,3.2235190541354246,1.6546286602768971,3337351.9913573754,2.2134362577289894,1.2585573586183212,1.5368587642165563
2020-03-17,AL,0,0,1,3.225496947943602,4.952836665306288,2.409434418371171,3337351.272484404,2.50228920199111,1.413014784566983,1.812482163376619
2020-03-18,AL,0,0,1,3.7113706008319562,7.3515305350558435,3.386913706767694,3337350.464308796,2.8246626016537455,1.5890240371640003,2.1223465636679557
2020-03-19,AL,3,0,4,4.261064632081238,0.06815474212371227,0.029713872831005527,3337349.552486204,3.1868748485149854,1.789112755320782,2.4719518767604565
2020-03-20,AL,2,0,6,4.880864799174157,1.2524635977275,0.5164693039709515,3337348.5261448417,3.5935132046551295,2.015398207678509,2.865466591495648
2020-03-21,AL,1,0,7,5.579977561935655,2.016463724606207,0.7861007439818933,3337347.3695224705,4.051135248487742,2.271043230815829,3.3089343311198256
2020-03-22,AL,0,0,7,6.35311435968309,0.41846103164821846,0.15431898607658898,3337346.0911214263,4.556526195039108,2.5540193327825436,3.799095026900547
2020-03-23,AL,1,0,8,7.2542133223024,0.556197768631224,0.1935937792057473,3337344.6006679493,5.146032129780089,2.8836512472503633,4.370562075052037
2020-03-24,AL,2,0,10,8.255975972080172,3.0416198099617002,0.9997555386437889,3337342.9438508707,5.80125740806014,3.250158827218182,5.00581714486199
2020-03-25,AL,1,0,11,9.37832718052775,2.6298227334150774,0.8163244349160749,3337341.087532897,6.535418305429348,3.6607611338371577,5.7175660466905915
2020-03-26,AL,0,0,11,10.643631055206457,0.12699882481326313,0.037218210199185905,3337338.9945578137,7.3633112539959065,4.123575477513157,6.5200555776933005
2020-03-27,AL,1,0,12,12.069633486714928,0.004848822472077989,0.0013412340778354642,3337336.6353784497,8.2967409681044,4.645018509158737,7.42461497755619
2020-03-28,AL,2,0,14,13.674080365651779,0.10622360805367802,0.027729727527065345,3337333.980447634,9.34751216209942,5.231506879686452,8.442573485965328
2020-03-29,AL,3,0,17,15.481577063488022,2.3056082141256593,0.5679186463307877,3337330.9889972,10.531792384311103,5.892014070425529,9.589562993062493
2020-03-30,AL,0,0,17,17.525433498571296,0.27608036142087194,0.06414330379665112,3337327.6060197577,11.871285533946406,6.638758130425643,10.886675368145651
2020-03-31,AL,1,1,18,19.831134104639094,3.3530521091724177,0.7346556879178527,3337323.7893091375,13.382718269099469,7.4810402062115235,12.35009389842757
2020-04-01,AL,0,1,18,22.424030265475675,19.572043789844773,4.043946193779421,3337319.4968768177,15.082732624134351,8.428111850734615,13.99591841474106
2020-04-02,AL,0,1,18,25.33855948661778,53.8544553386278,10.49362713587546,3337314.672755246,16.992865252549596,9.492950336468645,15.845609150149134
2020-04-03,AL,5,2,23,28.636605295377876,31.771319255881917,5.836077097749908,3337309.2187510696,19.149437754271734,10.699787042086276,17.936818253291598
2020-04-04,AL,0,2,23,32.36238627135692,87.6542766940925,15.175554097413078,3337303.063848518,21.579255767034233,12.065609921359892,20.296776349997028
2020-04-05,AL,5,2,28,36.55834475927327,73.24526501858021,11.951607789236162,3337296.139764566,24.308168085433234,13.606678591687063,22.951666167586204
2020-04-06,AL,3,2,31,41.26952798820409,105.46320510050712,16.221360146407683,3337288.370755199,27.36688024424009,15.338996799301718,25.930531188902375
2020-04-07,AL,3,2,34,46.56742362029287,157.94013645189517,22.900116626493062,3337279.6099309768,30.83080902389943,17.27772926414304,29.289694356149834
2020-04-08,AL,3,3,37,52.53481496756997,241.33047607663602,32.98329329647107,3337269.733836892,34.74064153836245,19.458318352195548,33.076496615374424
2020-04-09,AL,0,3,37,59.26514428602507,495.7366500775148,63.858384483535325,3337258.602868605,39.14255728638697,21.920672096992654,37.344472189032416
2020-04-10,AL,8,3,45,66.83844267173757,476.91757832676825,57.903577285488545,3337246.0815676143,44.091999254776994,24.692878191534216,42.14556448020335
2020-04-11,AL,3,3,48,75.39177870281218,750.3095405038347,85.8454255035622,3337231.938081016,49.68377845112908,27.82309690711695,47.56868179569523
2020-04-12,AL,0,3,48,85.02985296888751,1371.210010897427,147.83572142019514,3337216.0010308116,55.984592423365804,31.350308655780943,53.67954431310657
2020-04-13,AL,10,4,58,95.88069808600113,1434.9472874827698,145.78650275748365,3337198.059523377,63.07732686656674,35.32167162361692,60.55902646238422
2020-04-14,AL,14,4,72,108.10318166316313,1303.4397262033583,124.78783368977862,3337177.8506339635,71.06606960241785,39.795223965403196,68.30795769775993
2020-04-15,AL,11,5,83,121.84428690929215,1508.8786254914055,136.1372033232155,3337155.131134073,80.0470943074266,44.82466870058987,77.01961820870228
2020-04-16,AL,6,5,89,137.33169836308534,2335.953066660266,198.61098180976776,3337129.524244809,90.16953931320144,50.49319490099185,86.83850346209348
2020-04-17,AL,21,7,110,154.79526002829658,2006.6153210027055,160.76333378196324,3337100.649932827,101.5836383418106,56.88489332253721,97.91036670575937
2020-04-18,AL,22,10,132,174.46669121375365,1803.4198626443012,136.1443131692206,3337068.125102372,114.4408125808773,64.08455426695298,110.38213694680067
2020-04-19,AL,27,15,159,196.63136490984496,1416.1196249779107,100.73305525151422,3337031.478141682,128.92735589926488,72.19666240333562,124.43470250650934
2020-04-20,AL,12,18,171,221.60143755739176,2560.5054828746174,171.6175618850724,3336990.1932786284,145.24694425099864,81.3355429385558,140.26589461883597
2020-04-21,AL,39,19,210,249.72933526538077,1578.420080629028,99.68275278684257,3336943.6880111955,163.62972159570037,91.63018298406548,158.0991522813153
2020-04-22,AL,33,20,243,281.41903586998,1476.0223171788105,87.83061847885844,3336891.294551503,184.3395759929162,103.228395058915,178.190640811065
2020-04-23,AL,81,22,324,317.0941883129863,47.69023505649475,2.673939616859194,3336832.3125744206,207.65326545029558,116.28517101870453,200.8090172942818
2020-04-24,AL,89,27,413,357.27702175640815,3105.0503043358112,164.04355139091751,3336765.8786847093,233.91205691958973,130.99148949699233,226.28553225941582
2020-04-25,AL,88,29,501,402.5430771613294,9693.765654859937,482.55582881751644,3336691.041321774,263.49208121173854,147.55780428984278,254.9852728714866
2020-04-26,AL,59,32,560,453.53937223028186,11333.865265122482,531.6089593589202,3336606.7311268966,296.81580433224883,166.22079545176894,287.3185767785129
2020-04-27,AL,83,34,643,510.9891098996673,17426.875105082116,770.1745383506343,3336511.7528960486,334.35536708520675,187.2450134713415,323.7440964283258
2020-04-28,AL,134,36,777,575.7093417992563,40517.92907888862,1687.208469214094,3336404.7565646274,376.6439402979839,210.92936915346468,364.77997264579164
2020-04-29,AL,180,41,957,648.6231084960968,95096.30721361005,3731.0659018980823,3336284.217374102,424.28342028011605,237.61162450667484,411.01148398942206
2020-04-30,AL,88,47,1045,730.7450905508715,98756.14811287995,3650.767987638204,3336148.4591896557,477.9354573543831,267.6630350957428,463.0820554551287
2020-05-01,AL,181,53,1226,823.2614388949623,162198.34860095615,5649.551042395135,3335995.522347024,538.3737941322278,301.5172973085353,521.7441415864271
2020-05-02,AL,146,58,1372,927.4693825179104,197607.46987900787,6485.143108295207,3335823.263750857,606.4445477423765,339.6486928609939,587.8206896569164
2020-05-03,AL,69,64,1441,1044.8523945668396,156932.9252904269,4852.648926999429,3335629.2327367608,683.1151962883865,382.5993893973001,662.2530051695395
2020-05-04,AL,97,72,1538,1177.0850307665733,130259.61501676537,3795.0846856383755,3335410.663048204,769.4777644595495,430.9811906961438,746.1038400704296
2020-05-05,AL,68,80,1606,1326.0143733566167,78391.95112688802,2151.957353632563,3335164.503909547,866.7363029587988,485.4689231265235,840.5454502300933
2020-05-06,AL,97,89,1703,1493.7893435685075,43769.098764495975,1132.0812767386676,3334887.207981334,976.2896458319664,546.8478440666184,946.9414995018891
2020-05-07,AL,164,98,1867,1682.7474609296098,33948.99815388566,827.3485035619091,3334574.9167980477,1099.6591914357302,615.9720435833772,1066.7754173462326
2020-05-08,AL,166,108,2033,1895.5749877648364,18885.633987834877,433.65719787422347,3334223.1981974025,1238.591359807293,693.8229348609135,1201.7520529039227
2020-05-09,AL,139,114,2172,2135.2860241162352,1347.9160251936605,29.163063062311558,3333827.0805566693,1395.0442573506614,781.5016115381899,1353.7844125780455
2020-05-10,AL,86,126,2258,2404.053463875707,21331.614310092496,434.9720538123249,3333434.121215771,1519.2883071401923,879.0491987320007,1525.0042651437066
2020-05-11,AL,85,138,2343,2680.3896985560636,113831.8086917515,2198.283338194466,3333159.5981702907,1517.5338350183858,964.8420840749128,1715.547614481151
2020-05-12,AL,237,150,2580,2958.485743871624,143251.45831405654,2633.242923119606,3332861.905523716,1537.196366085049,1036.295767652083,1922.189976219541
2020-05-13,AL,181,164,2761,3241.586609438913,230963.4891719903,4055.996199295639,3332544.40774663,1571.6669571818209,1098.9857946148295,2142.6008148240835
2020-05-14,AL,211,177,2972,3531.9766889582747,313573.89217667235,5275.571466615935,3332209.1395273507,1616.6269983011862,1156.6041169171594,2375.3725720411153
2020-05-15,AL,240,187,3212,3831.2992583983914,383531.5714527976,6195.429399930403,3331857.2330401395,1669.301471930786,1211.575597539758,2619.7236608586336
2020-05-16,AL,381,199,3593,4140.780715390216,300063.71215341665,4662.511616943243,3331489.218235735,1727.9344413047538,1265.4903977316305,2875.2903176585855
2020-05-17,AL,223,210,3816,4461.3978247488085,416538.3521904937,6235.493804244979,3331105.2463205922,1791.3983393605793,1319.4261301568308,3141.9716945919777
2020-05-18,AL,215,221,4031,4793.966797997149,582118.3348460225,8406.563081824648,3330705.2080487986,1858.9866048285066,1374.118916126492,3419.8478818706576
2020-05-19,AL,288,235,4319,5139.197190287908,672723.4309561782,9383.106906171999,3330288.8047466814,1930.2887654384956,1430.0664908417855,3709.1306994461224
2020-05-20,AL,118,251,4437,5497.74132227464,1125172.1527809517,15173.554550132636,3329855.611636071,2005.0776976465154,1487.621492338295,4010.1198299363455
2020-05-21,AL,479,262,4916,5870.223750390899,910542.965810073,11883.274462024465,3329405.1177760353,2083.240216905522,1547.0486143862092,4323.17513600469
2020-05-22,AL,386,280,5302,6257.256895010823,912515.7354657194,11534.895620334086,3328936.745404806,2164.7421093456187,1608.5536115862028,4648.70328342462
2020-05-23,AL,328,301,5630,6659.451525905869,1059770.444189922,12985.538596429511,3328449.862707446,2249.6048799103237,1672.3026034613865,4987.148922444482
2020-05-24,AL,584,316,6214,7077.422828416703,745498.9806310992,8860.91974640953,3327943.788625411,2337.894878120832,1738.4314259290315,5338.991402487672
2020-05-25,AL,468,337,6682,7511.802178912977,688571.6561287245,7944.163337987139,3327417.8053331114,2429.699048030958,1807.0660041841293,5704.736174728848
2020-05-26,AL,376,354,7058,7963.23985158371,819459.1888952979,9182.377941272407,3326871.161620987,2525.1188387006305,1878.3273756654091,6084.912475918301
2020-05-27,AL,522,368,7580,8432.40572828464,726595.5256124686,7912.09005705355,3326303.0718091726,2624.270581406827,1952.3315935219305,6480.074134762711
2020-05-28,AL,476,385,8056,8919.991304935429,746480.9750040256,7903.367661784616,3325712.716958413,2727.2822729835934,2029.1925272297171,6890.7987777057115
2020-05-29,AL,563,406,8619,9426.711575514879,652397.9892207278,6719.074709302466,3325099.2458688314,2834.290693723906,2109.0243923178346,7317.687183197045
2020-05-30,AL,604,424,9223,9953.31100605239,533354.1655612547,5345.767774150556,3324461.7700699773,2945.440447798256,2191.944045444728,7761.366960607662
2020-05-31,AL,1065,443,10288,10500.56909684182,45185.62093214717,440.933562800263,3323799.357829348,3060.8843971144197,2278.072164921154,8222.496931920667
2020-06-01,AL,549,461,10837,11069.259928632731,53944.67444848145,512.7074964251995,3323111.0841969894,3180.774035941026,2367.5288877815874,8701.731040851144
2020-06-02,AL,722,482,11559,11660.226448839816,10246.793944719871,94.88900408152857,3322395.9392506117,3305.2770233268125,2460.4417502140727,9199.784698625743
2020-06-03,AL,848,506,12407,12274.31152034164,17606.232634047,158.90961474829206,3321652.9131961986,3434.560974507936,2556.938294013258,9717.373226328382
2020-06-04,AL,690,531,13097,12912.408781990689,34073.91776616097,299.8483210286332,3320880.9359527817,3568.8030590226676,2657.152969619541,10255.255812371148
2020-06-05,AL,842,557,13939,13575.4394985707,132176.23819952377,1134.384916399224,3320078.9043904725,3708.1858929978516,2761.2238340438503,10814.21566452685
2020-06-06,AL,879,582,14818,14264.350588585661,306527.67075944383,2566.424309882716,3319245.6860778644,3852.8957622227367,2869.2930894336214,11395.05749915204
2020-06-07,AL,889,601,15707,14980.136554711018,528330.4680973687,4316.515206801593,3318380.0930514806,4003.126940986308,2981.509948884001,11998.626605827018
2020-06-08,AL,633,622,16340,15723.802561307031,379699.2834517749,3027.9393849904122,3317480.924731925,4159.075667155172,3098.0249715464643,12625.777589760566
2020-06-09,AL,853,640,17193,16496.417597244992,485227.04382794007,3777.7830535658295,3316546.905308867,4320.949640533874,3218.997153421879,13277.420443823114
2020-06-10,AL,983,660,18176,17299.08821571853,768974.277411712,5846.388263488777,3315576.715094402,4488.9629062829545,3344.5909746698203,13954.497241048708
2020-06-11,AL,1024,681,19200,18132.959801981517,1138574.784187324,8455.0316373904,3314568.988676488,4663.336435860287,3474.9758818705413,14657.983920110975
2020-06-12,AL,831,701,20031,18999.204036538267,1064602.9102159254,7723.399801819483,3313522.329314512,4844.296258421081,3610.3238995977786,15388.88013694049
