reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
1.1400000000000001,1.02,1.23,2020-06-20,RJ
1.04,0.92,1.1300000000000001,2020-06-21,RJ
1.04,0.92,1.1300000000000001,2020-06-22,RJ
1.02,0.9,1.11,2020-06-23,RJ
1.03,0.92,1.1300000000000001,2020-06-24,RJ
1.03,0.92,1.1300000000000001,2020-06-25,RJ
0.93,0.81,1.02,2020-06-26,RJ
0.8,0.68,0.89,2020-06-27,RJ
0.75,0.62,0.84,2020-06-28,RJ
0.73,0.61,0.8300000000000001,2020-06-29,RJ
0.78,0.67,0.89,2020-06-30,RJ
0.88,0.75,0.98,2020-07-01,RJ
0.9,0.76,0.99,2020-07-02,RJ
0.88,0.75,0.98,2020-07-03,RJ
0.85,0.72,0.9500000000000001,2020-07-04,RJ
0.8200000000000001,0.6900000000000001,0.92,2020-07-05,RJ
0.87,0.75,0.98,2020-07-06,RJ
0.93,0.81,1.04,2020-07-07,RJ
0.9500000000000001,0.8200000000000001,1.05,2020-07-08,RJ
0.88,0.76,0.99,2020-07-09,RJ
0.81,0.6900000000000001,0.92,2020-07-10,RJ
0.71,0.5700000000000001,0.81,2020-07-11,RJ
0.71,0.58,0.8200000000000001,2020-07-12,RJ
0.73,0.6,0.84,2020-07-13,RJ
0.76,0.62,0.87,2020-07-14,RJ
0.73,0.59,0.84,2020-07-15,RJ
0.77,0.63,0.88,2020-07-16,RJ
0.8300000000000001,0.7000000000000001,0.9500000000000001,2020-07-17,RJ
1.11,0.97,1.22,2020-07-18,RJ
1.41,1.27,1.52,2020-07-19,RJ
1.6500000000000001,1.52,1.76,2020-07-20,RJ
1.72,1.61,1.83,2020-07-21,RJ
1.6300000000000001,1.52,1.73,2020-07-22,RJ
1.3800000000000001,1.26,1.47,2020-07-23,RJ
1.16,1.04,1.25,2020-07-24,RJ
0.9400000000000001,0.8200000000000001,1.03,2020-07-25,RJ
0.8200000000000001,0.71,0.92,2020-07-26,RJ
0.81,0.68,0.9,2020-07-27,RJ
0.85,0.73,0.9500000000000001,2020-07-28,RJ
0.9400000000000001,0.8200000000000001,1.04,2020-07-29,RJ
0.9500000000000001,0.8300000000000001,1.05,2020-07-30,RJ
0.88,0.76,0.98,2020-07-31,RJ
0.77,0.64,0.87,2020-08-01,RJ
0.76,0.63,0.86,2020-08-02,RJ
0.8,0.68,0.91,2020-08-03,RJ
0.92,0.8,1.03,2020-08-04,RJ
1.07,0.9500000000000001,1.18,2020-08-05,RJ
1.12,1.0,1.23,2020-08-06,RJ
1.08,0.9500000000000001,1.18,2020-08-07,RJ
1.03,0.9,1.1300000000000001,2020-08-08,RJ
0.99,0.86,1.09,2020-08-09,RJ
1.07,0.9400000000000001,1.17,2020-08-10,RJ
1.1500000000000001,1.02,1.25,2020-08-11,RJ
1.1500000000000001,1.03,1.25,2020-08-12,RJ
1.19,1.07,1.29,2020-08-13,RJ
1.1,0.98,1.2,2020-08-14,RJ
1.1,0.98,1.2,2020-08-15,RJ
1.16,1.03,1.25,2020-08-16,RJ
1.26,1.1500000000000001,1.36,2020-08-17,RJ
1.3,1.18,1.3900000000000001,2020-08-18,RJ
1.31,1.19,1.4000000000000001,2020-08-19,RJ
1.16,1.06,1.26,2020-08-20,RJ
1.02,0.92,1.12,2020-08-21,RJ
0.86,0.74,0.9500000000000001,2020-08-22,RJ
0.77,0.65,0.86,2020-08-23,RJ
0.74,0.63,0.84,2020-08-24,RJ
0.78,0.66,0.88,2020-08-25,RJ
3.0,0.65,7.86,2020-04-12,RN
2.4,0.8200000000000001,4.18,2020-04-13,RN
2.06,0.8300000000000001,3.42,2020-04-14,RN
1.95,0.84,3.0700000000000003,2020-04-15,RN
1.87,0.86,2.84,2020-04-16,RN
1.74,0.8300000000000001,2.61,2020-04-17,RN
1.6300000000000001,0.8200000000000001,2.44,2020-04-18,RN
1.55,0.77,2.2800000000000002,2020-04-19,RN
1.45,0.73,2.14,2020-04-20,RN
1.42,0.76,2.1,2020-04-21,RN
1.42,0.75,2.04,2020-04-22,RN
1.37,0.73,1.96,2020-04-23,RN
1.3,0.6900000000000001,1.87,2020-04-24,RN
1.3900000000000001,0.8,1.95,2020-04-25,RN
1.5,0.9400000000000001,2.05,2020-04-26,RN
1.68,1.11,2.18,2020-04-27,RN
1.78,1.27,2.27,2020-04-28,RN
1.73,1.24,2.18,2020-04-29,RN
1.59,1.1300000000000001,2.02,2020-04-30,RN
1.45,0.99,1.85,2020-05-01,RN
1.34,0.89,1.72,2020-05-02,RN
1.33,0.92,1.72,2020-05-03,RN
1.35,0.9500000000000001,1.73,2020-05-04,RN
1.37,0.98,1.74,2020-05-05,RN
1.35,0.96,1.7,2020-05-06,RN
1.29,0.91,1.6300000000000001,2020-05-07,RN
1.21,0.8300000000000001,1.54,2020-05-08,RN
1.24,0.87,1.57,2020-05-09,RN
1.33,0.98,1.6600000000000001,2020-05-10,RN
1.47,1.1300000000000001,1.79,2020-05-11,RN
1.53,1.19,1.83,2020-05-12,RN
1.54,1.21,1.83,2020-05-13,RN
1.49,1.16,1.76,2020-05-14,RN
1.45,1.1400000000000001,1.72,2020-05-15,RN
1.44,1.1400000000000001,1.7,2020-05-16,RN
1.49,1.21,1.75,2020-05-17,RN
1.51,1.22,1.75,2020-05-18,RN
1.54,1.26,1.77,2020-05-19,RN
1.46,1.2,1.69,2020-05-20,RN
1.3900000000000001,1.1300000000000001,1.61,2020-05-21,RN
1.37,1.11,1.58,2020-05-22,RN
1.35,1.11,1.57,2020-05-23,RN
1.34,1.1,1.55,2020-05-24,RN
1.4000000000000001,1.16,1.6,2020-05-25,RN
1.48,1.25,1.68,2020-05-26,RN
1.53,1.29,1.71,2020-05-27,RN
1.56,1.35,1.75,2020-05-28,RN
1.51,1.3,1.69,2020-05-29,RN
1.5,1.29,1.67,2020-05-30,RN
1.43,1.23,1.6,2020-05-31,RN
1.33,1.1400000000000001,1.5,2020-06-01,RN
1.23,1.04,1.4000000000000001,2020-06-02,RN
1.1500000000000001,0.9500000000000001,1.31,2020-06-03,RN
1.12,0.92,1.28,2020-06-04,RN
1.1400000000000001,0.9400000000000001,1.3,2020-06-05,RN
1.19,0.99,1.35,2020-06-06,RN
1.3800000000000001,1.19,1.54,2020-06-07,RN
1.46,1.28,1.62,2020-06-08,RN
1.48,1.31,1.6400000000000001,2020-06-09,RN
1.42,1.24,1.57,2020-06-10,RN
1.26,1.09,1.41,2020-06-11,RN
1.19,1.01,1.33,2020-06-12,RN
1.1300000000000001,0.9500000000000001,1.27,2020-06-13,RN
1.07,0.89,1.21,2020-06-14,RN
1.08,0.91,1.23,2020-06-15,RN
1.24,1.07,1.3900000000000001,2020-06-16,RN
1.33,1.16,1.47,2020-06-17,RN
1.43,1.25,1.56,2020-06-18,RN
1.4000000000000001,1.24,1.54,2020-06-19,RN
1.3900000000000001,1.24,1.53,2020-06-20,RN
1.33,1.17,1.46,2020-06-21,RN
1.3,1.1400000000000001,1.43,2020-06-22,RN
1.23,1.08,1.36,2020-06-23,RN
1.22,1.07,1.35,2020-06-24,RN
1.37,1.22,1.5,2020-06-25,RN
1.46,1.31,1.58,2020-06-26,RN
1.55,1.41,1.67,2020-06-27,RN
1.59,1.44,1.7,2020-06-28,RN
1.49,1.35,1.6,2020-06-29,RN
1.32,1.19,1.43,2020-06-30,RN
1.1300000000000001,1.0,1.24,2020-07-01,RN
0.89,0.75,1.0,2020-07-02,RN
0.85,0.71,0.96,2020-07-03,RN
0.81,0.66,0.92,2020-07-04,RN
0.8,0.66,0.92,2020-07-05,RN
0.85,0.72,0.98,2020-07-06,RN
0.88,0.73,1.0,2020-07-07,RN
0.92,0.77,1.04,2020-07-08,RN
0.92,0.77,1.04,2020-07-09,RN
0.89,0.75,1.02,2020-07-10,RN
0.86,0.7000000000000001,0.98,2020-07-11,RN
0.8200000000000001,0.67,0.9500000000000001,2020-07-12,RN
0.77,0.62,0.9,2020-07-13,RN
0.84,0.68,0.97,2020-07-14,RN
0.89,0.73,1.02,2020-07-15,RN
0.96,0.8,1.09,2020-07-16,RN
0.98,0.8200000000000001,1.11,2020-07-17,RN
0.97,0.81,1.1,2020-07-18,RN
0.9400000000000001,0.78,1.07,2020-07-19,RN
0.9400000000000001,0.78,1.07,2020-07-20,RN
0.91,0.75,1.04,2020-07-21,RN
0.92,0.76,1.05,2020-07-22,RN
0.87,0.72,1.01,2020-07-23,RN
0.84,0.6900000000000001,0.98,2020-07-24,RN
0.8300000000000001,0.66,0.96,2020-07-25,RN
0.87,0.71,1.01,2020-07-26,RN
0.9500000000000001,0.79,1.09,2020-07-27,RN
1.05,0.88,1.18,2020-07-28,RN
1.08,0.91,1.21,2020-07-29,RN
1.05,0.9,1.19,2020-07-30,RN
0.99,0.84,1.1300000000000001,2020-07-31,RN
0.9500000000000001,0.8,1.09,2020-08-01,RN
0.9400000000000001,0.78,1.07,2020-08-02,RN
0.9400000000000001,0.77,1.07,2020-08-03,RN
0.96,0.79,1.09,2020-08-04,RN
0.9500000000000001,0.78,1.08,2020-08-05,RN
0.91,0.74,1.04,2020-08-06,RN
0.96,0.79,1.09,2020-08-07,RN
0.97,0.8,1.1,2020-08-08,RN
0.97,0.8,1.1,2020-08-09,RN
0.9400000000000001,0.78,1.08,2020-08-10,RN
0.85,0.68,0.98,2020-08-11,RN
0.73,0.5700000000000001,0.87,2020-08-12,RN
0.64,0.47000000000000003,0.78,2020-08-13,RN
0.58,0.4,0.72,2020-08-14,RN
0.67,0.5,0.8200000000000001,2020-08-15,RN
0.77,0.59,0.92,2020-08-16,RN
0.8,0.62,0.9500000000000001,2020-08-17,RN
0.8200000000000001,0.63,0.97,2020-08-18,RN
0.81,0.62,0.96,2020-08-19,RN
0.77,0.58,0.92,2020-08-20,RN
0.75,0.5700000000000001,0.91,2020-08-21,RN
0.74,0.55,0.9,2020-08-22,RN
0.76,0.5700000000000001,0.92,2020-08-23,RN
0.79,0.6,0.9500000000000001,2020-08-24,RN
0.79,0.59,0.9500000000000001,2020-08-25,RN
3.0,0.65,7.86,2020-04-22,RO
2.18,0.7000000000000001,3.96,2020-04-23,RO
2.04,0.76,3.4,2020-04-24,RO
1.8900000000000001,0.77,3.0300000000000002,2020-04-25,RO
1.71,0.75,2.73,2020-04-26,RO
1.6,0.7000000000000001,2.5,2020-04-27,RO
1.6300000000000001,0.79,2.48,2020-04-28,RO
1.72,0.89,2.49,2020-04-29,RO
1.81,1.05,2.54,2020-04-30,RO
1.82,1.12,2.5,2020-05-01,RO
1.8,1.1500000000000001,2.43,2020-05-02,RO
1.75,1.11,2.31,2020-05-03,RO
1.75,1.17,2.29,2020-05-04,RO
1.79,1.24,2.29,2020-05-05,RO
1.76,1.23,2.22,2020-05-06,RO
1.69,1.2,2.13,2020-05-07,RO
1.58,1.12,2.0,2020-05-08,RO
1.45,1.0,1.85,2020-05-09,RO
1.4000000000000001,0.96,1.78,2020-05-10,RO
1.37,0.96,1.75,2020-05-11,RO
1.3800000000000001,0.98,1.75,2020-05-12,RO
1.41,1.01,1.76,2020-05-13,RO
1.4000000000000001,1.0,1.73,2020-05-14,RO
1.36,0.97,1.68,2020-05-15,RO
1.4000000000000001,1.03,1.72,2020-05-16,RO
1.42,1.05,1.72,2020-05-17,RO
1.47,1.11,1.76,2020-05-18,RO
1.48,1.16,1.78,2020-05-19,RO
1.5,1.18,1.78,2020-05-20,RO
1.47,1.17,1.75,2020-05-21,RO
1.42,1.11,1.68,2020-05-22,RO
1.37,1.08,1.6300000000000001,2020-05-23,RO
1.3800000000000001,1.09,1.6300000000000001,2020-05-24,RO
1.42,1.1300000000000001,1.6600000000000001,2020-05-25,RO
1.47,1.2,1.71,2020-05-26,RO
1.49,1.22,1.72,2020-05-27,RO
1.49,1.24,1.72,2020-05-28,RO
1.45,1.19,1.6600000000000001,2020-05-29,RO
1.3900000000000001,1.1300000000000001,1.59,2020-05-30,RO
1.33,1.08,1.53,2020-05-31,RO
1.36,1.12,1.56,2020-06-01,RO
1.41,1.17,1.6,2020-06-02,RO
1.51,1.28,1.7,2020-06-03,RO
1.57,1.36,1.76,2020-06-04,RO
1.59,1.3800000000000001,1.77,2020-06-05,RO
1.57,1.35,1.73,2020-06-06,RO
1.52,1.34,1.7,2020-06-07,RO
1.47,1.29,1.6400000000000001,2020-06-08,RO
1.46,1.26,1.61,2020-06-09,RO
1.42,1.23,1.57,2020-06-10,RO
1.37,1.19,1.52,2020-06-11,RO
1.29,1.11,1.44,2020-06-12,RO
1.23,1.04,1.37,2020-06-13,RO
1.19,1.02,1.34,2020-06-14,RO
1.16,0.99,1.31,2020-06-15,RO
1.17,0.99,1.31,2020-06-16,RO
1.17,1.0,1.32,2020-06-17,RO
1.16,0.98,1.3,2020-06-18,RO
1.1500000000000001,0.97,1.29,2020-06-19,RO
1.1300000000000001,0.9500000000000001,1.27,2020-06-20,RO
1.17,0.99,1.31,2020-06-21,RO
1.22,1.06,1.37,2020-06-22,RO
1.28,1.12,1.43,2020-06-23,RO
1.31,1.1400000000000001,1.45,2020-06-24,RO
1.28,1.12,1.42,2020-06-25,RO
1.21,1.04,1.34,2020-06-26,RO
1.1400000000000001,0.97,1.27,2020-06-27,RO
1.07,0.9,1.2,2020-06-28,RO
1.03,0.87,1.17,2020-06-29,RO
1.0,0.84,1.1400000000000001,2020-06-30,RO
1.0,0.84,1.1400000000000001,2020-07-01,RO
1.01,0.85,1.1500000000000001,2020-07-02,RO
1.0,0.85,1.1500000000000001,2020-07-03,RO
1.01,0.84,1.1500000000000001,2020-07-04,RO
1.04,0.87,1.18,2020-07-05,RO
1.04,0.86,1.17,2020-07-06,RO
1.04,0.86,1.17,2020-07-07,RO
1.02,0.84,1.1500000000000001,2020-07-08,RO
1.0,0.8200000000000001,1.1300000000000001,2020-07-09,RO
0.97,0.8,1.11,2020-07-10,RO
0.9500000000000001,0.78,1.09,2020-07-11,RO
0.93,0.76,1.07,2020-07-12,RO
0.9500000000000001,0.78,1.09,2020-07-13,RO
0.97,0.81,1.12,2020-07-14,RO
0.97,0.79,1.11,2020-07-15,RO
0.9500000000000001,0.77,1.09,2020-07-16,RO
0.92,0.74,1.06,2020-07-17,RO
0.91,0.73,1.05,2020-07-18,RO
1.05,0.88,1.2,2020-07-19,RO
1.24,1.06,1.3800000000000001,2020-07-20,RO
1.43,1.26,1.57,2020-07-21,RO
1.51,1.35,1.6500000000000001,2020-07-22,RO
1.44,1.28,1.57,2020-07-23,RO
1.26,1.12,1.4000000000000001,2020-07-24,RO
1.1,0.9500000000000001,1.23,2020-07-25,RO
0.97,0.8200000000000001,1.1,2020-07-26,RO
0.96,0.81,1.09,2020-07-27,RO
0.99,0.8200000000000001,1.11,2020-07-28,RO
1.02,0.85,1.1400000000000001,2020-07-29,RO
1.02,0.86,1.1500000000000001,2020-07-30,RO
0.98,0.8200000000000001,1.11,2020-07-31,RO
0.96,0.8,1.09,2020-08-01,RO
0.96,0.8,1.09,2020-08-02,RO
0.99,0.84,1.1300000000000001,2020-08-03,RO
1.05,0.9,1.19,2020-08-04,RO
1.08,0.92,1.21,2020-08-05,RO
1.05,0.89,1.18,2020-08-06,RO
0.99,0.8300000000000001,1.12,2020-08-07,RO
0.93,0.78,1.07,2020-08-08,RO
0.92,0.77,1.06,2020-08-09,RO
0.9500000000000001,0.79,1.09,2020-08-10,RO
1.0,0.8300000000000001,1.1300000000000001,2020-08-11,RO
1.02,0.85,1.1500000000000001,2020-08-12,RO
1.0,0.8300000000000001,1.1300000000000001,2020-08-13,RO
0.9400000000000001,0.77,1.07,2020-08-14,RO
0.89,0.72,1.02,2020-08-15,RO
0.89,0.73,1.03,2020-08-16,RO
0.92,0.76,1.06,2020-08-17,RO
0.9500000000000001,0.79,1.09,2020-08-18,RO
0.97,0.8200000000000001,1.12,2020-08-19,RO
0.97,0.81,1.11,2020-08-20,RO
0.9400000000000001,0.78,1.08,2020-08-21,RO
0.92,0.75,1.06,2020-08-22,RO
0.92,0.75,1.06,2020-08-23,RO
0.9500000000000001,0.78,1.09,2020-08-24,RO
0.98,0.81,1.12,2020-08-25,RO
3.0,0.65,7.86,2020-04-23,RR
2.3000000000000003,0.78,4.11,2020-04-24,RR
1.75,0.61,3.08,2020-04-25,RR
1.46,0.51,2.58,2020-04-26,RR
1.4000000000000001,0.49,2.4,2020-04-27,RR
1.53,0.63,2.49,2020-04-28,RR
1.74,0.8200000000000001,2.63,2020-04-29,RR
2.0100000000000002,1.1300000000000001,2.83,2020-04-30,RR
2.06,1.26,2.8000000000000003,2020-05-01,RR
2.0,1.27,2.67,2020-05-02,RR
1.86,1.19,2.47,2020-05-03,RR
1.74,1.11,2.3000000000000003,2020-05-04,RR
1.67,1.08,2.2,2020-05-05,RR
1.6400000000000001,1.1,2.15,2020-05-06,RR
1.62,1.09,2.09,2020-05-07,RR
1.55,1.05,2.0,2020-05-08,RR
1.49,1.01,1.92,2020-05-09,RR
1.4000000000000001,0.92,1.8,2020-05-10,RR
1.33,0.88,1.73,2020-05-11,RR
1.29,0.85,1.68,2020-05-12,RR
1.31,0.87,1.68,2020-05-13,RR
1.33,0.91,1.7,2020-05-14,RR
1.37,0.96,1.73,2020-05-15,RR
1.3800000000000001,0.97,1.72,2020-05-16,RR
1.3800000000000001,0.98,1.71,2020-05-17,RR
1.35,0.96,1.67,2020-05-18,RR
1.34,0.97,1.6600000000000001,2020-05-19,RR
1.33,0.98,1.6500000000000001,2020-05-20,RR
1.32,0.96,1.62,2020-05-21,RR
1.3,0.97,1.61,2020-05-22,RR
1.28,0.9500000000000001,1.58,2020-05-23,RR
1.3,0.97,1.59,2020-05-24,RR
1.33,1.0,1.61,2020-05-25,RR
1.3800000000000001,1.06,1.6500000000000001,2020-05-26,RR
1.42,1.1,1.68,2020-05-27,RR
1.44,1.1400000000000001,1.7,2020-05-28,RR
1.42,1.1400000000000001,1.68,2020-05-29,RR
1.41,1.1300000000000001,1.6600000000000001,2020-05-30,RR
1.36,1.07,1.59,2020-05-31,RR
1.4000000000000001,1.12,1.6300000000000001,2020-06-01,RR
1.46,1.19,1.68,2020-06-02,RR
1.51,1.25,1.73,2020-06-03,RR
1.54,1.29,1.75,2020-06-04,RR
1.52,1.27,1.72,2020-06-05,RR
1.45,1.23,1.6600000000000001,2020-06-06,RR
1.3900000000000001,1.17,1.59,2020-06-07,RR
1.29,1.05,1.47,2020-06-08,RR
1.22,1.0,1.41,2020-06-09,RR
1.16,0.93,1.34,2020-06-10,RR
1.08,0.86,1.27,2020-06-11,RR
1.01,0.79,1.2,2020-06-12,RR
0.97,0.75,1.16,2020-06-13,RR
0.97,0.74,1.16,2020-06-14,RR
1.02,0.79,1.21,2020-06-15,RR
1.1,0.87,1.29,2020-06-16,RR
1.16,0.92,1.34,2020-06-17,RR
1.17,0.96,1.37,2020-06-18,RR
1.36,1.1300000000000001,1.54,2020-06-19,RR
1.5,1.28,1.68,2020-06-20,RR
1.69,1.49,1.87,2020-06-21,RR
1.82,1.62,1.99,2020-06-22,RR
1.78,1.59,1.94,2020-06-23,RR
1.71,1.53,1.86,2020-06-24,RR
1.56,1.3800000000000001,1.7,2020-06-25,RR
1.35,1.18,1.49,2020-06-26,RR
1.25,1.08,1.3900000000000001,2020-06-27,RR
1.26,1.08,1.3900000000000001,2020-06-28,RR
1.3,1.12,1.43,2020-06-29,RR
1.3900000000000001,1.22,1.52,2020-06-30,RR
1.37,1.2,1.5,2020-07-01,RR
1.3,1.1400000000000001,1.43,2020-07-02,RR
1.1300000000000001,0.97,1.26,2020-07-03,RR
0.96,0.8,1.09,2020-07-04,RR
0.8300000000000001,0.67,0.97,2020-07-05,RR
0.88,0.72,1.02,2020-07-06,RR
0.99,0.8200000000000001,1.1300000000000001,2020-07-07,RR
1.1,0.93,1.24,2020-07-08,RR
1.1500000000000001,1.0,1.3,2020-07-09,RR
1.1300000000000001,0.97,1.27,2020-07-10,RR
1.08,0.92,1.22,2020-07-11,RR
1.04,0.88,1.18,2020-07-12,RR
1.03,0.87,1.17,2020-07-13,RR
1.05,0.89,1.19,2020-07-14,RR
1.04,0.88,1.18,2020-07-15,RR
1.0,0.84,1.1400000000000001,2020-07-16,RR
0.93,0.75,1.06,2020-07-17,RR
0.9,0.73,1.04,2020-07-18,RR
0.9400000000000001,0.77,1.08,2020-07-19,RR
1.04,0.88,1.19,2020-07-20,RR
1.1500000000000001,0.98,1.29,2020-07-21,RR
1.21,1.04,1.35,2020-07-22,RR
1.17,1.01,1.31,2020-07-23,RR
1.08,0.91,1.21,2020-07-24,RR
0.98,0.8200000000000001,1.12,2020-07-25,RR
0.93,0.77,1.07,2020-07-26,RR
0.93,0.77,1.07,2020-07-27,RR
0.97,0.8,1.11,2020-07-28,RR
1.01,0.84,1.1500000000000001,2020-07-29,RR
1.01,0.84,1.1500000000000001,2020-07-30,RR
0.96,0.78,1.09,2020-07-31,RR
0.93,0.75,1.06,2020-08-01,RR
0.92,0.75,1.06,2020-08-02,RR
0.96,0.79,1.1,2020-08-03,RR
1.01,0.85,1.16,2020-08-04,RR
1.05,0.89,1.2,2020-08-05,RR
1.04,0.87,1.18,2020-08-06,RR
1.0,0.8300000000000001,1.1400000000000001,2020-08-07,RR
0.93,0.76,1.07,2020-08-08,RR
0.9400000000000001,0.77,1.08,2020-08-09,RR
0.98,0.81,1.12,2020-08-10,RR
1.03,0.87,1.18,2020-08-11,RR
1.04,0.88,1.19,2020-08-12,RR
1.02,0.85,1.16,2020-08-13,RR
0.96,0.79,1.1,2020-08-14,RR
0.9,0.73,1.04,2020-08-15,RR
0.87,0.6900000000000001,1.01,2020-08-16,RR
0.86,0.6900000000000001,1.01,2020-08-17,RR
0.88,0.7000000000000001,1.02,2020-08-18,RR
0.88,0.72,1.04,2020-08-19,RR
0.86,0.68,1.01,2020-08-20,RR
0.8200000000000001,0.64,0.97,2020-08-21,RR
0.8,0.63,0.96,2020-08-22,RR
0.79,0.6,0.9400000000000001,2020-08-23,RR
0.8,0.62,0.96,2020-08-24,RR
0.8200000000000001,0.64,0.98,2020-08-25,RR
3.0,0.65,7.86,2020-03-30,RS
2.47,0.89,4.22,2020-03-31,RS
2.07,0.8200000000000001,3.36,2020-04-01,RS
1.8,0.76,2.88,2020-04-02,RS
1.61,0.68,2.5500000000000003,2020-04-03,RS
1.52,0.66,2.37,2020-04-04,RS
1.51,0.7000000000000001,2.3000000000000003,2020-04-05,RS
1.47,0.72,2.22,2020-04-06,RS
1.44,0.72,2.14,2020-04-07,RS
1.36,0.68,2.02,2020-04-08,RS
1.24,0.58,1.85,2020-04-09,RS
1.1300000000000001,0.52,1.73,2020-04-10,RS
1.07,0.49,1.6600000000000001,2020-04-11,RS
1.08,0.49,1.6500000000000001,2020-04-12,RS
1.11,0.54,1.68,2020-04-13,RS
1.17,0.58,1.72,2020-04-14,RS
1.2,0.61,1.73,2020-04-15,RS
1.19,0.63,1.72,2020-04-16,RS
1.17,0.64,1.7,2020-04-17,RS
1.1300000000000001,0.59,1.6300000000000001,2020-04-18,RS
1.12,0.59,1.61,2020-04-19,RS
1.1400000000000001,0.61,1.62,2020-04-20,RS
1.19,0.6900000000000001,1.68,2020-04-21,RS
1.26,0.74,1.72,2020-04-22,RS
1.31,0.8200000000000001,1.77,2020-04-23,RS
1.32,0.8300000000000001,1.76,2020-04-24,RS
1.33,0.86,1.76,2020-04-25,RS
1.32,0.85,1.73,2020-04-26,RS
1.33,0.89,1.74,2020-04-27,RS
1.36,0.92,1.75,2020-04-28,RS
1.36,0.93,1.74,2020-04-29,RS
1.34,0.93,1.71,2020-04-30,RS
1.3,0.9,1.6600000000000001,2020-05-01,RS
1.3,0.89,1.6400000000000001,2020-05-02,RS
1.33,0.9400000000000001,1.67,2020-05-03,RS
1.36,0.98,1.69,2020-05-04,RS
1.45,1.08,1.77,2020-05-05,RS
1.47,1.1,1.77,2020-05-06,RS
1.45,1.11,1.75,2020-05-07,RS
1.42,1.1,1.72,2020-05-08,RS
1.35,1.02,1.6300000000000001,2020-05-09,RS
1.32,1.01,1.6,2020-05-10,RS
1.29,0.98,1.56,2020-05-11,RS
1.34,1.04,1.61,2020-05-12,RS
1.3900000000000001,1.09,1.6500000000000001,2020-05-13,RS
1.41,1.12,1.6600000000000001,2020-05-14,RS
1.35,1.07,1.6,2020-05-15,RS
1.26,0.98,1.5,2020-05-16,RS
1.33,1.05,1.56,2020-05-17,RS
1.45,1.18,1.68,2020-05-18,RS
1.61,1.35,1.83,2020-05-19,RS
1.77,1.52,1.98,2020-05-20,RS
1.75,1.51,1.95,2020-05-21,RS
1.6,1.37,1.79,2020-05-22,RS
1.43,1.2,1.61,2020-05-23,RS
1.23,1.02,1.42,2020-05-24,RS
1.25,1.03,1.43,2020-05-25,RS
1.34,1.1300000000000001,1.52,2020-05-26,RS
1.44,1.24,1.62,2020-05-27,RS
1.49,1.29,1.6600000000000001,2020-05-28,RS
1.43,1.24,1.6,2020-05-29,RS
1.32,1.12,1.48,2020-05-30,RS
1.22,1.03,1.3800000000000001,2020-05-31,RS
1.1500000000000001,0.97,1.32,2020-06-01,RS
1.19,1.0,1.35,2020-06-02,RS
1.25,1.06,1.41,2020-06-03,RS
1.27,1.09,1.43,2020-06-04,RS
1.22,1.04,1.3800000000000001,2020-06-05,RS
1.16,0.97,1.31,2020-06-06,RS
1.1300000000000001,0.9400000000000001,1.28,2020-06-07,RS
1.1400000000000001,0.9500000000000001,1.29,2020-06-08,RS
1.17,0.98,1.32,2020-06-09,RS
1.19,1.01,1.34,2020-06-10,RS
1.1500000000000001,0.97,1.3,2020-06-11,RS
1.11,0.93,1.26,2020-06-12,RS
1.1,0.92,1.25,2020-06-13,RS
1.1400000000000001,0.96,1.29,2020-06-14,RS
1.24,1.05,1.3800000000000001,2020-06-15,RS
1.32,1.1500000000000001,1.47,2020-06-16,RS
1.34,1.16,1.48,2020-06-17,RS
1.29,1.1300000000000001,1.44,2020-06-18,RS
1.2,1.03,1.34,2020-06-19,RS
1.1400000000000001,0.97,1.28,2020-06-20,RS
1.16,0.98,1.29,2020-06-21,RS
1.22,1.06,1.36,2020-06-22,RS
1.31,1.1400000000000001,1.44,2020-06-23,RS
1.37,1.22,1.51,2020-06-24,RS
1.35,1.19,1.48,2020-06-25,RS
1.27,1.12,1.4000000000000001,2020-06-26,RS
1.18,1.03,1.31,2020-06-27,RS
1.1400000000000001,0.98,1.26,2020-06-28,RS
1.1500000000000001,1.0,1.28,2020-06-29,RS
1.21,1.06,1.34,2020-06-30,RS
1.27,1.12,1.4000000000000001,2020-07-01,RS
1.28,1.1300000000000001,1.4000000000000001,2020-07-02,RS
1.22,1.07,1.34,2020-07-03,RS
1.1400000000000001,0.99,1.26,2020-07-04,RS
1.12,0.97,1.24,2020-07-05,RS
1.1400000000000001,0.99,1.26,2020-07-06,RS
1.18,1.02,1.29,2020-07-07,RS
1.21,1.07,1.33,2020-07-08,RS
1.2,1.06,1.32,2020-07-09,RS
1.1300000000000001,0.98,1.24,2020-07-10,RS
1.05,0.91,1.17,2020-07-11,RS
1.01,0.87,1.1300000000000001,2020-07-12,RS
1.11,0.97,1.23,2020-07-13,RS
1.23,1.08,1.34,2020-07-14,RS
1.29,1.1400000000000001,1.4000000000000001,2020-07-15,RS
1.26,1.1300000000000001,1.3800000000000001,2020-07-16,RS
1.1300000000000001,0.99,1.24,2020-07-17,RS
1.01,0.87,1.12,2020-07-18,RS
1.02,0.89,1.1400000000000001,2020-07-19,RS
1.12,0.98,1.23,2020-07-20,RS
1.32,1.18,1.43,2020-07-21,RS
1.48,1.35,1.59,2020-07-22,RS
1.45,1.31,1.55,2020-07-23,RS
1.3,1.17,1.4000000000000001,2020-07-24,RS
1.1400000000000001,1.01,1.24,2020-07-25,RS
